entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512710,long,105564,0.947,0.8739,-7774.39
2021-01-04,2021-02-01,512660,long,75449,1.325,1.19,-10242.54
2021-01-04,2021-02-01,510170,long,165349,0.6046,0.6177,2105.44
2021-01-04,2021-02-01,159928,long,74940,1.334,1.3603,1910.35
2021-01-04,2021-02-01,515220,long,154752,0.646,0.6038,-6588.56
2021-02-01,2021-03-01,512770,long,20855,2.298,2.197,-2134.48
2021-02-01,2021-03-01,159949,long,36035,1.33,1.258,-2622.5
2021-02-01,2021-03-01,512910,long,30683,1.562,1.567,124.61
2021-01-04,2021-04-01,512580,long,80491,1.242,1.179,-5129.39
2021-02-01,2021-04-01,159905,long,16846,2.845,2.72,-2133.87
2021-02-01,2021-04-01,159985,long,37648,1.273,1.275,46.52
2021-04-01,2021-05-06,512170,long,59862,0.758,0.848,5358.74
2021-03-01,2021-06-01,510170,long,57279,0.6613,0.6898,1609.23
2021-04-01,2021-06-01,515210,long,31798,1.427,1.549,3850.97
2021-04-01,2021-06-01,515220,long,67393,0.6733,0.7652,6164.33
2021-05-06,2021-06-01,513080,long,29281,1.258,1.276,504.8
2021-01-04,2021-07-01,512690,long,71224,1.4036,1.427,1606.16
2021-01-04,2021-07-01,512400,long,96776,1.033,1.131,9421.22
2021-03-01,2021-07-01,159980,long,28783,1.316,1.346,840.5
2021-03-01,2021-07-01,159981,long,34529,1.097,1.265,5776.4
2021-06-01,2021-08-02,512170,long,56694,0.898,0.813,-4848.09
2021-06-01,2021-08-02,159949,long,35478,1.435,1.53,3338.85
2021-06-01,2021-08-02,512580,long,37298,1.365,1.71,12833.4
2021-06-01,2021-08-02,159915,long,16010,3.18,3.328,2338.22
2021-07-01,2021-09-01,512480,long,44821,1.336,1.295,-1873.04
2021-08-02,2021-09-01,159981,long,42303,1.363,1.374,430.6
2021-07-01,2021-10-08,159995,long,37803,1.584,1.551,-1283.05
2021-08-02,2021-10-08,515210,long,32723,1.762,1.913,4905.1
2021-08-02,2021-10-08,512400,long,39573,1.457,1.407,-2012.65
2021-10-08,2021-11-01,512480,long,43061,1.269,1.252,-764.6
2021-07-01,2021-12-01,515220,long,73982,0.8094,0.9181,8003.5
