entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,510500,long,14154,7.063,7.022,-640.12
2021-01-04,2021-02-01,512100,long,40100,2.493,2.365,-5191.24
2021-01-04,2021-02-01,512950,long,84505,1.183,1.178,-482.38
2021-01-04,2021-02-01,512480,long,92684,1.0786,1.0475,-2941.59
2021-01-04,2021-03-01,512400,long,96776,1.033,1.146,10872.43
2021-01-04,2021-03-01,518800,long,25952,3.852,3.542,-8102.69
2021-02-01,2021-03-01,518880,long,10339,3.778,3.572,-2152.63
2021-02-01,2021-04-01,512010,long,48447,0.8063,0.7531,-2600.04
2021-02-01,2021-04-01,510660,long,11643,3.355,3.103,-2956.59
2021-03-01,2021-04-01,512950,long,40067,1.183,1.159,-989.76
2021-01-04,2021-05-06,512910,long,66293,1.508,1.483,-1716.81
2021-02-01,2021-05-06,159928,long,28716,1.3603,1.3113,-1430.1
2021-03-01,2021-05-06,159901,long,12069,3.9272,3.937,89.8
2021-04-01,2021-05-06,510300,long,9721,4.637,4.69,488.01
2021-01-04,2021-06-01,513050,long,48201,2.074,1.98,-4589.52
2021-05-06,2021-06-01,510500,long,7556,7.206,7.473,1984.18
2021-05-06,2021-06-01,513520,long,42571,1.279,1.232,-2032.91
2021-03-01,2021-07-01,512770,long,21574,2.197,2.428,4953.66
2021-06-01,2021-07-01,512040,long,62816,0.8452,0.8328,-810.54
2021-05-06,2021-08-02,513000,long,42045,1.295,1.202,-3941.68
2021-07-01,2021-08-02,159996,long,33353,1.428,1.265,-5463.48
2021-01-04,2021-09-01,512690,long,71224,1.4036,1.108,-21107.48
2021-04-01,2021-09-01,159980,long,35861,1.257,1.422,5888.24
2021-06-01,2021-09-01,512170,long,59123,0.898,0.698,-11852.91
2021-06-01,2021-09-01,159901,long,12965,4.095,3.725,-4827.47
2021-08-02,2021-09-01,510660,long,13592,3.485,3.128,-4879.31
2021-01-04,2021-10-08,510170,long,165349,0.6046,0.9193,51959.74
2021-05-06,2021-10-08,159981,long,43839,1.242,1.85,26613.45
2021-09-01,2021-10-08,512100,long,21359,3.0,2.885,-2493.99
2021-09-01,2021-10-08,512580,long,35344,1.813,1.82,208.89
2021-10-08,2021-11-01,513500,long,49554,1.3707,1.4154,2173.65
