entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,510500,long,7077,7.063,7.022,-320.06
2021-01-04,2021-02-01,518800,long,12976,3.852,3.744,-1430.98
2021-01-04,2021-02-01,515900,long,47155,1.06,1.051,-454.26
2021-01-04,2021-02-01,510050,long,14770,3.384,3.455,1018.37
2021-01-04,2021-03-01,159941,long,77018,0.649,0.646,-260.98
2021-01-04,2021-03-01,510810,long,53921,0.927,0.91,-946.37
2021-01-04,2021-04-01,512950,long,42252,1.183,1.159,-1043.73
2021-03-01,2021-04-01,510050,long,3656,3.525,3.286,-881.25
2021-01-04,2021-05-06,512390,long,34259,1.459,1.485,860.48
2021-01-04,2021-05-06,512800,long,87386,0.572,0.6188,4058.45
2021-01-04,2021-05-06,512480,long,46342,1.0786,0.998,-3764.04
2021-01-04,2021-05-06,512910,long,33146,1.508,1.483,-858.39
2021-03-01,2021-05-06,512010,long,16179,0.7966,0.8222,406.33
2021-04-01,2021-05-06,515220,long,21754,0.6733,0.7329,1287.36
2021-04-01,2021-05-06,515880,long,43841,0.3341,0.3142,-880.96
2021-01-04,2021-06-01,510230,long,42649,1.172,1.188,652.19
2021-01-04,2021-06-01,512200,long,21748,2.2983,2.3064,146.12
2021-02-01,2021-06-01,512980,long,11332,0.877,0.828,-561.06
2021-05-06,2021-06-01,512660,long,25548,0.992,1.138,3713.68
2021-01-04,2021-07-01,512400,long,48388,1.033,1.131,4710.61
2021-01-04,2021-07-01,513660,long,38580,1.2956,1.3628,2561.81
2021-02-01,2021-07-01,512770,long,4324,2.298,2.428,555.99
2021-02-01,2021-07-01,513600,long,3750,2.65,2.695,162.74
2021-06-01,2021-08-02,513000,long,18883,1.241,1.202,-750.28
2021-07-01,2021-08-02,510230,long,22305,1.127,1.009,-2646.28
2021-07-01,2021-08-02,510300,long,5178,4.854,4.437,-2173.66
2021-05-06,2021-09-01,510880,long,9189,2.758,3.133,3429.64
2021-05-06,2021-09-01,159981,long,20405,1.242,1.374,2677.45
2021-06-01,2021-09-01,515220,long,30624,0.7652,1.1272,11068.5
2021-08-02,2021-09-01,510050,long,8115,2.898,2.877,-184.47
2021-05-06,2021-10-08,513090,long,20405,1.242,1.316,1494.31
2021-06-01,2021-10-08,159901,long,5722,4.095,3.82,-1587.14
2021-08-02,2021-10-08,510660,long,6748,3.485,3.37,-789.9
2021-09-01,2021-10-08,512660,long,18465,1.393,1.25,-2655.14
2021-02-01,2021-11-01,512710,long,11372,0.8739,0.925,574.97
2021-05-06,2021-11-01,515210,long,16020,1.582,1.672,1426.16
2021-07-01,2021-11-01,512480,long,18816,1.336,1.252,-1595.15
2021-10-08,2021-11-01,512980,long,35939,0.704,0.697,-266.68
2021-10-08,2021-11-01,159918,long,11823,2.14,2.191,587.61
2021-01-04,2021-12-01,510170,long,82674,0.6046,0.8664,21607.57
2021-01-04,2021-12-01,512100,long,20050,2.493,3.12,12537.59
2021-09-01,2021-12-01,510130,long,4148,6.2,6.021,-757.7
2021-01-04,2022-01-04,512690,long,35612,1.4036,0.965,-15644.73
2021-05-06,2022-01-04,515080,long,18649,1.359,1.453,1737.27
2021-10-08,2022-01-04,510160,long,33423,0.757,0.759,51.65
2021-11-01,2022-01-04,512870,long,13558,1.905,1.907,11.61
2021-11-01,2022-01-04,513660,long,21121,1.2229,1.1512,-1529.42
2021-06-01,2022-02-07,515450,long,19593,1.196,1.229,632.32
2021-09-01,2022-02-07,512580,long,14187,1.813,1.643,-2426.5
2021-11-01,2022-02-07,515220,long,26938,0.9588,0.9092,-1351.22
2022-01-04,2022-02-07,513080,long,23008,1.307,1.27,-869.08
2022-01-04,2022-02-07,513600,long,13395,2.245,2.336,1200.54
2021-05-06,2022-03-01,512170,long,29886,0.848,0.579,-8052.13
2021-08-02,2022-03-01,159928,long,23057,1.02,1.105,1945.15
2021-11-01,2022-03-01,159981,long,16556,1.56,1.626,1076.87
2021-12-01,2022-03-01,512390,long,18613,1.468,1.281,-3495.98
2021-12-01,2022-03-01,510810,long,32109,0.851,0.864,400.9
2021-11-01,2022-04-01,515100,long,18662,1.384,1.577,3585.19
2021-12-01,2022-04-01,512980,long,36925,0.74,0.662,-2895.68
2022-01-04,2022-04-01,518890,long,8134,3.697,3.908,1697.72
2022-01-04,2022-04-01,159996,long,23586,1.275,0.985,-6855.93
2022-02-07,2022-04-01,512950,long,23373,1.248,1.183,-1536.29
2022-02-07,2022-04-01,515580,long,33223,0.878,0.799,-2641.33
2022-03-01,2022-04-01,515150,long,21861,1.278,1.201,-1699.56
2021-01-04,2022-05-05,512070,long,56156,0.8901,0.58,-17438.74
2021-07-01,2022-05-05,512010,long,30142,0.834,0.476,-10802.68
2022-01-04,2022-05-05,515900,long,22275,1.35,1.155,-4360.36
2022-04-01,2022-05-05,159850,long,48355,0.629,0.634,223.45
2022-04-01,2022-05-05,513660,long,29055,1.0468,1.0604,376.78
2021-10-08,2022-06-01,511380,long,2264,11.174,11.278,220.21
2022-03-01,2022-06-01,518860,long,7317,3.818,3.9,583.05
2021-01-04,2022-07-01,513050,long,24100,2.074,1.174,-21713.48
2022-03-01,2022-07-01,513330,long,53317,0.524,0.529,249.74
2022-04-01,2022-07-01,159851,long,56979,0.5338,0.4763,-3293.56
2022-04-01,2022-07-01,159985,long,19648,1.548,1.549,1.39
2022-04-01,2022-07-01,513600,long,14887,2.043,2.189,2154.6
2022-05-05,2022-07-01,516510,long,38532,0.687,0.781,3605.04
2022-05-05,2022-07-01,159915,long,12032,2.2,2.728,6335.11
2022-07-01,2022-08-01,515590,long,20708,1.486,1.45,-763.73
2022-07-01,2022-08-01,513690,long,34889,0.882,0.715,-5843.18
2022-02-07,2022-09-01,512040,long,31706,0.92,0.8801,-1282.19
2022-04-01,2022-09-01,515960,long,29877,1.018,0.926,-2766.11
2022-07-01,2022-09-01,513130,long,49236,0.625,0.559,-3267.06
2022-02-07,2022-10-10,513100,long,30770,0.948,0.799,-4600.86
2022-05-05,2022-10-10,512200,long,12283,2.1551,1.9553,-2469.29
2022-06-01,2022-10-10,512750,long,21380,1.055,1.021,-740.24
2022-06-01,2022-10-10,159939,long,43502,0.5185,0.4672,-2244.52
2022-07-01,2022-10-10,513360,long,76549,0.402,0.39,-936.78
2022-07-01,2022-10-10,513180,long,49315,0.624,0.465,-7857.2
2022-04-01,2022-11-01,513030,long,29245,1.04,0.968,-2123.26
2022-05-05,2022-11-01,513060,long,54134,0.489,0.469,-1098.24
2022-07-01,2022-11-01,516110,long,25474,1.208,0.934,-6996.25
2022-08-01,2022-11-01,159980,long,16354,1.391,1.421,476.82
2022-09-01,2022-11-01,159766,long,25155,0.979,0.91,-1749.95
2022-09-01,2022-11-01,588080,long,23145,1.064,1.041,-546.95
2022-10-10,2022-11-01,512480,long,34784,0.808,0.852,1513.17
2021-09-01,2022-12-01,512890,long,33040,0.7785,0.862,2742.58
2022-02-07,2022-12-01,513500,long,21456,1.3595,1.363,57.57
2022-03-01,2022-12-01,513300,long,24768,1.128,1.079,-1230.03
2022-10-10,2022-12-01,512010,long,63300,0.444,0.472,1755.01
2022-08-01,2023-01-03,512100,long,8263,2.753,2.427,-2706.58
2022-09-01,2023-01-03,159786,long,32489,0.758,0.644,-3717.41
2022-10-10,2023-01-03,516600,long,47395,0.593,0.64,2210.03
2022-10-10,2023-01-03,515920,long,43040,0.653,0.68,1144.87
2022-10-10,2023-01-03,159918,long,17106,1.643,1.811,2856.08
2022-12-01,2023-01-03,515120,long,34610,0.701,0.694,-256.75
2022-11-01,2023-02-01,513600,long,17190,1.66,2.233,9829.79
2022-12-01,2023-02-01,513060,long,41121,0.59,0.625,1424.25
2023-01-03,2023-02-01,512870,long,19224,1.414,1.551,2616.59
2022-03-01,2023-03-01,159941,long,40490,0.69,0.64,-2040.66
2022-11-01,2023-03-01,513010,long,69770,0.409,0.53,8422.52
2022-12-01,2023-03-01,560500,long,25673,0.945,0.954,216.43
2022-12-01,2023-03-01,513660,long,22761,1.0659,1.0915,567.95
2023-02-01,2023-03-01,588000,long,22420,1.058,1.033,-574.56
2022-11-01,2023-04-03,159792,long,57765,0.494,0.682,10839.44
2022-11-01,2023-04-03,513180,long,70459,0.405,0.557,10689.43
2022-11-01,2023-04-03,513130,long,70985,0.402,0.554,10769.36
2022-11-01,2023-04-03,510130,long,5699,5.007,5.55,3076.51
2023-01-03,2023-04-03,159607,long,34022,0.799,0.824,833.98
2023-01-03,2023-04-03,159605,long,34150,0.796,0.821,837.18
2023-01-03,2023-04-03,512190,long,16094,1.689,1.77,1286.91
2023-03-01,2023-04-03,159743,long,30634,0.879,0.881,45.09
2022-07-01,2023-05-04,513800,long,31497,0.977,1.136,4988.06
2022-10-10,2023-05-04,510160,long,42327,0.664,0.77,4468.45
2022-11-01,2023-05-04,515300,long,26769,1.066,1.345,7449.19
2023-01-03,2023-05-04,512390,long,22190,1.225,1.257,693.56
2023-02-01,2023-05-04,562500,long,30568,0.776,0.788,352.47
2023-03-01,2023-05-04,159758,long,27760,0.97,0.948,-626.69
2023-03-01,2023-05-04,159901,long,8742,3.08,2.926,-1362.02
2023-04-03,2023-05-04,515150,long,25177,1.267,1.281,333.23
2023-01-03,2023-06-01,159852,long,33436,0.813,0.967,5131.29
2023-05-04,2023-06-01,518860,long,7421,4.413,4.358,-427.68
2023-05-04,2023-06-01,159743,long,37517,0.873,0.875,55.36
2023-05-04,2023-06-01,512480,long,34331,0.954,0.942,-431.5
2023-04-03,2023-07-03,159725,long,34597,0.922,0.932,326.73
2023-06-01,2023-07-03,515150,long,21304,1.227,1.27,900.11
2022-05-05,2023-08-01,515400,long,40353,0.656,0.93,11037.52
2023-04-03,2023-08-01,510770,long,41535,0.768,0.686,-3423.99
2023-05-04,2023-08-01,159902,long,8780,3.73,3.677,-484.85
2023-05-04,2023-08-01,159918,long,16952,1.932,1.87,-1070.36
2023-05-04,2023-08-01,512980,long,33592,0.975,0.824,-5090.52
2023-03-01,2023-09-01,159939,long,47576,0.566,0.558,-396.65
2023-04-03,2023-09-01,515900,long,23284,1.37,1.345,-601.06
2023-05-04,2023-09-01,515880,long,89905,0.3643,0.3842,1768.92
2023-06-01,2023-09-01,516510,long,22651,1.154,1.025,-2936.79
2023-08-01,2023-09-01,562500,long,35297,0.832,0.797,-1252.64
2023-03-01,2023-10-09,513000,long,25403,1.06,1.17,2777.34
2023-04-03,2023-10-09,515070,long,26649,1.197,0.99,-5533.83
2023-04-03,2023-10-09,159819,long,33935,0.94,0.775,-5616.73
2023-04-03,2023-10-09,159869,long,26450,1.206,1.086,-3192.19
2023-06-01,2023-10-09,513800,long,22228,1.176,1.22,962.05
2023-07-03,2023-10-09,159804,long,18770,1.272,1.111,-3035.39
2023-09-01,2023-10-09,159918,long,16483,1.772,1.761,-198.78
2023-05-04,2023-11-01,517180,long,23378,1.401,1.283,-2777.43
2023-06-01,2023-11-01,513520,long,21783,1.2,1.168,-712.53
2023-08-01,2023-11-01,159870,long,41246,0.712,0.631,-3357.54
2023-09-01,2023-11-01,510130,long,5409,5.4,5.111,-1580.26
2023-10-09,2023-11-01,510770,long,53335,0.587,0.575,-658.61
2023-02-01,2023-12-01,512950,long,19254,1.232,1.184,-938.15
2023-03-01,2023-12-01,515980,long,59773,0.4505,0.4027,-2872.45
2023-08-01,2023-12-01,513080,long,18946,1.55,1.504,-888.87
2023-10-09,2023-12-01,513090,long,28591,1.095,1.065,-876.26
2023-10-09,2023-12-01,159842,long,34863,0.898,0.898,-18.78
2023-11-01,2023-12-01,588000,long,29776,0.918,0.907,-343.84
2023-10-09,2024-01-02,159985,long,14052,2.228,2.143,-1212.85
2023-10-09,2024-01-02,513300,long,22952,1.364,1.501,3124.7
2023-11-01,2024-01-02,588080,long,30439,0.898,0.872,-807.58
2023-12-01,2024-01-02,588200,long,24658,1.164,1.096,-1693.46
2023-12-01,2024-01-02,159981,long,17739,1.618,1.642,408.39
2023-09-01,2024-02-01,515800,long,27247,1.072,0.806,-7263.05
2023-11-01,2024-02-01,518860,long,5923,4.615,4.71,546.12
2023-11-01,2024-02-01,562530,long,26233,1.042,0.928,-3006.07
2023-11-01,2024-02-01,510300,long,8039,3.4,2.989,-3319.44
