entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,510170,long,165349,0.6046,0.6177,2105.44
2021-01-04,2021-02-01,159905,long,36432,2.744,2.845,3618.55
2021-01-04,2021-03-01,512710,long,105564,0.947,0.8457,-10750.41
2021-01-04,2021-03-01,159915,long,34905,2.864,2.85,-548.5
2021-01-04,2021-03-01,510660,long,30797,3.246,3.228,-614.16
2021-02-01,2021-03-01,512010,long,25508,0.8063,0.7966,-259.69
2021-01-04,2021-04-01,159949,long,80232,1.246,1.168,-6316.2
2021-01-04,2021-04-01,159928,long,74940,1.334,1.2388,-7192.13
2021-01-04,2021-04-01,159901,long,25874,3.8636,3.6643,-5215.12
2021-02-01,2021-04-01,513050,long,8804,2.336,2.062,-2423.91
2021-03-01,2021-04-01,512770,long,21522,2.197,1.994,-4396.03
2021-03-01,2021-05-06,159905,long,16361,2.89,2.763,-2105.59
2021-03-01,2021-05-06,512910,long,30174,1.567,1.483,-2562.23
2021-04-01,2021-05-06,512190,long,40565,1.543,1.526,-726.95
2021-04-01,2021-05-06,510130,long,11376,5.502,5.561,633.43
2021-04-01,2021-05-06,515150,long,52160,1.2,1.19,-559.0
2021-03-01,2021-06-01,510170,long,71501,0.6613,0.6898,2008.8
2021-04-01,2021-06-01,159980,long,49795,1.257,1.381,6135.17
2021-04-01,2021-06-01,512010,long,83113,0.7531,0.8595,8803.01
2021-05-06,2021-06-01,510660,long,17378,3.395,3.586,3282.8
2021-05-06,2021-06-01,513030,long,47541,1.241,1.241,-35.4
2021-01-04,2021-07-01,512690,long,71224,1.4036,1.427,1606.16
2021-01-04,2021-07-01,512400,long,96776,1.033,1.131,9421.22
2021-06-01,2021-08-02,512170,long,67444,0.898,0.813,-5767.36
2021-06-01,2021-08-02,159915,long,19045,3.18,3.328,2781.48
2021-07-01,2021-08-02,510660,long,13238,3.881,3.485,-5271.5
2021-07-01,2021-08-02,512770,long,21161,2.428,2.364,-1384.73
2021-05-06,2021-09-01,159949,long,44527,1.325,1.412,3837.29
2021-08-02,2021-10-08,159995,long,34131,1.832,1.551,-9625.45
2021-09-01,2021-10-08,512710,long,43844,0.999,0.892,-4716.18
2021-08-02,2021-11-01,515210,long,35487,1.762,1.672,-3230.39
