entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,159905,long,36432,2.744,2.845,3618.55
2021-01-04,2021-02-01,159949,long,80232,1.246,1.33,6677.48
2021-01-04,2021-03-01,515220,long,154752,0.646,0.6361,-1591.57
2021-01-04,2021-03-01,512660,long,75449,1.325,1.165,-12128.2
2021-02-01,2021-03-01,159928,long,15455,1.3603,1.336,-388.06
2021-01-04,2021-04-01,512710,long,105564,0.947,0.746,-21271.98
2021-03-01,2021-04-01,159996,long,27577,1.36,1.381,556.44
2021-02-01,2021-05-06,512580,long,16272,1.292,1.248,-728.37
2021-03-01,2021-05-06,512770,long,17071,2.197,2.186,-210.23
2021-03-01,2021-05-06,159949,long,29813,1.258,1.325,1974.37
2021-04-01,2021-05-06,159905,long,13944,2.72,2.763,576.66
2021-05-06,2021-06-01,512170,long,51770,0.848,0.898,2561.38
2021-01-04,2021-07-01,510170,long,165349,0.6046,0.6855,13312.74
2021-05-06,2021-07-01,515210,long,27750,1.582,1.565,-497.95
2021-05-06,2021-07-01,515220,long,59901,0.7329,0.8094,4554.71
2021-06-01,2021-07-01,513080,long,24284,1.276,1.28,78.52
2021-01-04,2021-08-02,512690,long,71224,1.4036,1.099,-21748.3
2021-01-04,2021-08-02,512400,long,96776,1.033,1.457,40960.73
2021-05-06,2021-08-02,159980,long,31882,1.377,1.415,1184.81
2021-07-01,2021-08-02,159915,long,15234,3.381,3.328,-838.06
2021-07-01,2021-09-01,512170,long,54680,0.942,0.698,-13368.82
2021-07-01,2021-09-01,159949,long,33447,1.54,1.412,-4310.84
2021-07-01,2021-09-01,512580,long,33621,1.532,1.813,9413.76
2021-08-02,2021-09-01,510660,long,17904,3.485,3.128,-6427.25
2021-04-01,2021-10-08,159981,long,34481,1.1,1.85,25830.23
2021-09-01,2021-10-08,512480,long,44525,1.295,1.269,-1191.9
2021-08-02,2021-11-01,159995,long,34058,1.832,1.598,-8004.62
2021-09-01,2021-11-01,512400,long,34403,1.676,1.376,-10352.4
2021-08-02,2021-12-01,515210,long,35411,1.762,1.687,-2692.46
2021-08-02,2022-01-04,515220,long,75695,0.8243,0.9668,10745.86
2021-09-01,2022-01-04,510170,long,58361,0.988,0.8507,-8045.16
2021-11-01,2022-01-04,159981,long,30426,1.56,1.443,-3587.25
2021-01-04,2022-02-07,515030,long,58461,1.71,2.16,26239.58
2021-12-01,2022-02-07,159995,long,26234,1.675,1.415,-6845.16
2022-01-04,2022-02-07,512480,long,43140,1.303,1.128,-7580.96
2022-01-04,2022-02-07,159804,long,37449,1.501,1.309,-7221.78
2021-01-04,2022-03-01,515700,long,47177,2.119,2.892,36396.9
2021-09-01,2022-03-01,515790,long,30540,1.888,1.607,-8613.76
2021-10-08,2022-03-01,516160,long,10621,4.3893,4.1291,-2790.73
2021-10-08,2022-03-01,512580,long,25614,1.82,1.708,-2895.88
2021-11-01,2022-03-01,516150,long,33169,1.431,1.452,667.86
2022-01-04,2022-03-01,512660,long,38607,1.456,1.262,-7521.24
2022-02-07,2022-03-01,510170,long,83194,0.7866,0.8944,8926.36
2022-02-07,2022-03-01,159755,long,56124,1.166,1.191,1363.41
2022-02-07,2022-03-01,512710,long,75917,0.862,0.889,2009.88
2022-02-07,2022-04-01,516520,long,57759,1.133,0.915,-12626.95
2022-03-01,2022-04-01,515900,long,75450,1.287,1.187,-7601.0
2022-03-01,2022-05-05,516970,long,80517,1.206,1.186,-1668.12
2022-03-01,2022-05-05,515220,long,92683,1.0477,1.1033,5093.37
2022-03-01,2022-05-05,512040,long,103357,0.9395,0.8652,-7735.38
2022-03-01,2022-05-05,512890,long,118709,0.818,0.833,1721.84
2022-04-01,2022-05-05,159766,long,25635,0.934,0.907,-706.3
2022-03-01,2022-06-01,159981,long,59719,1.626,1.726,5911.85
2022-03-01,2022-06-01,159865,long,113175,0.858,0.767,-10354.1
2022-05-05,2022-07-01,518660,long,15155,3.963,3.846,-1808.64
2022-05-05,2022-07-01,518890,long,15030,3.996,3.869,-1944.27
2022-03-01,2022-08-01,159980,long,61110,1.589,1.391,-12154.41
