entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512480,long,92684,1.0786,1.0475,-2941.59
2021-01-04,2021-02-01,513050,long,48201,2.074,2.336,12564.89
2021-01-04,2021-02-01,510500,long,14154,7.063,7.022,-640.12
2021-01-04,2021-02-01,510170,long,165349,0.6046,0.6177,2105.44
2021-01-04,2021-03-01,512400,long,96776,1.033,1.146,10872.43
2021-01-04,2021-04-01,159915,long,34905,2.864,2.665,-7003.99
2021-02-01,2021-04-01,510660,long,12249,3.355,3.103,-3110.48
2021-02-01,2021-04-01,512290,long,21404,1.92,1.828,-1993.23
2021-02-01,2021-04-01,512010,long,50969,0.8063,0.7531,-2735.4
2021-01-04,2021-05-06,512710,long,105564,0.947,0.72,-24015.82
2021-02-01,2021-05-06,159901,long,10234,4.0154,3.937,-826.76
2021-04-01,2021-05-06,513050,long,25708,2.062,2.004,-1522.42
2021-04-01,2021-05-06,510130,long,9634,5.502,5.561,536.43
2021-05-06,2021-06-01,513000,long,41646,1.295,1.241,-2280.57
2021-05-06,2021-06-01,510660,long,15885,3.395,3.586,3000.77
2021-01-04,2021-07-01,159928,long,74940,1.334,1.264,-5304.21
2021-06-01,2021-07-01,159901,long,10553,4.095,4.13,343.32
2021-01-04,2021-09-01,512690,long,71224,1.4036,1.108,-21107.48
2021-03-01,2021-09-01,512770,long,16268,2.197,2.306,1751.24
2021-06-01,2021-09-01,512170,long,48127,0.898,0.698,-9648.44
2021-09-01,2021-11-01,159980,long,37771,1.422,1.449,987.28
2021-01-04,2021-12-01,159949,long,80232,1.246,1.557,24884.68
2021-11-01,2021-12-01,515900,long,33463,1.287,1.284,-126.2
2021-09-01,2022-01-04,515210,long,24292,2.211,1.669,-13194.54
2021-12-01,2022-01-04,159980,long,38596,1.439,1.49,1934.48
2022-01-04,2022-02-07,159949,long,36816,1.473,1.305,-6215.77
2022-01-04,2022-02-07,512710,long,52856,1.026,0.862,-8698.32
2021-04-01,2022-03-01,515700,long,28378,1.868,2.892,29018.55
2021-05-06,2022-03-01,515030,long,32966,1.636,2.255,20367.47
2021-05-06,2022-03-01,512400,long,48326,1.116,1.431,15185.76
2021-12-01,2022-03-01,159995,long,33158,1.675,1.483,-6397.75
2022-02-07,2022-03-01,515900,long,42057,1.254,1.287,1355.82
2021-07-01,2022-04-01,512580,long,31590,1.532,1.512,-660.65
2022-03-01,2022-04-01,512040,long,79892,0.9395,0.938,-164.84
2022-02-07,2022-05-05,515210,long,33678,1.566,1.403,-5519.51
2022-03-01,2022-05-05,515100,long,50139,1.497,1.505,355.96
2022-03-01,2022-05-05,512890,long,91759,0.818,0.833,1330.94
2022-03-01,2022-05-05,159804,long,55847,1.344,0.974,-20702.23
2022-04-01,2022-05-05,512190,long,28898,1.723,1.612,-3236.59
2022-04-01,2022-05-05,512400,long,40220,1.238,1.1,-5578.57
2022-05-05,2022-06-01,512580,long,56250,1.32,1.49,9515.08
2022-05-05,2022-07-01,515030,long,44729,1.66,2.341,30406.76
2022-06-01,2022-07-01,512890,long,45329,0.84,0.85,430.31
2022-03-01,2022-08-01,159980,long,47236,1.589,1.391,-9394.96
2022-05-05,2022-09-01,516160,long,24556,3.0237,3.8013,19044.47
2022-05-05,2022-09-01,515700,long,34615,2.145,2.616,16254.22
2022-07-01,2022-09-01,516150,long,34977,1.389,1.274,-4050.3
2022-07-01,2022-09-01,512580,long,27762,1.75,1.605,-4053.43
2022-08-01,2022-09-01,515030,long,20392,2.228,2.021,-4247.14
2022-05-05,2022-10-10,515790,long,61978,1.198,1.473,16994.29
2022-09-01,2022-10-10,516110,long,66083,1.094,0.98,-7574.58
2021-04-01,2022-11-01,510170,long,84925,0.6242,0.793,14299.23
2022-09-01,2022-11-01,511380,long,6259,11.55,11.078,-2996.74
2022-09-01,2022-11-01,515100,long,47562,1.52,1.422,-4703.05
2022-10-10,2022-11-01,159766,long,53399,0.969,0.91,-3180.64
2021-07-01,2022-12-01,515220,long,59794,0.8094,1.2141,24162.33
2021-09-01,2022-12-01,159981,long,39091,1.374,1.438,2468.85
2022-09-01,2022-12-01,159865,long,82622,0.875,0.8,-6238.17
2022-09-01,2022-12-01,512890,long,85253,0.848,0.862,1149.81
2022-11-01,2023-01-03,518890,long,17249,3.865,4.029,2787.99
2022-11-01,2023-01-03,518660,long,17439,3.823,3.992,2906.31
2022-12-01,2023-01-03,511380,long,5882,11.36,10.957,-2409.83
2022-12-01,2023-01-03,159766,long,60807,1.099,1.128,1722.78
2022-12-01,2023-01-03,512190,long,38516,1.735,1.689,-1811.3
2022-12-01,2023-02-01,515100,long,42837,1.56,1.59,1244.63
2023-01-03,2023-02-01,512890,long,90106,0.819,0.845,2297.78
2023-01-03,2023-02-01,510880,long,25767,2.864,2.809,-1461.04
2023-01-03,2023-02-01,512200,long,38217,1.931,2.0066,2844.06
2022-10-10,2023-04-03,518860,long,13588,3.808,4.254,6027.38
2023-01-03,2023-04-03,159980,long,46210,1.597,1.553,-2076.91
2023-02-01,2023-04-03,159766,long,61251,1.081,1.095,817.53
2023-02-01,2023-04-03,518660,long,16185,4.091,4.271,2872.7
2022-05-05,2023-05-04,159985,long,46845,1.585,1.753,7823.05
2022-11-01,2023-05-04,518880,long,17508,3.808,4.41,10496.65
2022-11-01,2023-05-04,518800,long,17717,3.763,4.36,10533.87
2023-01-03,2023-05-04,515220,long,70103,1.0527,1.0666,929.86
2023-02-01,2023-05-04,518890,long,16059,4.123,4.424,4792.58
2023-04-03,2023-05-04,513080,long,46813,1.416,1.485,3189.36
2023-04-03,2023-05-04,515100,long,39836,1.664,1.775,4380.7
2023-05-04,2023-06-01,159605,long,127606,0.721,0.689,-4137.37
2023-05-04,2023-06-01,159607,long,127783,0.72,0.688,-4143.03
2023-04-03,2023-07-03,517180,long,53030,1.25,1.345,4996.57
2023-06-01,2023-07-03,513080,long,31835,1.419,1.531,3537.35
2023-02-01,2023-08-01,513360,long,113963,0.581,0.606,2808.49
2023-05-04,2023-08-01,159852,long,91455,1.006,0.946,-5540.86
2023-06-01,2023-08-01,159725,long,48731,0.927,0.859,-3339.82
2023-07-03,2023-08-01,159851,long,85717,0.5616,0.5674,468.13
2023-05-04,2023-09-01,515400,long,92466,0.995,0.867,-11887.3
2023-07-03,2023-09-01,515880,long,106785,0.4508,0.3842,-7138.63
2023-08-01,2023-09-01,513100,long,54825,1.151,1.138,-750.37
2023-08-01,2023-10-09,159941,long,72616,0.869,0.828,-3014.22
2023-08-01,2023-11-01,513300,long,43580,1.448,1.317,-5745.13
2023-04-03,2023-12-01,516510,long,55286,1.199,0.909,-16067.9
2023-10-09,2023-12-01,517180,long,33179,1.367,1.262,-3509.96
2023-11-01,2023-12-01,513800,long,38668,1.204,1.37,6389.03
2023-08-01,2024-01-02,513080,long,40712,1.55,1.544,-282.06
2023-09-01,2024-01-02,513030,long,45257,1.242,1.282,1776.01
2023-05-04,2024-02-01,512980,long,94363,0.975,0.615,-34015.69
2023-09-01,2024-02-01,513360,long,99840,0.563,0.523,-4026.13
2023-09-01,2024-02-01,159985,long,23868,2.355,1.985,-8862.24
2024-01-02,2024-02-01,517180,long,40472,1.274,1.36,3448.61
2024-01-02,2024-02-01,515300,long,40664,1.268,1.32,2082.96
2023-05-04,2024-03-01,516010,long,59090,1.557,1.023,-31599.8
2024-02-01,2024-03-01,515880,long,233306,0.2909,0.3794,20600.67
2023-05-04,2024-04-01,159869,long,58046,1.585,0.987,-34756.3
2024-02-01,2024-04-01,513080,long,44070,1.54,1.674,5862.89
2024-04-01,2024-05-06,517180,long,35098,1.486,1.515,986.24
2024-04-01,2024-05-06,515220,long,42403,1.23,1.245,604.56
2024-02-01,2024-06-03,513030,long,53022,1.28,1.401,6373.02
2024-05-06,2024-06-03,159687,long,43236,1.21,1.218,314.39
2024-05-06,2024-06-03,513080,long,32273,1.621,1.66,1226.88
2024-02-01,2024-07-01,513520,long,47295,1.435,1.431,-229.84
2024-03-01,2024-07-01,513000,long,32921,1.483,1.39,-3090.03
2024-03-01,2024-07-01,513800,long,34897,1.399,1.385,-517.7
2024-07-01,2024-08-01,159985,long,26771,2.17,1.994,-4745.14
2024-07-01,2024-08-01,159980,long,33406,1.739,1.666,-2472.76
2024-08-01,2024-09-02,515220,long,45792,1.126,1.1,-1221.17
2024-08-01,2024-09-02,518860,long,9395,5.488,5.518,250.83
2024-09-02,2024-10-08,518890,long,9276,5.548,5.741,1758.85
2023-12-01,2024-11-01,159941,long,65130,0.866,1.081,13964.91
2024-07-01,2024-11-01,513390,long,35315,1.645,1.59,-1976.6
2023-12-01,2024-12-02,513100,long,49131,1.148,1.54,19219.73
2024-06-03,2025-01-02,518800,long,11367,5.269,5.899,7123.13
2024-06-03,2025-01-02,518880,long,11260,5.319,5.975,7348.41
2024-09-02,2025-01-02,518660,long,9362,5.497,5.954,4246.27
2024-11-01,2025-01-02,518860,long,8989,6.062,5.981,-760.59
2024-11-01,2025-01-02,518890,long,8946,6.091,6.0,-846.54
2024-06-03,2025-02-05,513650,long,43559,1.375,1.635,11286.01
2025-01-02,2025-02-05,159851,long,109786,0.6902,0.6775,-1439.33
2025-01-02,2025-02-05,513870,long,50182,1.51,1.509,-95.63
2024-02-01,2025-03-03,513500,long,41008,1.655,2.052,16234.57
2025-01-02,2025-03-03,159941,long,61655,1.229,1.147,-5099.66
2025-01-02,2025-03-03,513100,long,46630,1.625,1.528,-4567.22
2025-02-05,2025-03-03,512800,long,79353,0.7562,0.7491,-599.24
2023-12-01,2025-04-01,513300,long,39525,1.427,1.777,13795.76
2024-10-08,2025-04-01,159509,long,32650,1.424,1.368,-1855.75
2024-12-02,2025-04-01,513090,long,33811,1.513,1.538,814.33
2025-01-02,2025-04-01,563010,long,58468,1.296,1.272,-1448.28
2025-02-05,2025-04-01,513850,long,41787,1.436,1.263,-7262.99
2025-02-05,2025-04-01,513390,long,32665,1.837,1.57,-8754.94
2025-03-03,2025-04-01,515880,long,154973,0.4552,0.4343,-3280.29
2025-03-03,2025-04-01,515050,long,173839,0.4058,0.385,-3657.09
2025-03-03,2025-05-06,159995,long,53160,1.327,1.262,-3496.69
2025-04-01,2025-05-06,159851,long,128330,0.7033,0.6726,-3992.7
2025-04-01,2025-05-06,159539,long,75149,1.201,1.186,-1181.05
2025-04-01,2025-05-06,512480,long,85711,1.053,1.064,888.39
2025-04-01,2025-06-03,513070,long,66314,1.361,1.3,-4098.09
2025-04-01,2025-06-03,513180,long,120661,0.748,0.699,-5964.77
2025-05-06,2025-06-03,513050,long,37195,1.382,1.358,-923.25
2025-05-06,2025-06-03,159822,long,79204,0.649,0.682,2582.11
2025-04-01,2025-07-01,159792,long,103503,0.872,0.884,1187.51
2025-04-01,2025-07-01,513040,long,64375,1.402,1.432,1876.52
2025-04-01,2025-07-01,513380,long,133315,0.677,0.651,-3519.3
2025-05-06,2025-07-01,513130,long,72810,0.706,0.709,187.52
2025-06-03,2025-08-01,512480,long,58804,0.992,1.073,4726.69
2025-06-03,2025-08-01,159995,long,49815,1.171,1.263,4546.61
2025-06-03,2025-08-01,588100,long,45573,1.28,1.393,5113.2
2025-07-01,2025-08-01,588020,long,54011,1.244,1.326,4387.26
2025-07-01,2025-08-01,518660,long,9139,7.352,7.339,-159.09
2025-03-03,2025-09-01,588200,long,43331,1.628,2.226,25861.84
2025-07-01,2025-09-01,159529,long,42741,1.572,1.446,-5424.06
2025-08-01,2025-09-01,159792,long,78701,0.929,0.991,4834.13
2025-08-01,2025-10-09,513060,long,106579,0.686,0.749,6668.59
2025-08-01,2025-10-09,516010,long,57660,1.268,1.596,18862.94
2025-08-01,2025-10-09,159869,long,57343,1.275,1.606,18930.97
2025-08-01,2025-10-09,517380,long,91277,0.801,0.883,7438.6
2025-09-01,2025-10-09,516150,long,33223,1.811,1.791,-700.36
2025-09-01,2025-10-09,159852,long,60167,1.0,0.96,-2442.06
2025-07-01,2025-11-03,513120,long,59146,1.136,1.374,14032.21
2025-09-01,2025-11-03,516510,long,36071,1.668,1.645,-865.48
2025-05-06,2025-12-01,513090,long,34992,1.469,2.034,19733.71
2025-06-03,2025-12-01,159851,long,83813,0.696,0.811,9600.6
2025-11-03,2025-12-01,588100,long,25391,1.944,1.849,-2441.04
2025-10-09,2026-01-05,588200,long,33563,2.63,2.373,-8676.07
2025-10-09,2026-01-05,159819,long,56511,1.562,1.545,-1013.36
2025-10-09,2026-01-05,515070,long,44671,1.976,1.956,-946.11
2025-12-01,2026-01-05,516150,long,33692,1.724,1.838,3804.88
2025-12-01,2026-01-05,562800,long,67074,0.866,0.937,4725.97
2025-12-01,2026-01-05,561910,long,70153,0.828,0.842,947.0
2025-10-09,2026-02-02,515980,long,95946,0.92,0.98,5702.07
2026-01-05,2026-02-02,513120,long,70318,1.201,1.265,4448.33
2026-01-05,2026-02-02,513060,long,144116,0.586,0.623,5280.02
2025-10-09,2026-03-02,588020,long,45360,1.946,2.118,7746.62
2025-11-03,2026-04-01,515050,long,67802,0.728,0.8245,6511.31
2026-04-01,2026-05-06,516150,long,28068,1.877,2.049,4794.64
2026-01-05,2026-06-01,159562,long,37335,2.262,2.049,-8000.64
2026-01-05,2026-06-01,517520,long,40641,2.078,1.889,-7729.52
2026-01-05,2026-06-01,512400,long,43175,1.956,1.961,165.14
2026-02-02,2026-06-01,516650,long,29545,2.066,1.898,-4998.69
2026-01-05,2026-07-01,560860,long,52454,1.61,1.604,-365.3
2025-10-09,2026-07-13,515880,long,95201,0.9272,0.807,-11492.69
2026-02-02,2026-07-13,159363,long,52849,1.155,1.348,10160.17
2026-02-02,2026-07-13,562800,long,61720,0.989,0.914,-4664.24
2026-03-02,2026-07-13,561380,long,24510,2.135,0.747,-34041.07
2026-05-06,2026-07-13,515050,long,17633,3.015,1.282,-30580.72
2026-06-01,2026-07-13,159667,long,33564,2.301,0.747,-52189.15
2026-06-01,2026-07-13,515980,long,68346,1.13,1.255,8494.35
2026-06-01,2026-07-13,159949,long,39323,1.964,1.773,-7554.78
2026-06-01,2026-07-13,561910,long,83044,0.93,0.79,-11669.01
2026-07-01,2026-07-13,588020,long,15237,3.593,0.97,-39987.51
2026-07-01,2026-07-13,159773,long,34324,1.595,1.368,-7822.06
2026-07-01,2026-07-13,512770,long,16560,3.306,2.815,-8161.37
2026-07-01,2026-07-13,159819,long,24572,2.228,2.051,-4380.79
2026-07-01,2026-07-13,159995,long,16144,3.391,1.458,-31229.84
