entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512710,long,211129,0.947,0.8739,-15548.86
2021-01-04,2021-02-01,510170,long,330698,0.6046,0.6177,4210.88
2021-02-01,2021-03-01,159915,long,25697,3.024,2.85,-4516.56
2021-01-04,2021-04-01,159949,long,160465,1.246,1.168,-12632.48
2021-02-01,2021-04-01,159928,long,57126,1.3603,1.2388,-6985.35
2021-03-01,2021-04-01,512770,long,27885,2.197,1.994,-5695.71
2021-01-04,2021-05-06,512400,long,193552,1.033,1.116,15940.03
2021-04-01,2021-05-06,510170,long,179001,0.6242,0.6541,5283.48
2021-04-01,2021-05-06,159980,long,88888,1.257,1.377,10596.32
2021-04-01,2021-05-06,512190,long,72412,1.543,1.526,-1297.67
2021-05-06,2021-06-01,512010,long,191952,0.8222,0.8595,7062.97
2021-01-04,2021-07-01,512690,long,142448,1.4036,1.427,3212.32
2021-05-06,2021-08-02,159949,long,119112,1.325,1.53,24315.94
2021-06-01,2021-08-02,512170,long,71872,0.898,0.813,-6146.01
2021-07-01,2021-09-01,512580,long,60224,1.532,1.813,16862.51
2021-08-02,2021-10-08,512400,long,83676,1.457,1.407,-4255.69
2021-09-01,2021-10-08,510170,long,96128,0.988,0.9193,-6659.0
2021-08-02,2021-11-01,515220,long,147903,0.8243,0.9588,19813.84
2021-10-08,2021-12-01,159981,long,63338,1.85,1.397,-28753.81
2021-11-01,2021-12-01,510170,long,115272,0.8558,0.8664,1162.33
2021-05-06,2022-01-04,515030,long,96469,1.636,2.41,74549.91
2021-05-06,2022-01-04,515700,long,76687,2.058,3.108,80402.5
2021-10-08,2022-01-04,512580,long,64382,1.82,1.829,508.96
2021-12-01,2022-01-04,512400,long,80281,1.452,1.356,-7774.6
2021-12-01,2022-02-07,512710,long,113725,1.025,0.862,-18601.55
2022-01-04,2022-02-07,512660,long,143782,1.456,1.212,-35197.89
2022-01-04,2022-02-07,515900,long,155072,1.35,1.254,-15008.05
2022-01-04,2022-02-07,159941,long,255926,0.818,0.718,-25710.53
2022-01-04,2022-02-07,159804,long,139472,1.501,1.309,-26896.2
2022-02-07,2022-03-01,512890,long,263446,0.791,0.818,6985.88
2022-02-07,2022-04-01,512040,long,226506,0.92,0.938,3950.85
2022-02-07,2022-05-05,515100,long,140138,1.487,1.505,2396.7
2022-02-07,2022-07-01,159981,long,121154,1.72,1.605,-14053.56
2022-02-07,2022-07-01,159980,long,133752,1.558,1.408,-20181.81
2022-04-01,2022-07-01,512890,long,91688,0.839,0.85,962.11
2022-05-05,2022-07-01,159985,long,65424,1.585,1.549,-2416.78
2022-03-01,2022-08-01,515220,long,41113,1.0477,1.1773,5300.8
2022-07-01,2022-08-01,515030,long,83426,2.341,2.228,-9541.49
2022-07-01,2022-09-01,516160,long,45871,4.2576,3.8013,-21041.84
2022-07-01,2022-09-01,515700,long,64583,3.024,2.616,-26459.14
2022-08-01,2022-09-01,516150,long,61348,1.4,1.274,-7779.06
2022-08-01,2022-09-01,512580,long,49361,1.74,1.605,-6713.27
2022-07-01,2022-10-10,515790,long,115221,1.695,1.473,-25688.57
2022-09-01,2022-10-10,159865,long,173272,0.875,0.811,-11177.05
2022-09-01,2022-10-10,510170,long,167713,0.904,0.86,-7468.13
2022-09-01,2022-11-01,515220,long,119314,1.2707,1.1247,-17505.59
2022-10-10,2022-11-01,512890,long,145106,0.835,0.772,-9211.63
2022-10-10,2022-11-01,159766,long,125040,0.969,0.91,-7447.85
2022-11-01,2022-12-01,518800,long,32001,3.763,3.901,4342.56
2022-11-01,2022-12-01,518890,long,31157,3.865,4.001,4163.83
2022-11-01,2023-01-03,518880,long,31623,3.808,3.983,5460.11
2022-12-01,2023-01-03,513080,long,74554,1.315,1.261,-4083.53
2022-10-10,2023-02-01,518860,long,31818,3.808,4.114,9660.69
2022-12-01,2023-02-01,159766,long,89207,1.099,1.081,-1664.07
2022-09-01,2023-03-01,159985,long,92673,1.636,1.909,25201.17
2023-01-03,2023-03-01,159980,long,64365,1.597,1.577,-1348.59
2023-02-01,2023-03-01,513030,long,97199,1.102,1.121,1781.96
2023-01-03,2023-04-03,513360,long,198056,0.519,0.562,8452.18
2023-02-01,2023-04-03,513080,long,79579,1.346,1.416,5504.59
2023-03-01,2023-04-03,512690,long,152035,0.932,0.919,-2060.88
2023-03-01,2023-04-03,159766,long,127082,1.115,1.095,-2625.9
2023-04-03,2023-05-04,515400,long,148715,1.057,0.995,-9311.88
2023-03-01,2023-06-01,517180,long,121733,1.164,1.328,19873.2
2023-06-01,2023-07-03,159725,long,87513,0.927,0.932,388.76
2023-04-03,2023-08-01,516510,long,131102,1.199,1.1,-13069.52
2023-04-03,2023-08-01,516010,long,132205,1.189,1.192,302.18
2023-04-03,2023-08-01,159869,long,130341,1.206,1.203,-485.22
2023-05-04,2023-08-01,512980,long,62580,0.975,0.824,-9483.35
2023-07-03,2023-08-01,515880,long,180131,0.4508,0.4014,-8944.52
2023-08-01,2023-09-01,513500,long,117326,1.546,1.542,-577.99
2023-08-01,2023-09-01,513360,long,299318,0.606,0.563,-12975.64
2023-09-01,2023-10-09,513080,long,45860,1.523,1.421,-4718.22
2023-08-01,2023-11-01,159941,long,208730,0.869,0.8,-14506.88
2023-08-01,2023-11-01,513300,long,125267,1.448,1.317,-16513.89
2023-08-01,2023-11-01,513100,long,157590,1.151,1.061,-14287.68
2023-09-01,2023-12-01,159985,long,29658,2.355,2.218,-4103.83
2023-11-01,2023-12-01,518860,long,31141,4.615,4.611,-210.76
2023-11-01,2023-12-01,518880,long,31270,4.596,4.589,-305.05
2023-11-01,2023-12-01,518800,long,31663,4.539,4.536,-181.19
