entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512480,long,185369,1.0786,1.0475,-5883.21
2021-01-04,2021-02-01,510500,long,28308,7.063,7.022,-1280.24
2021-01-04,2021-03-01,512400,long,193552,1.033,1.146,21744.85
2021-02-01,2021-05-06,512710,long,89877,0.8739,0.72,-13875.05
2021-02-01,2021-06-01,513050,long,33623,2.336,1.98,-12013.32
2021-05-06,2021-06-01,512400,long,77154,1.116,1.191,5733.15
2021-03-01,2021-07-01,512770,long,41630,2.197,2.428,9558.77
2021-06-01,2021-08-02,515210,long,64917,1.549,1.762,13762.84
2021-07-01,2021-08-02,159901,long,19500,4.13,3.83,-5896.57
2021-06-01,2021-09-01,512170,long,111979,0.898,0.698,-22449.42
2021-08-02,2021-09-01,515220,long,124010,0.8243,1.1272,37490.03
2021-08-02,2021-10-08,512710,long,113833,0.898,0.892,-744.13
2021-01-04,2021-11-01,512690,long,142448,1.4036,1.222,-25980.76
2021-09-01,2021-11-01,515210,long,47442,2.211,1.672,-25626.5
2021-11-01,2021-12-01,512890,long,155074,0.756,0.749,-1155.53
2021-01-04,2022-01-04,510170,long,330698,0.6046,0.8507,81240.4
2021-10-08,2022-02-07,515220,long,70489,1.1808,0.9092,-19189.01
2021-12-01,2022-02-07,515210,long,55458,1.687,1.566,-6764.54
2021-09-01,2022-03-01,512580,long,57857,1.813,1.708,-6136.1
2021-11-01,2022-03-01,159981,long,75151,1.56,1.626,4888.14
2022-02-07,2022-03-01,513500,long,99324,1.3595,1.3183,-4171.94
2022-02-07,2022-04-01,513100,long,142437,0.948,0.967,2624.47
2022-03-01,2022-04-01,515100,long,101113,1.497,1.577,7995.79
2022-01-04,2022-05-05,515900,long,97094,1.35,1.155,-19006.3
2022-04-01,2022-05-05,159981,long,70434,1.703,1.67,-2395.59
2022-04-01,2022-08-01,513500,long,87875,1.365,1.309,-4991.49
2022-05-05,2022-08-01,159985,long,74382,1.585,1.58,-442.54
2022-05-05,2022-08-01,513100,long,128848,0.915,0.888,-3548.59
2022-03-01,2022-09-01,512040,long,161115,0.9395,0.8801,-9658.18
2022-08-01,2022-09-01,159980,long,100712,1.391,1.401,922.76
2022-08-01,2022-10-10,516150,long,100064,1.4,1.147,-25392.65
2022-08-01,2022-10-10,516110,long,111982,1.251,0.98,-30422.07
2022-09-01,2022-10-10,512100,long,43118,2.611,2.362,-10800.71
2022-09-01,2022-10-10,159865,long,128664,0.875,0.811,-8299.57
2022-10-10,2022-11-01,159766,long,158554,0.969,0.91,-9444.06
2022-10-10,2022-11-01,515100,long,105521,1.456,1.422,-3678.82
2022-03-01,2022-12-01,512890,long,185045,0.818,0.862,8048.72
2022-10-10,2022-12-01,510160,long,231383,0.664,0.711,10779.56
2022-10-10,2023-01-03,511380,long,13583,11.311,10.957,-4899.12
2022-11-01,2023-01-03,513500,long,67797,1.321,1.25,-4865.88
2022-12-01,2023-01-03,159766,long,107826,1.099,1.128,3054.92
2022-12-01,2023-02-01,560500,long,125398,0.945,0.961,1934.67
2023-01-03,2023-02-01,515100,long,93302,1.523,1.59,6164.1
2023-01-03,2023-03-01,510160,long,206539,0.688,0.741,10858.02
2023-02-01,2023-03-01,513660,long,96306,1.1482,1.0915,-5525.26
2023-01-03,2023-04-03,512190,long,84132,1.689,1.77,6727.39
2023-02-01,2023-04-03,513800,long,101170,1.093,1.117,2361.0
2023-03-01,2023-04-03,159607,long,151023,0.781,0.824,6421.27
2022-11-01,2023-05-04,515300,long,84014,1.066,1.345,23379.14
2023-03-01,2023-05-04,159758,long,121597,0.97,0.948,-2745.1
2023-04-03,2023-05-04,512950,long,113233,1.307,1.323,1722.39
2023-04-03,2023-05-04,159852,long,129480,1.143,1.006,-17822.24
2023-05-04,2023-06-01,159725,long,164759,0.976,0.927,-8167.25
2023-04-03,2023-07-03,515400,long,140015,1.057,0.998,-8347.2
2023-05-04,2023-07-03,516510,long,140074,1.148,1.2,7185.18
2023-06-01,2023-07-03,512980,long,69346,0.904,0.895,-661.54
2023-05-04,2023-08-01,517180,long,114778,1.401,1.396,-670.2
2023-07-03,2023-08-01,515980,long,243351,0.5099,0.4812,-7056.53
2023-07-03,2023-08-01,515070,long,107062,1.159,1.11,-5318.92
2023-07-03,2023-08-01,515880,long,275255,0.4508,0.4014,-13667.97
2023-08-01,2023-09-01,516510,long,137186,1.1,1.025,-10376.41
2023-08-01,2023-10-09,513000,long,117986,1.279,1.17,-12947.16
2023-08-01,2023-10-09,513520,long,119575,1.262,1.165,-11685.84
2023-05-04,2023-11-01,159869,long,101454,1.585,0.996,-59834.96
2023-09-01,2023-11-01,517180,long,43016,1.355,1.283,-3131.19
2023-08-01,2023-12-01,513080,long,97357,1.55,1.504,-4567.62
2023-10-09,2024-01-02,159985,long,45811,2.228,2.143,-3954.01
2023-10-09,2024-02-01,515300,long,74068,1.378,1.32,-4355.89
2023-11-01,2024-02-01,518860,long,20036,4.615,4.71,1847.37
2023-11-01,2024-02-01,513300,long,70212,1.317,1.562,17141.3
2023-12-01,2024-02-01,515100,long,48345,1.753,1.269,-23442.81
2024-02-01,2024-05-06,513000,long,104415,1.365,1.4,3567.91
2024-01-02,2024-06-03,513520,long,66836,1.308,1.392,5560.09
2024-02-01,2024-06-03,513080,long,92549,1.54,1.66,11017.03
2024-02-01,2024-06-03,513030,long,111349,1.28,1.401,13383.67
2024-05-06,2024-06-03,159687,long,47706,1.21,1.218,346.9
2024-02-01,2024-07-01,513800,long,106921,1.333,1.385,5472.71
2024-06-03,2024-07-01,159985,long,61953,2.232,2.17,-3922.9
2024-06-03,2024-08-01,518860,long,25928,5.333,5.488,3934.67
2024-06-03,2024-08-01,518660,long,26090,5.3,5.471,4377.09
2024-07-01,2024-08-01,159980,long,48377,1.739,1.666,-3580.94
2024-07-01,2024-08-01,518880,long,15882,5.297,5.501,3188.48
2024-08-01,2024-09-02,513530,long,110259,1.279,1.271,-966.42
2024-08-01,2024-10-08,513390,long,88193,1.599,1.526,-6520.77
2024-08-01,2024-11-01,159687,long,111479,1.265,1.243,-2536.41
2024-09-02,2024-11-01,159941,long,52342,1.074,1.081,332.55
2024-08-01,2024-12-02,513300,long,73144,1.928,1.969,2913.39
2024-10-08,2024-12-02,159509,long,50472,1.424,1.52,4800.74
2024-11-01,2024-12-02,518890,long,15843,6.091,5.883,-3352.26
2024-11-01,2025-01-02,518860,long,15919,6.062,5.981,-1346.95
2024-12-02,2025-02-05,159851,long,158487,0.7613,0.6775,-13349.62
2025-01-02,2025-02-05,518660,long,11302,5.954,6.381,4784.13
2024-06-03,2025-03-03,513650,long,100566,1.375,1.557,18214.55
2024-12-02,2025-03-03,588200,long,81967,1.472,1.628,12710.62
2025-02-05,2025-03-03,513730,long,68274,1.314,1.19,-8517.26
2024-12-02,2025-04-01,513090,long,79746,1.513,1.538,1920.66
2025-02-05,2025-04-01,513870,long,59451,1.509,1.325,-10989.53
2025-03-03,2025-04-01,159687,long,93799,1.365,1.281,-7953.57
2025-03-03,2025-04-01,513030,long,77130,1.66,1.705,3392.99
2025-03-03,2025-05-06,159851,long,172603,0.7418,0.6726,-12017.37
2025-04-01,2025-05-06,562500,long,157356,0.901,0.866,-5590.87
2025-04-01,2025-05-06,516510,long,119846,1.183,1.139,-5356.71
2025-05-06,2025-06-03,159822,long,163455,0.649,0.682,5328.75
2025-04-01,2025-07-01,513040,long,101125,1.402,1.432,2947.77
2025-04-01,2025-07-01,159792,long,162589,0.872,0.884,1865.42
2025-05-06,2025-07-01,513380,long,163960,0.647,0.651,591.99
2025-06-03,2025-07-01,513070,long,49781,1.3,1.32,956.49
2025-05-06,2025-08-01,518860,long,13921,7.62,7.361,-3668.1
2025-07-01,2025-08-01,518660,long,19575,7.352,7.339,-340.75
2025-07-01,2025-08-01,518890,long,19448,7.4,7.35,-1058.46
2025-07-01,2025-08-01,518880,long,19556,7.359,7.343,-399.15
2025-08-01,2025-09-01,512800,long,159123,0.85,0.834,-2626.36
