date,value,dr,cmax,dd
2021-01-04,1003579.76,,1003579.76,0.0
2021-02-01,970481.88,-0.032979820158987705,1003579.76,-3.2979820158987705
2021-03-01,1017670.23,0.04862362808875931,1017670.23,0.0
2021-04-01,960679.12,-0.05600154973581173,1017670.23,-5.600154973581173
2021-05-06,974498.71,0.014385229898615792,1017670.23,-4.242191500482429
2021-06-01,1043340.2,0.07064297704406397,1043340.2,0.0
2021-07-01,1048396.65,0.004846405803207832,1048396.65,0.0
2021-08-02,979234.47,-0.06596947825043131,1048396.65,-6.596947825043131
2021-09-01,931027.39,-0.049229353619465566,1048396.65,-11.195119709701473
2021-10-08,943077.52,0.012942830822624929,1048396.65,-10.045733167880687
2021-11-01,996325.7,0.056462145338805225,1048396.65,-4.966722280159908
2021-12-01,995787.19,-0.0005404959442479873,1048396.65,-5.018087381336067
2022-01-04,962943.75,-0.03298238853624935,1048396.65,-8.150817727240922
2022-02-07,897391.9,-0.06807443321585505,1048396.65,-14.403398751798758
2022-03-01,934506.59,0.04135839648207207,1048396.65,-10.863260579857826
2022-04-01,872911.04,-0.06591237628404523,1048396.65,-16.73847488925112
2022-05-05,801352.54,-0.08197685299065527,1048396.65,-23.56399269303273
2022-06-01,872903.13,0.08928728172496969,1048396.65,-16.739229374683717
2022-07-01,813925.7,-0.06756469071201521,1048396.65,-22.36471759042725
2022-08-01,862099.4,0.059186852067701023,1048396.65,-17.769729615217678
2022-09-01,868755.45,0.007720745426803344,1048396.65,-17.134850631199562
2022-10-10,773522.13,-0.1096204000792167,1048396.65,-26.218561457631516
2022-11-01,751087.08,-0.029003759724366307,1048396.65,-28.35850057323247
2022-12-01,910440.59,0.21216382792791477,1048396.65,-13.158765816353956
2023-01-03,872046.26,-0.0421711536389211,1048396.65,-16.820960845306022
2023-02-01,930825.39,0.06740368337798963,1048396.65,-11.214387226437628
2023-03-01,967708.54,0.03962413401722964,1048396.65,-7.696334207096134
2023-04-03,949086.85,-0.019243077052931712,1048396.65,-9.47254076021704
2023-05-04,932184.45,-0.01780911831198595,1048396.65,-11.084754992301827
2023-06-01,902088.23,-0.03228569195720865,1048396.65,-13.955445202920103
2023-07-03,898712.94,-0.003741640659694734,1048396.65,-14.277393007694183
2023-08-01,905234.83,0.007256922327167237,1048396.65,-13.655310707068747
2023-09-01,861588.12,-0.04821589774666535,1048396.65,-17.818497416984314
2023-10-09,816225.01,-0.05265057507988846,1048396.65,-22.14540078890943
2023-11-01,775083.51,-0.0504046059554093,1048396.65,-26.069631183960762
2023-12-01,775749.12,0.0008587590774573606,1048396.65,-26.00614280864022
2024-01-02,765818.22,-0.012801690319674486,1048396.65,-26.953389253962236
2024-02-01,738526.8,-0.0356369426676737,1048396.65,-29.556547133186662
2024-03-01,864872.18,0.17107758310192667,1048396.65,-17.505251471377747
2024-04-01,885487.48,0.023836239015110783,1048396.65,-15.538886927958039
2024-05-06,893876.3,0.009473674320048087,1048396.65,-14.738729850004761
2024-06-03,868876.79,-0.0279675274979323,1048396.65,-17.123276767433392
2024-07-01,821097.14,-0.05499013272065889,1048396.65,-21.68067877744554
2024-08-01,806761.46,-0.01745917663286467,1048396.65,-23.048069640436186
2024-09-02,761915.51,-0.05558762065803191,1048396.65,-27.32564435416691
2024-10-08,1075904.92,0.4121052871072277,1075904.92,0.0
2024-11-01,1086908.15,0.01022695388362016,1086908.15,0.0
2024-12-02,1113883.54,0.0248184632712527,1113883.54,0.0
2025-01-02,1028669.87,-0.07650141773349128,1113883.54,-7.650141773349128
2025-02-05,1030457.26,0.0017375739798815015,1113883.54,-7.4896770626487585
2025-03-03,1065131.45,0.03364932379631158,1113883.54,-4.376767251628488
2025-04-01,1046048.95,-0.017915629099112595,1113883.54,-6.0899176228064285
2025-05-06,1043133.16,-0.002787431697149456,1113883.54,-6.351685563106535
2025-06-03,1064640.25,0.020617779996563446,1113883.54,-4.420865218997672
2025-07-01,1107475.14,0.04023414482028076,1113883.54,-0.5753204684216917
2025-08-01,1138424.47,0.027945846260711615,1138424.47,0.0
2025-09-01,1217837.22,0.06975671385559723,1217837.22,0.0
2025-10-09,1204149.52,-0.011239351019342259,1217837.22,-1.1239351019342259
2025-11-03,1215755.56,0.009638371155103798,1217837.22,-0.17093089009053708
2025-12-01,1165477.85,-0.04135511418101179,1217837.22,-4.299373441714971
2026-01-05,1257839.75,0.07924809553437662,1257839.75,0.0
2026-02-02,1259806.72,0.0015637683576146255,1259806.72,0.0
2026-03-02,1237262.3,-0.01789514188335173,1259806.72,-1.7895141883351728
2026-04-01,1164689.23,-0.05865617177537863,1259806.72,-7.55016531424757
2026-05-06,1181145.94,0.014129700503884512,1259806.72,-6.243876838504248
2026-06-01,1087799.44,-0.07903045410290277,1259806.72,-13.653465826884936
2026-07-01,1100110.77,0.011317646936828796,1259806.72,-12.676226238894806
2026-07-13,1006913.48,-0.08471627816169824,1259806.72,-20.0739713469698
