entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512980,long,57652,0.867,0.877,546.36
2021-01-04,2021-02-01,515300,long,46154,1.083,1.083,-29.99
2021-01-04,2021-02-01,512750,long,44549,1.122,1.123,14.55
2021-01-04,2021-02-01,510230,long,42649,1.172,1.168,-200.54
2021-01-04,2021-02-01,512480,long,46342,1.0786,1.0475,-1470.79
2021-01-04,2021-02-01,512800,long,87386,0.572,0.6062,2957.71
2021-01-04,2021-02-01,515450,long,46026,1.086,1.098,522.16
2021-01-04,2021-02-01,512040,long,67456,0.741,0.747,374.62
2021-01-04,2021-02-01,159819,long,53062,0.942,0.945,129.15
2021-01-04,2021-03-01,512200,long,21748,2.2983,2.328,615.73
2021-01-04,2021-03-01,515880,long,139428,0.3585,0.3496,-1270.53
2021-01-04,2021-03-01,512890,long,76840,0.6505,0.6695,1429.53
2021-01-04,2021-03-01,512330,long,48062,1.04,0.99,-2432.37
2021-01-04,2021-03-01,510880,long,18249,2.739,2.638,-1872.59
2021-01-04,2021-03-01,515080,long,40539,1.233,1.276,1712.66
2021-01-04,2021-03-01,510810,long,53921,0.927,0.91,-946.37
2021-01-04,2021-03-01,515100,long,41828,1.195,1.24,1851.7
2021-01-04,2021-03-01,512260,long,36512,1.369,1.361,-322.0
2021-01-04,2021-03-01,512070,long,56156,0.8901,0.8431,-2668.53
2021-02-01,2021-03-01,515220,long,37488,0.6038,0.6361,1196.92
2021-02-01,2021-03-01,159804,long,21415,1.057,1.051,-142.03
2021-02-01,2021-03-01,513030,long,20503,1.104,1.129,498.84
2021-02-01,2021-03-01,513080,long,20823,1.087,1.143,1152.16
2021-02-01,2021-03-01,512100,long,9571,2.365,2.376,91.67
2021-02-01,2021-03-01,518860,long,5894,3.84,3.699,-844.38
2021-02-01,2021-03-01,513520,long,17964,1.26,1.321,1081.89
2021-02-01,2021-03-01,518890,long,5873,3.854,3.68,-1035.18
2021-03-01,2021-04-01,513090,long,37724,1.23,1.264,1254.39
2021-03-01,2021-04-01,512880,long,42221,1.099,1.039,-2560.34
2021-03-01,2021-04-01,159949,long,36884,1.258,1.168,-3346.4
2021-03-01,2021-04-01,515920,long,50271,0.923,0.872,-2590.89
2021-03-01,2021-04-01,515980,long,84735,0.5476,0.5214,-2247.23
2021-03-01,2021-04-01,515860,long,32562,1.425,1.35,-2469.26
2021-03-01,2021-04-01,588000,long,33746,1.375,1.286,-3030.33
2021-03-01,2021-04-01,515070,long,39389,1.178,1.127,-2036.08
2021-03-01,2021-04-01,515750,long,31479,1.474,1.401,-2325.12
2021-03-01,2021-04-01,515400,long,49310,0.941,0.91,-1555.99
2021-01-04,2021-05-06,515050,long,121293,0.4121,0.3579,-6602.1
2021-03-01,2021-05-06,515030,long,30110,1.541,1.636,2831.75
2021-03-01,2021-05-06,515700,long,23352,1.987,2.058,1629.65
2021-03-01,2021-05-06,159995,long,37420,1.24,1.219,-813.42
2021-03-01,2021-05-06,512480,long,45517,1.0194,0.998,-1001.61
2021-03-01,2021-05-06,515000,long,52418,0.8852,0.865,-1086.37
2021-03-01,2021-05-06,159939,long,71243,0.6513,0.6342,-1245.73
2021-03-01,2021-05-06,588080,long,34093,1.361,1.346,-539.08
2021-04-01,2021-05-06,513050,long,12995,2.062,2.004,-769.56
2021-04-01,2021-05-06,512400,long,26451,1.013,1.116,2707.56
2021-04-01,2021-05-06,159822,long,25666,1.044,1.043,-41.74
2021-04-01,2021-05-06,159902,long,6094,4.397,4.57,1037.87
2021-04-01,2021-05-06,512770,long,13438,1.994,2.186,2563.24
2021-04-01,2021-05-06,513330,long,30729,0.872,0.844,-876.23
2021-04-01,2021-05-06,515790,long,25398,1.055,1.097,1050.32
2021-04-01,2021-05-06,516160,long,9998,2.6799,2.908,2263.78
2021-04-01,2021-05-06,516520,long,29740,0.901,0.925,697.47
2021-04-01,2021-05-06,159901,long,7312,3.6643,3.937,1977.31
2021-02-01,2021-06-01,512660,long,19021,1.19,1.138,-1002.38
2021-03-01,2021-06-01,512710,long,54866,0.8457,0.825,-1163.23
2021-05-06,2021-06-01,515880,long,145526,0.3142,0.3317,2518.51
2021-05-06,2021-06-01,515300,long,40861,1.119,1.151,1279.73
2021-05-06,2021-06-01,512750,long,40934,1.117,1.144,1077.45
2021-05-06,2021-06-01,510230,long,40788,1.121,1.188,2704.54
2021-05-06,2021-06-01,515450,long,39080,1.17,1.196,988.34
2021-05-06,2021-06-01,512800,long,73891,0.6188,0.644,1834.06
2021-05-06,2021-06-01,512070,long,59840,0.7641,0.8124,2861.97
2021-05-06,2021-06-01,513090,long,36815,1.242,1.315,2659.25
2021-05-06,2021-06-01,510810,long,51491,0.888,0.9,590.27
2021-05-06,2021-06-01,510050,long,14244,3.21,3.381,2407.56
2021-05-06,2021-06-01,515400,long,50974,0.897,0.969,3641.59
2021-05-06,2021-06-01,515900,long,42933,1.065,1.108,1818.13
2021-05-06,2021-06-01,512950,long,39933,1.145,1.204,2327.91
2021-05-06,2021-06-01,159842,long,46896,0.975,1.07,4426.35
2021-05-06,2021-07-01,513800,long,38980,1.173,1.168,-222.28
2021-05-06,2021-07-01,510900,long,39214,1.166,1.157,-380.25
2021-05-06,2021-07-01,159850,long,49218,0.929,0.923,-322.65
2021-05-06,2021-07-01,513000,long,35308,1.295,1.244,-1827.6
2021-06-01,2021-07-01,513330,long,50095,0.828,0.833,225.51
2021-06-01,2021-07-01,513050,long,20949,1.98,1.922,-1239.56
2021-06-01,2021-07-01,159985,long,32583,1.273,1.3,854.59
2021-06-01,2021-07-01,159865,long,48064,0.863,0.84,-1130.03
2021-06-01,2021-07-01,513300,long,37571,1.104,1.19,3205.25
2021-06-01,2021-07-01,159941,long,61542,0.674,0.729,3358.91
2021-06-01,2021-07-01,513520,long,33668,1.232,1.234,42.43
2021-06-01,2021-07-01,513100,long,47415,0.8748,0.9456,3331.09
2021-06-01,2021-07-01,159822,long,40666,1.02,1.032,462.96
2021-06-01,2021-07-01,513500,long,32209,1.2878,1.3326,1417.64
2021-06-01,2021-07-01,515210,long,26778,1.549,1.565,403.43
2021-06-01,2021-07-01,513030,long,33424,1.241,1.231,-359.03
2021-06-01,2021-07-01,513660,long,30515,1.3593,1.3628,81.88
2021-06-01,2021-07-01,513600,long,15529,2.671,2.695,347.7
2021-06-01,2021-07-01,513080,long,32507,1.276,1.28,105.1
2021-06-01,2021-07-01,510880,long,14735,2.815,2.855,564.34
2021-07-01,2021-08-02,518860,long,13926,3.667,3.652,-239.47
2021-07-01,2021-08-02,518800,long,14301,3.571,3.659,1227.47
2021-07-01,2021-08-02,518880,long,14146,3.61,3.685,1029.99
2021-07-01,2021-08-02,518660,long,13972,3.655,3.763,1477.88
2021-07-01,2021-08-02,518890,long,13862,3.684,3.752,911.69
2021-07-01,2021-08-02,512400,long,45154,1.131,1.457,14685.15
2021-07-01,2021-08-02,512070,long,66135,0.7722,0.6864,-5703.32
2021-07-01,2021-08-02,510230,long,45314,1.127,1.009,-5376.09
2021-07-01,2021-08-02,513090,long,40244,1.269,1.201,-2766.41
2021-07-01,2021-08-02,512800,long,82331,0.6203,0.5524,-5619.24
2021-07-01,2021-08-02,512290,long,25484,2.004,1.917,-2247.08
2021-07-01,2021-08-02,512750,long,46427,1.1,1.008,-4300.64
2021-07-01,2021-08-02,510050,long,15598,3.274,2.898,-5893.73
2021-07-01,2021-08-02,159980,long,37942,1.346,1.415,2586.57
2021-07-01,2021-09-01,159928,long,40403,1.264,1.002,-10613.05
2021-07-01,2021-09-01,159905,long,19522,2.616,2.239,-7388.23
2021-07-01,2021-09-01,512200,long,23697,2.1551,2.0606,-2269.34
2021-07-01,2021-09-01,512690,long,35788,1.427,1.108,-11443.59
2021-07-01,2021-09-01,516600,long,55390,0.922,0.768,-8558.14
2021-07-01,2021-09-01,512980,long,63519,0.804,0.677,-8095.13
2021-08-02,2021-09-01,513360,long,66236,0.532,0.505,-1808.98
2021-08-02,2021-09-01,513050,long,22162,1.59,1.531,-1328.31
2021-08-02,2021-09-01,513180,long,41359,0.852,0.833,-806.73
2021-08-02,2021-09-01,513010,long,41652,0.846,0.827,-812.29
2021-08-02,2021-09-01,513130,long,41850,0.842,0.828,-606.87
2021-08-02,2021-09-01,513330,long,50702,0.695,0.679,-832.13
2021-08-02,2021-09-01,159822,long,40690,0.866,0.852,-590.63
2021-08-02,2021-09-01,159850,long,43937,0.802,0.795,-328.61
2021-08-02,2021-09-01,510900,long,35132,1.003,0.998,-196.75
2021-08-02,2021-09-01,159865,long,49146,0.717,0.711,-315.93
2021-08-02,2021-10-08,513060,long,34889,1.01,0.902,-3788.02
2021-08-02,2021-10-08,515910,long,42868,0.822,0.815,-321.13
2021-08-02,2021-10-08,512170,long,43343,0.813,0.774,-1711.01
2021-08-02,2021-10-08,515960,long,26981,1.306,1.227,-2152.0
2021-09-01,2021-10-08,512010,long,62730,0.649,0.687,2358.6
2021-09-01,2021-10-08,510660,long,13015,3.128,3.37,3124.26
2021-09-01,2021-10-08,159837,long,47728,0.853,0.885,1502.41
2021-09-01,2021-10-08,159782,long,47616,0.855,0.867,546.79
2021-09-01,2021-10-08,512290,long,23344,1.744,1.73,-351.15
2021-09-01,2021-10-08,515050,long,105172,0.3871,0.3805,-718.35
2021-09-01,2021-10-08,515000,long,48856,0.8333,0.8298,-195.37
2021-09-01,2021-10-08,516510,long,40550,1.004,1.018,543.1
2021-09-01,2021-10-08,515120,long,41628,0.978,1.019,1681.81
2021-09-01,2021-10-08,515980,long,73000,0.5577,0.5486,-688.53
2021-09-01,2021-10-08,159949,long,28833,1.412,1.45,1070.9
2021-09-01,2021-10-08,159915,long,13090,3.11,3.169,747.65
2021-09-01,2021-11-01,512480,long,31438,1.295,1.252,-1375.86
