entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512950,long,169011,1.183,1.178,-964.77
2021-01-04,2021-03-01,512690,long,142448,1.4036,1.2793,-17820.94
2021-01-04,2021-03-01,512400,long,193552,1.033,1.146,21744.85
2021-02-01,2021-03-01,513050,long,17035,2.336,2.31,-466.65
2021-03-01,2021-04-01,512770,long,54830,2.197,1.994,-11199.43
2021-03-01,2021-04-01,512950,long,101827,1.183,1.159,-2515.39
2021-01-04,2021-05-06,512910,long,132586,1.508,1.483,-3433.62
2021-05-06,2021-06-01,512770,long,43677,2.186,2.303,5051.39
2021-01-04,2021-07-01,510170,long,330698,0.6046,0.6855,26625.48
2021-06-01,2021-08-02,512170,long,107448,0.898,0.813,-9188.23
2021-07-01,2021-08-02,512100,long,45070,2.718,2.8,3621.13
2021-03-01,2021-09-01,159980,long,91536,1.316,1.422,9627.63
2021-08-02,2021-09-01,515210,long,79845,1.762,2.211,35755.24
2021-04-01,2021-10-08,159981,long,85116,1.1,1.85,63761.67
2021-08-02,2021-10-08,510170,long,180854,0.7779,0.9193,25480.67
2021-09-01,2021-10-08,512100,long,48571,3.0,2.885,-5671.42
2021-04-01,2021-11-01,515080,long,71362,1.312,1.409,6863.86
2021-10-08,2021-11-01,512890,long,220333,0.8176,0.756,-13676.53
2021-09-01,2021-12-01,515450,long,121026,1.204,1.145,-7225.82
2021-10-08,2021-12-01,510160,long,237971,0.757,0.724,-7958.77
2021-11-01,2021-12-01,510130,long,20599,6.09,6.021,-1496.17
2021-12-01,2022-01-04,512580,long,84698,1.915,1.829,-7379.16
2021-12-01,2022-02-07,513100,long,156304,1.0377,0.948,-14113.58
2022-01-04,2022-02-07,515900,long,70995,1.35,1.254,-6870.98
2021-12-01,2022-03-01,513500,long,115008,1.4103,1.3183,-10674.88
2022-03-01,2022-04-01,515080,long,72047,1.454,1.473,1305.63
2021-11-01,2022-05-05,511380,long,11313,11.089,11.022,-833.01
2022-02-07,2022-05-05,512040,long,134877,0.92,0.8652,-7463.49
2022-05-05,2022-06-01,518860,long,33307,3.971,3.9,-2443.44
2022-04-01,2022-07-01,513500,long,76936,1.365,1.196,-13061.29
2022-05-05,2022-07-01,159985,long,83446,1.585,1.549,-3082.51
2022-07-01,2022-08-01,512750,long,116913,1.099,1.039,-7089.77
2022-07-01,2022-08-01,512040,long,140193,0.9165,0.8871,-4197.53
2022-08-01,2022-09-01,515590,long,87055,1.45,1.438,-1120.08
2022-08-01,2022-09-01,512100,long,45852,2.753,2.611,-6584.77
2022-09-01,2022-10-10,513500,long,97110,1.284,1.21,-7258.8
2022-09-01,2022-10-10,513800,long,124069,1.005,0.975,-3795.77
2021-10-08,2022-11-01,515100,long,123386,1.46,1.422,-4795.35
2022-02-07,2022-11-01,512890,long,156873,0.791,0.772,-3054.14
2022-06-01,2022-12-01,511380,long,9338,11.278,11.36,702.3
2022-10-10,2022-12-01,518660,long,32054,3.821,4.0,5662.46
2022-11-01,2022-12-01,513500,long,100503,1.321,1.363,4140.2
2022-12-01,2023-01-03,512890,long,178504,0.862,0.819,-7765.69
2022-12-01,2023-02-01,515100,long,98635,1.56,1.59,2865.84
2023-01-03,2023-02-01,518660,long,22738,3.992,4.091,2195.92
2022-11-01,2023-03-01,513800,long,131450,1.01,1.082,9381.9
2022-12-01,2023-03-01,518880,long,39004,3.945,4.029,3183.03
2023-02-01,2023-03-01,510160,long,166970,0.734,0.741,1094.91
2023-02-01,2023-03-01,513600,long,54884,2.233,2.12,-6273.57
2023-03-01,2023-04-03,515100,long,110585,1.64,1.664,2544.43
2023-03-01,2023-04-03,512190,long,97505,1.86,1.77,-8881.63
2023-03-01,2023-05-04,159758,long,186969,0.97,0.948,-4220.9
2023-04-03,2023-05-04,518660,long,25181,4.271,4.391,2956.28
2023-03-01,2023-06-01,512950,long,144050,1.259,1.274,2051.29
2023-05-04,2023-06-01,515100,long,68765,1.775,1.733,-2960.5
2023-06-01,2023-07-03,518860,long,30687,4.358,4.357,-110.92
2023-04-03,2023-08-01,515900,long,78503,1.37,1.447,5978.39
2023-05-04,2023-08-01,517180,long,87122,1.401,1.396,-508.71
2023-08-01,2023-09-01,512890,long,136831,0.969,0.932,-5140.78
2023-06-01,2023-10-09,513800,long,113721,1.176,1.22,4921.98
2023-08-01,2023-10-09,513080,long,85541,1.55,1.421,-11111.03
2023-09-01,2023-12-01,159985,long,44604,2.355,2.218,-6171.94
2023-10-09,2023-12-01,512890,long,143526,0.948,0.92,-4099.16
2022-10-10,2024-01-02,515300,long,109650,1.117,1.268,16478.7
2023-07-03,2024-01-02,515100,long,62335,1.716,1.275,-27545.67
2023-10-09,2024-02-01,518860,long,31064,4.38,4.71,10166.41
2023-12-01,2024-02-01,518660,long,27856,4.588,4.646,1538.48
2023-12-01,2024-02-01,518890,long,27645,4.623,4.682,1553.88
2024-02-01,2024-03-01,513080,long,99481,1.54,1.61,6869.66
2024-02-01,2024-04-01,513290,long,133799,1.145,1.165,2583.26
2024-01-02,2024-05-06,512890,long,131829,0.913,1.042,16928.62
2024-02-01,2024-05-06,513800,long,114929,1.333,1.388,6227.28
2024-04-01,2024-05-06,513080,long,63197,1.674,1.621,-3411.91
2024-01-02,2024-06-03,513030,long,93885,1.282,1.401,11096.75
2024-03-01,2024-06-03,159687,long,80634,1.157,1.218,4861.22
2024-05-06,2024-08-01,518660,long,31631,5.199,5.471,8502.38
2024-05-06,2024-08-01,159980,long,94349,1.743,1.666,-7361.36
2024-08-01,2024-09-02,513300,long,68999,1.928,1.82,-7529.47
2024-08-01,2024-09-02,159611,long,129533,1.027,0.985,-5518.57
2024-05-06,2024-10-08,518860,long,31099,5.288,5.9,18928.21
2024-06-03,2024-10-08,518880,long,21000,5.319,5.682,7553.69
2024-09-02,2024-10-08,513500,long,65538,1.99,1.886,-6892.16
2024-09-02,2024-10-08,513290,long,102856,1.268,1.19,-8098.61
2024-10-08,2024-11-01,510300,long,42283,4.445,3.753,-29363.83
2024-10-08,2024-11-01,510050,long,61321,3.065,2.6,-28618.48
2024-10-08,2024-11-01,513600,long,70924,2.65,2.303,-24716.01
2024-10-08,2024-12-02,159996,long,128909,1.458,1.295,-21118.63
2024-11-01,2024-12-02,518890,long,21970,6.091,5.883,-4648.68
2024-11-01,2024-12-02,518880,long,22241,6.017,5.85,-3793.43
2024-11-01,2025-01-02,518860,long,22076,6.062,5.981,-1867.91
2024-12-02,2025-02-05,513090,long,91698,1.513,1.496,-1641.64
2024-12-02,2025-02-05,159842,long,121170,1.145,1.038,-13044.54
2024-06-03,2025-03-03,513650,long,81238,1.375,1.557,14713.86
2025-02-05,2025-03-03,513390,long,64273,1.837,1.715,-7909.8
2025-01-02,2025-04-01,512800,long,109607,0.7471,0.7647,1879.37
2025-03-03,2025-04-01,513030,long,71179,1.66,1.705,3131.2
2025-04-01,2025-05-06,513660,long,77868,1.4371,1.4045,-2604.88
2024-12-02,2025-08-01,518660,long,23716,5.85,7.339,35219.29
2025-02-05,2025-08-01,518890,long,18399,6.417,7.35,17090.28
2025-03-03,2025-08-01,518860,long,18245,6.476,7.361,16071.09
2025-04-01,2025-08-01,518800,long,16055,6.97,7.248,4394.81
2025-05-06,2025-08-01,518880,long,11717,7.596,7.343,-3016.91
2025-08-01,2025-09-01,513690,long,187393,1.069,1.082,2315.18
2025-08-01,2025-09-01,512800,long,235675,0.85,0.834,-3889.86
2025-08-01,2025-09-01,513060,long,292017,0.686,0.709,6594.18
2025-08-01,2025-10-09,517380,long,250092,0.801,0.883,20381.2
