entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512710,long,211129,0.947,0.8739,-15548.86
2021-01-04,2021-03-01,515700,long,94355,2.119,1.987,-12571.09
2021-01-04,2021-03-01,515030,long,116923,1.71,1.541,-19874.02
2021-01-04,2021-03-01,512690,long,142448,1.4036,1.2793,-17820.94
2021-01-04,2021-04-01,512400,long,193552,1.033,1.013,-3989.84
2021-02-01,2021-04-01,512770,long,16048,2.298,1.994,-4899.26
2021-03-01,2021-04-01,512170,long,172546,0.808,0.758,-8708.36
2021-03-01,2021-04-01,159980,long,105940,1.316,1.257,-6332.24
2021-03-01,2021-04-01,159981,long,127089,1.097,1.1,297.5
2021-04-01,2021-05-06,512800,long,287199,0.6339,0.6188,-4444.64
2021-04-01,2021-05-06,515450,long,150211,1.212,1.17,-6416.2
2021-04-01,2021-05-06,512040,long,225512,0.8073,0.8263,4174.21
2021-04-01,2021-05-06,515100,long,138974,1.31,1.302,-1220.69
2021-05-06,2021-06-01,159981,long,115993,1.242,1.235,-898.15
2021-05-06,2021-06-01,159980,long,104621,1.377,1.381,331.92
2021-05-06,2021-06-01,513080,long,114518,1.258,1.276,1974.27
2021-04-01,2021-07-01,515210,long,127579,1.427,1.565,17491.39
2021-05-06,2021-07-01,515220,long,196566,0.7329,0.8094,14946.35
2021-06-01,2021-07-01,159949,long,80510,1.435,1.54,8381.69
2021-06-01,2021-08-02,515030,long,61486,1.879,2.42,33184.63
2021-07-01,2021-08-02,516160,long,39301,3.631,4.2351,23648.99
2021-06-01,2021-09-01,515700,long,48319,2.391,3.215,39733.59
2021-07-01,2021-09-01,512480,long,106815,1.336,1.295,-4463.72
2021-07-01,2021-09-01,159995,long,90091,1.584,1.646,5498.34
2021-09-01,2021-10-08,516160,long,34979,4.5854,4.3893,-6953.56
2021-09-01,2021-10-08,515210,long,72544,2.211,1.913,-21707.86
2021-09-01,2021-10-08,512400,long,95701,1.676,1.407,-25832.08
2021-08-02,2021-11-01,516150,long,82822,1.45,1.431,-1645.2
2021-10-08,2021-11-01,510170,long,162623,0.9193,0.8558,-10413.16
2021-08-02,2021-12-01,515790,long,74269,1.617,1.768,11139.2
2021-10-08,2021-12-01,515220,long,126609,1.1808,0.9181,-33339.91
2021-10-08,2021-12-01,159981,long,80810,1.85,1.397,-36685.65
2021-11-01,2021-12-01,512580,long,56905,1.956,1.915,-2399.19
2021-11-01,2021-12-01,516160,long,23279,4.7814,4.7557,-664.87
2021-12-01,2022-01-04,159928,long,156723,1.166,1.207,6314.07
2021-12-01,2022-01-04,561910,long,162147,1.127,1.009,-19237.25
2021-12-01,2022-02-07,159869,long,184027,0.993,0.924,-12803.7
2021-12-01,2022-02-07,516010,long,183657,0.995,0.92,-13879.79
2021-12-01,2022-02-07,516520,long,148207,1.233,1.133,-14925.9
2022-01-04,2022-02-07,512980,long,81991,0.86,0.729,-10779.91
2022-01-04,2022-02-07,159786,long,61315,1.15,0.956,-11933.85
2022-02-07,2022-03-01,159766,long,159480,1.049,1.016,-5361.64
2022-02-07,2022-03-01,512200,long,78413,2.1335,2.1092,-2005.24
2022-02-07,2022-03-01,159745,long,176657,0.947,0.946,-276.98
2022-02-07,2022-03-01,515100,long,112505,1.487,1.497,1024.34
2022-03-01,2022-04-01,516970,long,109877,1.206,1.145,-6779.99
2022-03-01,2022-05-05,159981,long,81496,1.626,1.67,3505.24
2022-04-01,2022-05-05,512200,long,22212,2.3253,2.1551,-3810.34
2022-03-01,2022-06-01,159980,long,83393,1.589,1.621,2588.27
2022-05-05,2022-06-01,518800,long,20064,3.892,3.82,-1491.03
2022-05-05,2022-06-01,518880,long,19890,3.926,3.846,-1637.58
2022-02-07,2022-07-01,159985,long,120183,1.392,1.549,18762.69
2022-03-01,2022-07-01,515220,long,126479,1.0477,1.2215,21895.95
2022-06-01,2022-07-01,159981,long,60536,1.726,1.605,-7385.35
2022-06-01,2022-07-01,512890,long,124387,0.84,0.85,1180.81
2022-06-01,2022-07-01,513030,long,99986,1.045,0.908,-13756.66
2022-07-01,2022-08-01,512690,long,180498,0.934,0.824,-19949.97
2022-07-01,2022-08-01,159736,long,160252,1.052,0.936,-18684.81
2022-07-01,2022-08-01,515700,long,55749,3.024,2.879,-8182.33
