entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,159941,long,154036,0.649,0.645,-675.94
2021-01-04,2021-02-01,512950,long,84505,1.183,1.178,-482.38
2021-01-04,2021-02-01,512390,long,68519,1.459,1.471,762.0
2021-01-04,2021-02-01,512800,long,174772,0.572,0.6062,5915.43
2021-02-01,2021-03-01,510810,long,44894,0.903,0.91,289.84
2021-01-04,2021-04-01,512400,long,96776,1.033,1.013,-1994.92
2021-01-04,2021-05-06,510230,long,85298,1.172,1.121,-4408.87
2021-02-01,2021-05-06,512200,long,19025,2.1308,2.2416,2083.01
2021-03-01,2021-05-06,512980,long,33858,0.839,0.802,-1269.41
2021-02-01,2021-06-01,512770,long,17641,2.298,2.303,63.86
2021-02-01,2021-06-01,513660,long,30123,1.3458,1.3593,382.21
2021-01-04,2021-07-01,512070,long,112313,0.8901,0.7722,-13297.71
2021-05-06,2021-07-01,513600,long,18078,2.675,2.695,332.44
2021-06-01,2021-07-01,159981,long,34011,1.235,1.265,994.82
2021-05-06,2021-08-02,510880,long,17534,2.758,2.799,689.66
2021-07-01,2021-08-02,515080,long,36251,1.419,1.365,-1987.83
2021-01-04,2021-09-01,510170,long,165349,0.6046,0.988,63315.81
2021-06-01,2021-09-01,515210,long,27117,1.549,2.211,17920.87
2021-07-01,2021-10-08,512480,long,38503,1.336,1.269,-2609.79
2021-09-01,2021-10-08,512710,long,59064,0.999,0.892,-6353.36
2021-09-01,2021-10-08,515080,long,38793,1.521,1.49,-1237.62
2021-01-04,2021-11-01,512100,long,40100,2.493,2.849,14211.34
2021-10-08,2021-11-01,510160,long,83394,0.757,0.743,-1205.04
2021-01-04,2021-12-01,512690,long,71224,1.4036,1.286,-8433.41
2021-07-01,2021-12-01,515450,long,42512,1.21,1.145,-2793.31
2021-10-08,2021-12-01,512580,long,34686,1.82,1.915,3256.3
2021-04-01,2022-01-04,513050,long,17150,2.062,1.252,-13908.55
2021-05-06,2022-02-07,512170,long,57028,0.848,0.565,-16163.1
2021-08-02,2022-02-07,159928,long,44959,1.02,1.111,4062.53
2021-11-01,2022-02-07,159981,long,39616,1.56,1.72,6299.58
2021-10-08,2022-03-01,512070,long,85541,0.738,0.672,-5681.89
2021-12-01,2022-03-01,512390,long,47750,1.468,1.281,-8968.63
2021-12-01,2022-03-01,510810,long,82371,0.851,0.864,1028.44
2021-12-01,2022-03-01,515100,long,50213,1.396,1.497,5027.93
2021-08-02,2022-04-01,512010,long,62138,0.738,0.53,-12948.34
2021-11-01,2022-04-01,511380,long,5573,11.089,11.11,79.92
2022-02-07,2022-05-05,515900,long,48736,1.254,1.155,-4860.09
2022-02-07,2022-05-05,513050,long,48160,1.269,1.052,-10484.25
2022-03-01,2022-05-05,518860,long,18141,3.818,3.971,2733.18
2022-03-01,2022-06-01,513330,long,132182,0.524,0.488,-4798.68
2022-04-01,2022-06-01,159851,long,95612,0.5338,0.4296,-9990.4
2022-04-01,2022-07-01,513030,long,49074,1.04,0.908,-6506.45
2022-05-05,2022-07-01,159985,long,37046,1.585,1.549,-1368.49
2022-03-01,2022-08-01,512040,long,73724,0.9395,0.8871,-3903.54
2022-06-01,2022-08-01,515960,long,56888,0.908,0.942,1902.62
2022-07-01,2022-08-01,512200,long,24360,2.1146,1.9985,-2858.25
2022-07-01,2022-08-01,512750,long,46871,1.099,1.039,-2842.32
2022-02-07,2022-09-01,513100,long,64467,0.948,0.859,-5772.51
2022-01-04,2022-10-10,512890,long,64421,0.795,0.835,2545.34
2022-06-01,2022-10-10,513300,long,48185,1.072,1.012,-2921.23
2022-08-01,2022-10-10,516110,long,50227,1.251,0.98,-13645.13
2022-08-01,2022-10-10,513360,long,152509,0.412,0.39,-3391.89
2022-03-01,2022-11-01,513500,long,52540,1.3183,1.321,100.26
2022-05-05,2022-11-01,513060,long,120079,0.489,0.469,-2436.09
2022-08-01,2022-11-01,513030,long,67346,0.933,0.968,2318.7
2022-10-10,2022-11-01,515920,long,91921,0.653,0.644,-863.06
2022-09-01,2022-12-01,512100,long,16558,2.611,2.586,-439.77
2022-10-10,2022-12-01,516600,long,101221,0.593,0.632,3910.42
2022-10-10,2022-12-01,159786,long,94082,0.638,0.674,3349.92
2022-11-01,2022-12-01,159918,long,34567,1.765,1.852,2969.82
2022-05-05,2023-01-03,159941,long,84731,0.693,0.599,-7997.56
2022-08-01,2023-01-03,513800,long,60070,1.046,1.066,1163.34
2022-10-10,2023-01-03,510160,long,90398,0.664,0.688,2132.89
2022-11-01,2023-02-01,159792,long,123503,0.494,0.746,31076.81
2022-11-01,2023-02-01,513180,long,150644,0.405,0.582,26619.38
2022-12-01,2023-02-01,513010,long,111344,0.539,0.591,5752.14
2023-01-03,2023-02-01,159605,long,67458,0.796,0.874,5227.93
2022-11-01,2023-03-01,513130,long,151768,0.402,0.519,17714.92
2022-12-01,2023-03-01,560500,long,63507,0.945,0.954,535.38
2022-12-01,2023-03-01,510130,long,11289,5.316,5.43,1250.55
2023-01-03,2023-04-03,159607,long,67204,0.799,0.824,1647.38
2023-02-01,2023-04-03,562500,long,87663,0.776,0.847,6181.39
2023-02-01,2023-04-03,510160,long,92679,0.734,0.736,144.49
