entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512880,long,40473,1.235,1.162,-2983.63
2021-01-04,2021-02-01,512070,long,56156,0.8901,0.8364,-3044.66
2021-01-04,2021-03-01,515220,long,77376,0.646,0.6361,-795.78
2021-01-04,2021-03-01,512660,long,37724,1.325,1.165,-6064.02
2021-01-04,2021-03-01,510130,long,9094,5.496,5.57,642.77
2021-01-04,2021-03-01,510300,long,10437,4.789,4.962,1775.07
2021-02-01,2021-03-01,512390,long,3193,1.471,1.509,118.48
2021-02-01,2021-03-01,510160,long,6808,0.69,0.721,208.17
2021-01-04,2021-04-01,512710,long,52782,0.947,0.746,-10635.99
2021-01-04,2021-04-01,159996,long,35831,1.395,1.381,-531.47
2021-01-04,2021-04-01,159928,long,37470,1.334,1.2388,-3596.06
2021-03-01,2021-04-01,512870,long,7706,1.88,1.763,-910.02
2021-03-01,2021-04-01,510660,long,4488,3.228,3.103,-569.52
2021-01-04,2021-05-06,512910,long,33146,1.508,1.483,-858.39
2021-01-04,2021-05-06,159901,long,12937,3.8636,3.937,919.3
2021-01-04,2021-05-06,512770,long,23238,2.151,2.186,783.1
2021-03-01,2021-05-06,159985,long,11499,1.26,1.301,462.62
2021-03-01,2021-05-06,513050,long,6272,2.31,2.004,-1927.35
2021-01-04,2021-06-01,159905,long,18216,2.744,2.798,953.38
2021-05-06,2021-06-01,512800,long,36559,0.6188,0.644,907.44
2021-05-06,2021-06-01,513660,long,16612,1.3618,1.3593,-55.09
2021-03-01,2021-07-01,513520,long,10968,1.321,1.234,-962.62
2021-03-01,2021-07-01,513000,long,10984,1.319,1.244,-832.25
2021-05-06,2021-07-01,513600,long,8457,2.675,2.695,155.52
2021-05-06,2021-07-01,513500,long,17334,1.3051,1.3326,462.97
2021-06-01,2021-07-01,159985,long,17140,1.273,1.3,449.55
2021-01-04,2021-08-02,512690,long,35612,1.4036,1.099,-10874.15
2021-01-04,2021-08-02,510170,long,82674,0.6046,0.7779,14293.12
2021-04-01,2021-08-02,159980,long,14540,1.257,1.415,2285.66
2021-06-01,2021-08-02,513030,long,17582,1.241,1.229,-224.01
2021-07-01,2021-08-02,512010,long,27952,0.834,0.738,-2696.57
2021-07-01,2021-08-02,515960,long,15407,1.513,1.306,-3202.28
2021-01-04,2021-09-01,159949,long,40116,1.246,1.412,6627.27
2021-04-01,2021-09-01,512170,long,24112,0.758,0.698,-1457.25
2021-06-01,2021-09-01,512770,long,9474,2.303,2.306,15.32
2021-07-01,2021-09-01,159915,long,6895,3.381,3.11,-1881.97
2021-07-01,2021-09-01,510660,long,6006,3.881,3.128,-4535.15
2021-07-01,2021-09-01,512190,long,13553,1.72,1.799,1056.38
2021-08-02,2021-09-01,515760,long,24882,1.077,1.09,307.29
2021-08-02,2021-09-01,588000,long,16241,1.65,1.492,-2581.39
2021-05-06,2021-10-08,513080,long,17983,1.258,1.296,669.58
2021-09-01,2021-10-08,159980,long,20616,1.422,1.44,353.39
2021-09-01,2021-10-08,512330,long,26675,1.099,1.074,-684.26
2021-08-02,2021-11-01,513500,long,19564,1.3697,1.4154,877.73
2021-09-01,2021-11-01,159941,long,37298,0.786,0.786,-17.59
2021-09-01,2021-11-01,513300,long,22921,1.279,1.282,51.15
2021-09-01,2021-11-01,513100,long,28849,1.0162,1.0152,-46.43
2021-10-08,2021-11-01,512190,long,12305,1.761,1.672,-1107.82
2021-04-01,2021-12-01,515210,long,12808,1.427,1.687,3318.11
2021-04-01,2022-01-04,159981,long,16615,1.1,1.443,5686.27
