date,value,dr,cmax,dd
2021-01-04,1037120.97,,1037120.97,0.0
2021-02-01,1010309.2,-0.025852114435599538,1037120.97,-2.585211443559954
2021-03-01,1000414.66,-0.009793576065624143,1037120.97,-3.5392505852041456
2021-04-01,937494.1,-0.06289448017485078,1037120.97,-9.606099276924274
2021-05-06,970864.19,0.035594986677782714,1037120.97,-6.388529584933567
2021-06-01,1072387.5,0.10457004290167515,1072387.5,0.0
2021-07-01,1117157.54,0.04174800620111663,1117157.54,0.0
2021-08-02,1187602.85,0.06305763285632926,1187602.85,0.0
2021-09-01,1225252.85,0.031702517386178464,1225252.85,0.0
2021-10-08,1195153.75,-0.024565623332359565,1225252.85,-2.4565623332359565
2021-11-01,1224943.36,0.024925337012078996,1225252.85,-0.025259276075140225
2021-12-01,1222067.09,-0.0023480840779446233,1225252.85,-0.2600083729656255
2022-01-04,1163204.05,-0.04816678272548858,1225252.85,-5.064162878707035
2022-02-07,1055845.6,-0.09229545753386947,1225252.85,-13.826309402177683
2022-03-01,1056517.76,0.0006366082313549182,1225252.85,-13.771450521416872
2022-04-01,1087504.3,0.02932893432856254,1225252.85,-11.242459056512299
2022-05-05,1069693.17,-0.016377985815780316,1225252.85,-12.696128803128282
2022-06-01,1074205.04,0.004217910449965778,1225252.85,-12.327888892484518
2022-07-01,1028275.81,-0.042756483436346526,1225252.85,-16.076440058882547
2022-08-01,1025294.2,-0.0028996208711746796,1225252.85,-16.319786564871087
2022-09-01,947925.73,-0.07545977535033355,1225252.85,-22.634276671953877
2022-10-10,926773.72,-0.022313995000431075,1225252.85,-24.360615035500643
2022-11-01,894523.22,-0.034798677718224424,1225252.85,-26.992765615684966
2022-12-01,909495.58,0.016737810338785852,1225252.85,-25.770784373201018
2023-01-03,928861.87,0.02129344048049142,1225252.85,-24.190188988338214
2023-02-01,944534.55,0.016872993182506235,1225252.85,-22.911050563971347
2023-03-01,937247.16,-0.007715323912714456,1225252.85,-23.505816778961176
2023-04-03,985397.41,0.05137412206189018,1225252.85,-19.575995273138936
2023-05-04,1059697.01,0.07540064470029395,1225252.85,-13.51197346735411
2023-06-01,1020465.39,-0.03702154448845707,1225252.85,-16.71389378935132
2023-07-03,969379.94,-0.050060933472716895,1225252.85,-20.883274011564236
2023-08-01,905903.1,-0.06548189969765617,1225252.85,-26.063987527145937
2023-09-01,884735.28,-0.023366538871541498,1225252.85,-27.79161623659966
2023-10-09,856018.12,-0.03245847729729967,1225252.85,-30.13539042165868
2023-11-01,841147.26,-0.01737213226280765,1225252.85,-31.34908765974306
2023-12-01,845625.45,0.005323907254955573,1225252.85,-30.983596569475445
2024-01-02,871697.98,0.03083224375519933,1225252.85,-28.85566599579834
2024-02-01,891315.52,0.02250497356894199,1225252.85,-27.254564639453815
2024-03-01,930932.32,0.04444755993926819,1225252.85,-24.02120754095778
2024-04-01,942459.6,0.012382511330147006,1225252.85,-23.0803992824828
2024-05-06,923634.12,-0.01997484030084684,1225252.85,-24.61685602282011
2024-06-03,920385.48,-0.0035172368902959272,1225252.85,-24.88199639772314
2024-07-01,921694.37,0.001422110657373743,1225252.85,-24.7751702842397
2024-08-01,910948.31,-0.01165902749302894,1225252.85,-25.65221864205417
2024-09-02,908941.47,-0.0022030229135614476,1225252.85,-25.816008507958177
2024-10-08,829081.32,-0.08786060779029037,1225252.85,-32.33385908875871
2024-11-01,753905.13,-0.09067408490158713,1225252.85,-38.46942449470736
2024-12-02,786108.45,0.04271534801732946,1225252.85,-35.84112454829223
2025-01-02,736892.61,-0.06260693419591146,1225252.85,-39.85791504178098
2025-02-05,747302.11,0.01412621033070205,1225252.85,-39.00833529993422
2025-03-03,759101.05,0.015788714954919625,1225252.85,-38.04535529135884
2025-04-01,744154.9,-0.01968927588757785,1225252.85,-39.265197383544134
2025-05-06,730181.53,-0.01877750183463145,1225252.85,-40.40564525110062
2025-06-03,720028.31,-0.013905062758845732,1225252.85,-41.23430849395698
2025-07-01,732624.8,0.017494437128451334,1225252.85,-40.20623579859455
2025-08-01,811098.85,0.10711355935534805,1225252.85,-33.801512887727625
2025-09-01,872084.82,0.07518931878648316,1225252.85,-28.824093737060075
2025-10-09,904900.81,0.037629355823439514,1225252.85,-26.145790234236145
2025-11-03,869517.17,-0.03910223044225147,1225252.85,-29.03365456362742
2025-12-01,856916.63,-0.014491421716261277,1225252.85,-30.062057803007768
2026-01-05,924174.54,0.07848827720848406,1225252.85,-24.5727492084593
2026-02-02,952138.5,0.030258310297100355,1225252.85,-22.290448049151657
2026-03-02,1035000.63,0.08702739149819072,1225252.85,-15.527588448376195
2026-04-01,906685.88,-0.12397552840136916,1225252.85,-26.000100305826678
2026-05-06,1011896.05,0.11603816969113945,1225252.85,-17.413287387986898
2026-06-01,974233.77,-0.037219514791069774,1225252.85,-20.48712475959554
2026-07-01,875885.7,-0.10094914899121188,1225252.85,-28.51388184895878
2026-07-13,697918.86,-0.20318500461875333,1225252.85,-43.03878909565483
