entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512710,long,211129,0.947,0.8739,-15548.86
2021-01-04,2021-02-01,512660,long,150898,1.325,1.19,-20485.08
2021-02-01,2021-03-01,512580,long,56325,1.292,1.24,-2971.68
2021-02-01,2021-03-01,512770,long,31667,2.298,2.197,-3241.07
2021-03-01,2021-04-01,512400,long,62417,1.146,1.013,-8341.89
2021-03-01,2021-05-06,510170,long,108165,0.6613,0.6541,-821.47
2021-01-04,2021-06-01,512690,long,142448,1.4036,1.483,11187.01
2021-05-06,2021-06-01,512400,long,52497,1.116,1.191,3900.94
2021-04-01,2021-07-01,159981,long,50505,1.1,1.265,8297.49
2021-06-01,2021-08-02,512170,long,113130,0.898,0.813,-9674.12
2021-06-01,2021-08-02,159949,long,70795,1.435,1.53,6662.55
2021-07-01,2021-08-02,159995,long,46543,1.584,1.832,11494.97
2021-08-02,2021-09-01,159981,long,85148,1.363,1.374,866.71
2021-08-02,2021-10-08,515210,long,65866,1.762,1.913,9873.15
2021-08-02,2021-11-01,515220,long,140795,0.8243,0.9588,18861.61
2021-11-01,2021-12-01,512580,long,46936,1.956,1.915,-1978.88
2021-01-04,2022-01-04,515700,long,94355,2.119,3.108,93169.14
2021-01-04,2022-01-04,515030,long,116923,1.71,2.41,81701.58
2021-10-08,2022-01-04,516160,long,18461,4.3893,4.4086,307.57
2021-09-01,2022-02-07,515790,long,36974,1.888,1.479,-15159.71
2021-12-01,2022-02-07,516150,long,55739,1.64,1.286,-19780.53
2022-01-04,2022-02-07,512660,long,140341,1.456,1.212,-34355.53
2022-01-04,2022-02-07,510170,long,240198,0.8507,0.7866,-15514.67
2022-01-04,2022-02-07,512710,long,199159,1.026,0.862,-32774.88
2022-02-07,2022-03-01,516970,long,176822,1.205,1.206,48.93
2022-02-07,2022-03-01,512040,long,231598,0.92,0.9395,4386.96
2022-02-07,2022-04-01,159766,long,203118,1.049,0.934,-23479.4
2022-03-01,2022-04-01,515100,long,57525,1.497,1.577,4548.95
2022-02-07,2022-05-05,159981,long,123878,1.72,1.67,-6319.88
2022-02-07,2022-05-05,159865,long,246324,0.865,0.747,-29185.35
2022-04-01,2022-05-05,512200,long,46326,2.3253,2.1551,-7946.95
2022-05-05,2022-06-01,518860,long,40976,3.971,3.9,-3006.05
2022-05-05,2022-06-01,518800,long,41808,3.892,3.82,-3106.9
2022-05-05,2022-06-01,518880,long,41446,3.926,3.846,-3412.32
2022-03-01,2022-07-01,159980,long,54194,1.589,1.408,-9857.84
2022-06-01,2022-08-01,159981,long,93171,1.726,1.526,-18725.1
2022-06-01,2022-08-01,512890,long,191444,0.84,0.817,-4498.38
2022-07-01,2022-08-01,159766,long,71178,1.118,0.976,-10151.99
2022-08-01,2022-09-01,515790,long,78867,1.74,1.605,-10726.19
2022-08-01,2022-09-01,562800,long,154886,0.886,0.817,-10766.27
2022-08-01,2022-09-01,510170,long,151635,0.905,0.904,-233.93
2022-09-01,2022-10-10,562900,long,126799,1.048,0.933,-14657.24
2022-09-01,2022-10-10,512890,long,156704,0.848,0.835,-2116.27
2022-04-01,2022-11-01,159985,long,69587,1.548,1.82,18857.35
2022-06-01,2022-11-01,515220,long,134662,1.1942,1.1247,-9452.69
2022-10-10,2022-11-01,512690,long,124793,0.825,0.655,-21270.22
2022-10-10,2022-11-01,159736,long,112519,0.915,0.741,-19634.21
2022-11-01,2022-12-01,515790,long,101665,1.479,1.467,-1309.83
2022-11-01,2022-12-01,512660,long,124062,1.212,1.14,-9020.0
2022-11-01,2022-12-01,512710,long,181598,0.828,0.768,-10982.83
2022-11-01,2023-01-03,159852,long,176069,0.854,0.813,-7306.88
2022-12-01,2023-01-03,513060,long,196660,0.59,0.595,913.39
2022-12-01,2023-01-03,159766,long,105577,1.099,1.128,2991.2
2022-12-01,2023-01-03,159851,long,238450,0.4866,0.472,-3549.94
2023-01-03,2023-03-01,513080,long,114759,1.261,1.394,15171.54
2023-01-03,2023-03-01,159980,long,90615,1.597,1.577,-1898.58
2023-01-03,2023-03-01,513030,long,140361,1.031,1.121,12541.87
2022-09-01,2023-04-03,513360,long,302013,0.44,0.562,36754.8
2023-01-03,2023-04-03,159985,long,72283,2.002,1.839,-11865.42
2023-03-01,2023-04-03,159647,long,104341,1.159,1.17,1074.85
2023-03-01,2023-05-04,515400,long,133773,0.904,0.995,12097.13
2023-04-03,2023-05-04,159852,long,116596,1.143,1.006,-16048.82
2023-05-04,2023-07-03,159725,long,105899,0.976,0.932,-4720.17
2023-03-01,2023-08-01,516510,long,125058,0.967,1.1,16555.17
2023-05-04,2023-08-01,512980,long,106008,0.975,0.824,-16064.42
2023-07-03,2023-08-01,515880,long,181328,0.4508,0.4014,-9003.96
2023-04-03,2023-10-09,159869,long,110505,1.206,1.086,-13336.58
2023-04-03,2023-10-09,516010,long,112085,1.189,1.072,-13189.97
2023-10-09,2023-11-01,513500,long,66551,1.472,1.44,-2187.77
2023-08-01,2023-12-01,513300,long,86255,1.448,1.427,-1885.75
2023-08-01,2023-12-01,513100,long,108513,1.151,1.148,-400.38
2023-11-01,2023-12-01,516110,long,73940,1.054,1.081,1949.02
2023-08-01,2024-01-02,159941,long,143726,0.869,0.911,5959.74
2023-12-01,2024-01-02,513360,long,198179,0.645,0.602,-8595.84
2023-10-09,2024-02-01,159985,long,43969,2.228,1.985,-10740.04
2023-12-01,2024-02-01,159981,long,79002,1.618,1.634,1186.96
2023-12-01,2024-03-01,513390,long,99552,1.284,1.46,17439.2
2024-01-02,2024-03-01,513100,long,83593,1.21,1.314,8630.38
2024-02-01,2024-03-01,159941,long,110453,0.941,0.989,5237.79
2024-01-02,2024-04-01,515220,long,88184,1.147,1.23,7256.39
2024-03-01,2024-04-01,513300,long,82090,1.647,1.7,4268.34
2024-03-01,2024-05-06,513000,long,91169,1.483,1.4,-7645.88
