entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,513660,long,154322,1.2956,1.3458,7624.68
2021-01-04,2021-03-01,159985,long,157062,1.273,1.26,-2161.16
2021-01-04,2021-03-01,518880,long,51306,3.897,3.572,-16789.41
2021-02-01,2021-03-01,159980,long,35756,1.161,1.316,5515.61
2021-03-01,2021-04-01,159981,long,108297,1.097,1.1,253.51
2021-03-01,2021-04-01,512890,long,177450,0.6695,0.6935,4186.24
2021-03-01,2021-05-06,512750,long,100765,1.179,1.117,-6316.84
2021-01-04,2021-07-01,518800,long,51905,3.852,3.571,-14700.89
2021-01-04,2021-07-01,515300,long,184616,1.083,1.13,8554.39
2021-04-01,2021-08-02,518880,long,27114,3.538,3.685,3927.0
2021-07-01,2021-08-02,513000,long,114784,1.244,1.202,-4905.16
2021-07-01,2021-08-02,513080,long,111556,1.28,1.297,1810.21
2021-08-02,2021-09-01,510880,long,57929,2.799,3.133,19245.2
2021-04-01,2021-10-08,515450,long,79150,1.212,1.301,6984.68
2021-08-02,2021-10-08,515100,long,125401,1.293,1.46,20838.4
2021-08-02,2021-11-01,515300,long,153691,1.055,1.15,14498.98
2021-10-08,2021-11-01,518800,long,39051,3.536,3.57,1244.49
2021-11-01,2022-01-04,513500,long,103183,1.4154,1.4708,5627.0
2021-11-01,2022-08-01,518890,long,39848,3.665,3.806,5529.26
2022-08-01,2023-01-03,518860,long,33249,3.75,4.016,8766.77
2023-01-03,2023-04-03,518890,long,31381,4.029,4.303,8519.95
2023-04-03,2023-08-01,518860,long,30122,4.254,4.426,5102.55
2022-01-04,2024-07-01,518800,long,32849,3.591,5.235,53916.78
2024-07-01,2024-08-01,513650,long,94835,1.452,1.479,2477.16
2021-09-01,2024-09-02,518880,long,27407,3.69,5.505,49668.1
2021-10-08,2024-09-02,518660,long,38198,3.615,5.497,71784.22
2024-08-01,2024-09-02,518800,long,25450,5.43,5.45,425.93
2024-09-02,2024-10-08,512750,long,172607,1.219,1.53,53538.43
2024-09-02,2024-10-08,510180,long,64681,3.253,4.235,63371.44
2024-09-02,2024-10-08,515300,long,156670,1.343,1.611,41848.72
2024-10-08,2025-06-03,518660,long,42527,5.694,7.493,76337.83
2023-08-01,2025-11-03,518890,long,29090,4.44,8.786,126309.72
2024-10-08,2025-11-03,518800,long,42828,5.654,8.643,127829.2
2024-10-08,2025-11-03,518880,long,42617,5.682,8.743,130266.21
2025-06-03,2025-11-03,159980,long,96602,1.662,1.812,14389.62
2025-11-03,2025-12-01,515450,long,251023,1.446,1.449,535.06
2025-12-01,2026-01-05,515100,long,92843,1.565,1.431,-12524.41
2021-05-06,2026-04-01,511380,long,7777,10.293,13.631,25903.81
2026-01-05,2026-05-06,515450,long,101706,1.404,1.438,3371.29
2025-11-03,2026-06-01,512390,long,304769,1.191,1.264,22023.67
2025-11-03,2026-07-13,159525,long,326714,1.111,1.03,-26673.68
2025-11-03,2026-07-13,515300,long,271285,1.338,1.226,-30592.59
2026-04-01,2026-07-13,512750,long,94438,1.434,1.344,-8578.12
2026-05-06,2026-07-13,512890,long,115802,1.188,1.107,-9459.69
2026-06-01,2026-07-13,515450,long,130810,1.43,1.357,-9658.5
2026-07-01,2026-07-13,512390,long,116456,1.285,1.226,-6958.63
