entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,159985,long,78531,1.273,1.273,-59.98
2021-01-04,2021-02-01,512910,long,66293,1.508,1.562,3518.77
2021-01-04,2021-03-01,510170,long,165349,0.6046,0.6613,9312.49
2021-01-04,2021-03-01,510810,long,107842,0.927,0.91,-1892.75
2021-02-01,2021-03-01,518880,long,5383,3.778,3.572,-1120.77
2021-02-01,2021-03-01,512200,long,9545,2.1308,2.328,1869.51
2021-01-04,2021-04-01,512950,long,84505,1.183,1.159,-2087.49
2021-03-01,2021-04-01,512910,long,26261,1.567,1.478,-2361.22
2021-03-01,2021-04-01,512770,long,18730,2.197,1.994,-3825.74
2021-01-04,2021-05-06,510230,long,85298,1.172,1.121,-4408.87
2021-01-04,2021-05-06,512800,long,174772,0.572,0.6188,8116.89
2021-04-01,2021-05-06,512200,long,18575,2.2659,2.2416,-476.49
2021-01-04,2021-07-01,513660,long,77161,1.2956,1.3628,5123.68
2021-01-04,2021-08-02,518800,long,25952,3.852,3.659,-5067.21
2021-01-04,2021-08-02,513600,long,39529,2.529,2.42,-4367.35
2021-03-01,2021-09-01,159981,long,37512,1.097,1.374,10363.02
2021-05-06,2021-09-01,513000,long,41690,1.295,1.227,-2866.46
2021-07-01,2021-09-01,513520,long,39142,1.234,1.218,-655.06
2021-04-01,2021-10-08,512100,long,17797,2.365,2.885,9226.41
2021-09-01,2021-10-08,518800,long,17772,3.66,3.536,-2242.09
2021-09-01,2021-10-08,513660,long,52057,1.2495,1.2149,-1839.66
2021-05-06,2021-11-01,510880,long,19575,2.758,2.838,1533.14
2021-05-06,2021-12-01,518880,long,14735,3.664,3.572,-1387.61
2021-09-01,2021-12-01,510130,long,10491,6.2,6.021,-1916.35
2021-10-08,2022-01-04,510160,long,83573,0.757,0.759,129.14
2021-03-01,2022-02-07,515080,long,32249,1.276,1.413,4392.1
2021-10-08,2022-02-07,513080,long,48815,1.296,1.27,-1306.77
2022-01-04,2022-02-07,518800,long,14336,3.591,3.579,-202.87
2021-12-01,2022-03-01,510810,long,66306,0.851,0.864,827.86
2022-02-07,2022-03-01,513100,long,65623,0.948,0.914,-2267.84
2021-04-01,2022-04-01,515450,long,34728,1.212,1.22,252.49
2022-03-01,2022-04-01,512950,long,43076,1.283,1.183,-4339.47
2022-03-01,2022-04-01,515900,long,42942,1.287,1.187,-4326.07
2021-10-08,2022-05-05,515100,long,43332,1.46,1.505,1911.4
2021-11-01,2022-06-01,518890,long,13598,3.665,3.921,3450.14
2022-02-07,2022-06-01,518860,long,16371,3.8,3.9,1599.28
2022-04-01,2022-07-01,518660,long,15127,3.876,3.846,-488.85
2022-04-01,2022-07-01,513100,long,60636,0.967,0.801,-10097.74
2022-06-01,2022-07-01,159941,long,83485,0.653,0.595,-4873.39
2022-07-01,2022-08-01,515590,long,39869,1.486,1.45,-1470.4
2022-07-01,2022-08-01,513300,long,60025,0.987,1.098,6625.23
2022-04-01,2022-09-01,513030,long,56380,1.04,0.892,-8376.92
2022-02-07,2022-10-10,512040,long,67620,0.92,0.8298,-6134.82
2022-08-01,2022-10-10,518660,long,14261,3.775,3.821,623.51
2022-05-05,2022-11-01,512750,long,43917,1.083,0.926,-6921.44
2022-08-01,2022-11-01,512910,long,44566,1.208,1.013,-8720.06
2021-12-01,2022-12-01,513500,long,40010,1.4103,1.363,-1925.76
2022-11-01,2022-12-01,518660,long,13614,3.823,4.0,2377.73
2021-08-02,2023-01-03,512890,long,89908,0.6954,0.819,11071.78
2021-08-02,2023-01-03,511380,long,5817,10.748,10.957,1177.88
2022-09-01,2023-01-03,516600,long,75860,0.634,0.64,426.17
2022-12-01,2023-02-01,518880,long,13315,3.945,4.084,1818.71
2023-01-03,2023-02-01,510810,long,77303,0.784,0.81,1972.91
2022-06-01,2023-03-01,515100,long,35795,1.523,1.64,4154.05
2022-12-01,2023-03-01,560500,long,55588,0.945,0.954,468.62
2023-01-03,2023-03-01,518660,long,15181,3.992,4.039,676.93
2022-10-10,2023-04-03,510160,long,81836,0.664,0.736,5857.82
2022-11-01,2023-04-03,510130,long,10395,5.007,5.55,5611.56
2023-03-01,2023-04-03,512190,long,32574,1.86,1.77,-2967.13
2023-01-03,2023-05-04,515080,long,43695,1.387,1.524,5948.06
2023-04-03,2023-05-04,518660,long,14038,4.271,4.391,1648.08
2023-04-03,2023-05-04,515150,long,47324,1.267,1.281,626.36
2022-07-01,2023-06-01,513800,long,60640,0.977,1.176,12028.19
2023-02-01,2023-06-01,159758,long,57755,0.937,0.916,-1244.96
2023-03-01,2023-06-01,513000,long,57158,1.06,1.215,8820.48
2023-05-04,2023-06-01,517180,long,43430,1.401,1.328,-3205.95
2023-04-03,2023-07-03,518860,long,14095,4.254,4.357,1415.37
2023-06-01,2023-07-03,515150,long,55184,1.227,1.27,2331.57
2023-05-04,2023-08-01,515900,long,42108,1.445,1.447,47.68
2023-07-03,2023-08-01,159902,long,14719,3.653,3.677,320.89
2023-05-04,2023-09-01,510810,long,72696,0.837,0.81,-1998.71
2023-08-01,2023-09-01,515150,long,42225,1.291,1.225,-2818.72
2023-07-03,2023-10-09,513800,long,43118,1.247,1.22,-1196.1
2023-09-01,2023-10-09,515800,long,50993,1.072,0.938,-6863.81
2023-02-01,2023-11-01,512950,long,43926,1.232,1.189,-1920.72
2023-03-01,2023-12-01,511380,long,5399,11.221,10.917,-1677.15
2023-09-01,2023-12-01,159628,long,56067,0.975,0.991,864.0
2023-11-01,2023-12-01,512910,long,45764,1.054,0.971,-3826.21
2023-06-01,2024-01-02,515100,long,39071,1.733,1.275,-17929.78
2023-12-01,2024-01-02,512040,long,62880,0.943,0.833,-6950.3
2023-12-01,2024-01-02,516570,long,84348,0.703,0.695,-710.16
2023-10-09,2024-02-01,518860,long,12276,4.38,4.71,4017.6
2023-10-09,2024-02-01,562530,long,50726,1.06,0.928,-6726.08
2023-12-01,2024-02-01,518660,long,12924,4.588,4.646,713.79
2024-01-02,2024-03-01,560500,long,71705,0.803,0.836,2331.01
2024-02-01,2024-03-01,512260,long,43022,1.32,1.457,5858.17
2023-06-01,2024-04-01,515080,long,45689,1.482,1.488,233.43
2024-01-02,2024-04-01,511380,long,5264,10.938,10.91,-181.89
2024-02-01,2024-04-01,515760,long,59218,0.959,1.065,6241.15
2022-10-10,2024-05-06,515300,long,48647,1.117,1.447,16016.09
