entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512480,long,46342,1.0786,1.0475,-1470.79
2021-01-04,2021-02-01,159902,long,10662,4.688,4.921,2453.51
2021-01-04,2021-02-01,159905,long,18216,2.744,2.845,1809.27
2021-01-04,2021-02-01,510300,long,10437,4.789,4.929,1430.75
2021-01-04,2021-02-01,159941,long,77018,0.649,0.645,-337.97
2021-01-04,2021-03-01,512400,long,48388,1.033,1.146,5436.21
2021-01-04,2021-03-01,518800,long,12976,3.852,3.542,-4051.34
2021-02-01,2021-03-01,518880,long,3359,3.778,3.572,-699.36
2021-02-01,2021-03-01,159985,long,9969,1.273,1.26,-137.17
2021-01-04,2021-04-01,512950,long,42252,1.183,1.159,-1043.73
2021-01-04,2021-04-01,512390,long,34259,1.459,1.489,997.47
2021-01-04,2021-04-01,512290,long,26033,1.92,1.828,-2424.31
2021-01-04,2021-05-06,512100,long,20050,2.493,2.395,-1994.3
2021-01-04,2021-05-06,159928,long,37470,1.334,1.3113,-880.3
2021-01-04,2021-05-06,510660,long,15398,3.246,3.395,2263.62
2021-02-01,2021-05-06,512710,long,14522,0.8739,0.72,-2241.88
2021-02-01,2021-05-06,510050,long,3673,3.455,3.21,-907.23
2021-01-04,2021-06-01,510500,long,7077,7.063,7.473,2870.71
2021-02-01,2021-06-01,512010,long,15739,0.8063,0.8595,829.45
2021-04-01,2021-06-01,513660,long,14602,1.3714,1.3593,-188.65
2021-05-06,2021-06-01,512400,long,22939,1.116,1.191,1704.55
2021-01-04,2021-07-01,513050,long,24100,2.074,1.922,-3692.09
2021-01-04,2021-07-01,512910,long,33146,1.508,1.492,-560.17
2021-01-04,2021-07-01,159949,long,40116,1.246,1.54,11760.58
2021-03-01,2021-07-01,159905,long,5471,2.89,2.616,-1508.09
2021-06-01,2021-07-01,512040,long,29432,0.8452,0.8328,-379.77
2021-06-01,2021-07-01,510880,long,8836,2.815,2.855,338.41
2021-03-01,2021-08-02,512770,long,7197,2.197,2.364,1192.05
2021-05-06,2021-08-02,513000,long,19768,1.295,1.202,-1853.23
2021-05-06,2021-08-02,513520,long,20015,1.279,1.195,-1696.12
2021-05-06,2021-08-02,159996,long,17939,1.427,1.265,-2920.61
2021-01-04,2021-09-01,159901,long,12937,3.8636,3.725,-1822.52
2021-03-01,2021-09-01,510300,long,3186,4.962,4.461,-1605.19
2021-07-01,2021-09-01,515800,long,23063,1.343,1.295,-1125.28
2021-07-01,2021-09-01,515220,long,38268,0.8094,1.1272,12139.34
2021-07-01,2021-09-01,512010,long,37139,0.834,0.649,-6887.24
2021-08-02,2021-09-01,159928,long,25538,1.02,1.002,-475.18
2021-01-04,2021-10-08,512690,long,35612,1.4036,1.233,-6103.58
2021-06-01,2021-10-08,512170,long,27701,0.898,0.774,-3448.82
2021-07-01,2021-10-08,510660,long,7981,3.881,3.37,-4095.65
2021-08-02,2021-10-08,512710,long,29007,0.898,0.892,-189.62
2021-06-01,2021-11-01,515210,long,16059,1.549,1.672,1959.74
2021-10-08,2021-11-01,513100,long,27819,0.9693,1.0152,1260.33
2021-08-02,2021-12-01,510880,long,9306,2.799,2.793,-71.45
2021-08-02,2021-12-01,510130,long,4581,5.686,6.021,1518.55
2021-09-01,2021-12-01,512190,long,16725,1.799,1.796,-68.21
2021-01-04,2022-01-04,510170,long,82674,0.6046,0.8507,20309.98
2021-09-01,2022-01-04,510160,long,40118,0.75,0.759,342.9
2021-10-08,2022-01-04,515220,long,22836,1.1808,0.9668,-4901.62
2021-12-01,2022-01-04,515590,long,16334,1.596,1.644,768.16
2021-12-01,2022-01-04,510810,long,30635,0.851,0.899,1454.4
2021-04-01,2022-02-07,159980,long,15930,1.257,1.558,4781.48
2021-04-01,2022-03-01,159981,long,18204,1.1,1.626,9560.42
2021-09-01,2022-03-01,512580,long,16596,1.813,1.708,-1760.11
2022-01-04,2022-03-01,515580,long,31845,0.974,0.879,-3042.98
2022-02-07,2022-03-01,510810,long,28132,0.871,0.864,-211.57
2021-07-01,2022-04-01,512100,long,11396,2.718,2.586,-1522.41
2021-09-01,2022-04-01,513080,long,23127,1.301,1.19,-2584.38
2022-01-04,2022-04-01,513300,long,23286,1.332,1.193,-3254.39
2022-01-04,2022-04-01,512950,long,22690,1.367,1.183,-4192.32
2022-01-04,2022-04-01,159941,long,37918,0.818,0.736,-3126.95
2022-03-01,2022-04-01,515150,long,22525,1.278,1.201,-1751.18
2021-05-06,2022-05-05,515450,long,21880,1.17,1.199,618.97
2021-11-01,2022-05-05,512260,long,15653,1.554,1.369,-2909.53
2022-01-04,2022-05-05,515900,long,22975,1.35,1.155,-4497.39
2022-04-01,2022-05-05,512330,long,34228,0.916,0.767,-5117.25
2021-11-01,2022-06-01,510500,long,3092,7.867,6.795,-3328.22
2022-05-05,2022-06-01,513080,long,23068,1.169,1.201,721.77
2022-05-05,2022-06-01,515580,long,37822,0.713,0.751,1420.62
2022-03-01,2022-07-01,518860,long,7539,3.818,3.85,223.91
2021-12-01,2022-08-01,513100,long,25123,1.0377,0.888,-3775.43
2022-04-01,2022-08-01,510880,long,10430,3.006,2.901,-1113.63
2022-05-05,2022-08-01,159941,long,38914,0.693,0.671,-872.03
2022-05-05,2022-08-01,513300,long,23801,1.133,1.098,-848.97
2021-03-01,2022-09-01,515080,long,12392,1.276,1.443,2059.36
2022-04-01,2022-09-01,515590,long,21519,1.457,1.438,-427.55
2022-06-01,2022-09-01,515450,long,21548,1.18,1.179,-36.8
2022-08-01,2022-09-01,515580,long,34984,0.776,0.764,-435.97
2022-04-01,2022-10-10,159985,long,20254,1.548,1.776,4597.71
2022-06-01,2022-10-10,515900,long,21421,1.187,1.108,-1707.01
2022-08-01,2022-10-10,516110,long,21701,1.251,0.98,-5895.5
2022-09-01,2022-10-10,513300,long,25177,1.063,1.012,-1299.7
2022-09-01,2022-10-10,513100,long,31156,0.859,0.799,-1884.86
2022-09-01,2022-10-10,159941,long,41429,0.646,0.605,-1714.14
2022-08-01,2022-11-01,512100,long,9861,2.753,2.441,-3092.0
2022-10-10,2022-11-01,515760,long,29762,0.982,0.972,-315.07
2022-03-01,2022-12-01,159980,long,18116,1.589,1.545,-814.14
2022-06-01,2022-12-01,512750,long,24102,1.055,1.078,538.92
2022-10-10,2022-12-01,512910,long,26497,1.103,1.124,538.73
2022-11-01,2022-12-01,510180,long,7437,3.107,3.487,2811.35
2022-10-10,2023-01-03,518860,long,7675,3.808,4.016,1578.39
2022-12-01,2023-01-03,512100,long,10161,2.586,2.427,-1630.88
2022-12-01,2023-01-03,515590,long,17900,1.468,1.394,-1339.97
2021-10-08,2023-02-01,513500,long,19672,1.3707,1.287,-1662.23
2021-10-08,2023-02-01,512040,long,30041,0.8976,0.8836,-436.63
2022-10-10,2023-02-01,515450,long,25841,1.131,1.18,1248.29
2023-01-03,2023-02-01,510170,long,30877,0.811,0.876,1991.38
2022-12-01,2023-03-01,560500,long,27807,0.945,0.954,234.42
2023-01-03,2023-03-01,510810,long,31941,0.784,0.82,1134.51
