date,value,dr,cmax,dd
2021-01-04,1026951.47,,1026951.47,0.0
2021-02-01,1027273.89,0.00031395836066150373,1027273.89,0.0
2021-03-01,996273.53,-0.03017730743648117,1027273.89,-3.017730743648117
2021-04-01,947285.37,-0.049171395731049894,1027273.89,-7.786484284147432
2021-05-06,983765.85,0.03851054936064302,1027273.89,-4.235291135453667
2021-06-01,1043885.74,0.06111199123246647,1043885.74,0.0
2021-07-01,1063276.9,0.018575941079528313,1063276.9,0.0
2021-08-02,1079397.19,0.015160951958986368,1079397.19,0.0
2021-09-01,1108658.1,0.027108566032120418,1108658.1,0.0
2021-10-08,1111467.63,0.002534171716239486,1111467.63,0.0
2021-11-01,1111337.6,-0.00011698946194216298,1111467.63,-0.011698946194216298
2021-12-01,1110321.17,-0.000914600567820445,1111467.63,-0.1031483031134206
2022-01-04,1072204.65,-0.03432927429457189,1111467.63,-3.5325347261800144
2022-02-07,1045501.77,-0.024904648566857035,1111467.63,-5.935023046959975
2022-03-01,1068737.25,0.022224237841318883,1111467.63,-3.844500626617431
2022-04-01,1036940.44,-0.029751756102821436,1111467.63,-6.7052955919193025
2022-05-05,991942.47,-0.043394941757696315,1111467.63,-10.753813856009453
2022-06-01,1026261.48,0.03459778267181157,1111467.63,-7.666093703511622
2022-07-01,1064961.06,0.03770927853591477,1111467.63,-4.184248712668293
2022-08-01,1055962.86,-0.008449323020317756,1111467.63,-4.993826945729385
2022-09-01,1050584.58,-0.005093247313641358,1111467.63,-5.477716881417393
2022-10-10,1046960.56,-0.003449527119463336,1111467.63,-5.803774060428535
2022-11-01,1023665.72,-0.022249968995966873,1111467.63,-7.899637167121087
2022-12-01,1043986.44,0.019850933369147006,1111467.63,-6.071359001251341
2023-01-03,1030319.6,-0.013091012944574265,1111467.63,-7.300980056432227
2023-02-01,1052136.8,0.021175177100387188,1111467.63,-5.338061892094858
2023-03-01,1041204.62,-0.010390454929435133,1111467.63,-6.3216424935380156
2023-04-03,1096177.15,0.05279704771190885,1111467.63,-1.3757017826960927
2023-05-04,1125035.55,0.026326401713445913,1125035.55,0.0
2023-06-01,1101313.21,-0.021085858131327573,1125035.55,-2.1085858131327573
2023-07-03,1068375.15,-0.029907985939803705,1125035.55,-5.036320852261078
2023-08-01,1034784.37,-0.03144099710668102,1125035.55,-8.022073613584924
2023-09-01,1018018.73,-0.016202061498087783,1125035.55,-9.512305633364216
2023-10-09,982056.99,-0.03532522432077456,1125035.55,-12.70880373513531
2023-11-01,957744.45,-0.02475675062401428,1125035.55,-14.869850112736449
2023-12-01,1007425.57,0.05187304400458803,1125035.55,-10.45389010151725
2024-01-02,984040.21,-0.023212990315502946,1125035.55,-12.532523083381687
2024-02-01,958022.44,-0.026439742741813377,1125035.55,-14.845140671332569
2024-03-01,999576.08,0.04337439110507679,1125035.55,-11.151600498313153
2024-04-01,1009665.21,0.010093408797857695,1125035.55,-10.254817281107254
2024-05-06,984623.34,-0.02480215199254021,1125035.55,-12.480690943499528
2024-06-03,993283.18,0.008795078938510725,1125035.55,-11.710951711703688
2024-07-01,1022188.27,0.0291005531775943,1125035.55,-9.141691566990929
2024-08-01,1013519.54,-0.008480561022286004,1125035.55,-9.912220996038744
2024-09-02,1009407.97,-0.0040567249448393294,1125035.55,-10.277682336349292
2024-10-08,959284.23,-0.049656572456030834,1125035.55,-14.73298510433737
2024-11-01,932710.94,-0.02770116423158553,1125035.55,-17.094980687499174
2024-12-02,946593.13,0.014883700195475358,1125035.55,-15.86104723535181
2025-01-02,946602.87,1.0289531680918174e-05,1125035.55,-15.860181484931745
2025-02-05,936271.14,-0.010914534835500755,1125035.55,-16.778528465167174
2025-03-03,961875.93,0.027347622826438878,1125035.55,-14.50261905057133
2025-04-01,940509.49,-0.022213301459783952,1125035.55,-16.40179814762298
2025-05-06,919581.78,-0.02225146074815254,1125035.55,-18.261980254757283
2025-06-03,906576.74,-0.014142341967671501,1125035.55,-19.41794728175479
2025-07-01,940779.51,0.037727385328681695,1125035.55,-16.377797128277415
2025-08-01,985549.24,0.047587909307250875,1125035.55,-12.398391321945345
2025-09-01,1085321.4,0.10123508390103364,1125035.55,-3.530035117556962
2025-10-09,1109076.19,0.02188733217644101,1125035.55,-1.418564951125334
2025-11-03,1060988.43,-0.04335839181616552,1125035.55,-5.692897437774313
2025-12-01,1045192.81,-0.014887645853027709,1125035.55,-7.096908182145889
2026-01-05,1090169.46,0.043031916761846034,1125035.55,-3.0991100681218575
2026-02-02,1140701.63,0.046352582652608776,1140701.63,0.0
2026-03-02,1223294.25,0.07240510386576737,1223294.25,0.0
2026-04-01,1111953.7,-0.09101698140083636,1223294.25,-9.101698140083636
2026-05-06,1315896.03,0.18340901244359364,1315896.03,0.0
2026-06-01,1190805.1,-0.09506140846097089,1315896.03,-9.50614084609709
2026-07-01,1082407.91,-0.0910284898847008,1315896.03,-17.743660188715683
2026-07-13,987796.86,-0.08740794401622576,1315896.03,-24.933517733920063
