entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512710,long,105564,0.947,0.8739,-7774.39
2021-01-04,2021-02-01,512660,long,75449,1.325,1.19,-10242.54
2021-01-04,2021-02-01,159985,long,78531,1.273,1.273,-59.98
2021-01-04,2021-03-01,515030,long,58461,1.71,1.541,-9936.93
2021-01-04,2021-03-01,512690,long,71224,1.4036,1.2793,-8910.47
2021-01-04,2021-03-01,512580,long,80491,1.242,1.24,-220.92
2021-01-04,2021-03-01,159949,long,80232,1.246,1.258,902.51
2021-02-01,2021-03-01,159915,long,9320,3.024,2.85,-1638.1
2021-02-01,2021-03-01,159901,long,7019,4.0154,3.9272,-635.8
2021-01-04,2021-04-01,515700,long,47177,2.119,1.868,-11897.86
2021-01-04,2021-04-01,512400,long,96776,1.033,1.013,-1994.92
2021-01-04,2021-04-01,512770,long,46476,2.151,1.994,-7354.52
2021-02-01,2021-04-01,512170,long,34320,0.8212,0.758,-2185.28
2021-03-01,2021-04-01,510170,long,95736,0.6613,0.6242,-3588.73
2021-03-01,2021-04-01,159905,long,21906,2.89,2.72,-3760.89
2021-03-01,2021-04-01,513520,long,47926,1.321,1.289,-1571.16
2021-04-01,2021-05-06,515450,long,60967,1.212,1.17,-2604.18
2021-04-01,2021-05-06,513030,long,61525,1.201,1.241,2415.93
2021-04-01,2021-05-06,515100,long,56406,1.31,1.302,-495.45
2021-04-01,2021-05-06,512800,long,116567,0.6339,0.6188,-1803.97
2021-03-01,2021-06-01,159980,long,48108,1.316,1.381,3088.1
2021-03-01,2021-06-01,515210,long,47105,1.344,1.549,9615.64
2021-04-01,2021-06-01,513080,long,61576,1.2,1.276,4634.04
2021-04-01,2021-06-01,513500,long,59104,1.2502,1.2878,2177.31
2021-05-06,2021-06-01,515960,long,34317,1.5,1.54,1341.38
2021-05-06,2021-06-01,512290,long,25061,2.054,2.087,795.88
2021-03-01,2021-07-01,159981,long,57712,1.097,1.265,9654.72
2021-04-01,2021-07-01,515220,long,109746,0.6733,0.8094,14887.61
2021-05-06,2021-07-01,512170,long,60702,0.848,0.942,5673.39
2021-06-01,2021-07-01,159915,long,22259,3.18,3.381,4430.25
2021-06-01,2021-07-01,512690,long,47731,1.483,1.427,-2714.61
