entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512980,long,115305,0.867,0.877,1092.72
2021-01-04,2021-02-01,512330,long,96125,1.04,0.993,-4576.5
2021-01-04,2021-02-01,515080,long,81078,1.233,1.202,-2572.65
2021-01-04,2021-02-01,515300,long,92308,1.083,1.083,-59.98
2021-01-04,2021-02-01,512750,long,89099,1.122,1.123,29.09
2021-01-04,2021-02-01,510230,long,85298,1.172,1.168,-401.07
2021-01-04,2021-03-01,512200,long,43497,2.2983,2.328,1231.49
2021-01-04,2021-03-01,515880,long,278856,0.3585,0.3496,-2541.06
2021-01-04,2021-03-01,512890,long,153681,0.6505,0.6695,2859.08
2021-01-04,2021-03-01,510880,long,36498,2.739,2.638,-3745.17
2021-02-01,2021-03-01,515220,long,98267,0.6038,0.6361,3137.47
2021-02-01,2021-03-01,159804,long,56134,1.057,1.051,-372.3
2021-02-01,2021-03-01,513030,long,53744,1.104,1.129,1307.6
2021-02-01,2021-03-01,513080,long,54584,1.087,1.143,3020.19
2021-02-01,2021-03-01,512100,long,25088,2.365,2.376,240.29
2021-03-01,2021-04-01,515030,long,60935,1.541,1.465,-4686.01
2021-03-01,2021-04-01,515700,long,47257,1.987,1.868,-5678.24
2021-03-01,2021-04-01,513090,long,76342,1.23,1.264,2538.51
2021-03-01,2021-04-01,512880,long,85442,1.099,1.039,-5181.32
2021-03-01,2021-04-01,515000,long,106079,0.8852,0.817,-7288.76
2021-03-01,2021-05-06,159995,long,75727,1.24,1.219,-1646.13
2021-03-01,2021-05-06,512480,long,92114,1.0194,0.998,-2026.99
2021-03-01,2021-05-06,515050,long,240219,0.3909,0.3579,-7981.19
2021-04-01,2021-05-06,513050,long,26339,2.062,2.004,-1559.79
2021-04-01,2021-05-06,512400,long,53615,1.013,1.116,5488.1
2021-04-01,2021-05-06,159822,long,52023,1.044,1.043,-84.59
2021-04-01,2021-05-06,159902,long,12352,4.397,4.57,2103.67
2021-04-01,2021-05-06,512770,long,27237,1.994,2.186,5195.35
2021-02-01,2021-06-01,512660,long,49860,1.19,1.138,-2627.54
2021-03-01,2021-06-01,512710,long,111034,0.8457,0.825,-2354.06
2021-05-06,2021-06-01,515880,long,262353,0.3142,0.3317,4540.34
2021-05-06,2021-06-01,515300,long,73665,1.119,1.151,2307.11
2021-05-06,2021-06-01,512750,long,73797,1.117,1.144,1942.46
2021-05-06,2021-06-01,510230,long,73533,1.121,1.188,4875.77
2021-05-06,2021-06-01,515450,long,70454,1.17,1.196,1781.8
2021-05-06,2021-06-01,513800,long,70273,1.173,1.153,-1454.5
2021-05-06,2021-06-01,512800,long,133211,0.6188,0.644,3306.45
2021-05-06,2021-06-01,512070,long,107880,0.7641,0.8124,5159.58
2021-06-01,2021-07-01,513330,long,120171,0.828,0.833,540.97
2021-06-01,2021-07-01,513050,long,50253,1.98,1.922,-2973.5
2021-06-01,2021-07-01,159985,long,78163,1.273,1.3,2050.07
2021-06-01,2021-07-01,159865,long,115297,0.863,0.84,-2710.74
2021-06-01,2021-07-01,513300,long,90128,1.104,1.19,7688.98
2021-06-01,2021-07-01,159941,long,147629,0.674,0.729,8057.46
2021-06-01,2021-07-01,513520,long,80764,1.232,1.234,101.78
2021-06-01,2021-07-01,513100,long,113742,0.8748,0.9456,7990.82
2021-06-01,2021-07-01,159822,long,97551,1.02,1.032,1110.56
2021-06-01,2021-07-01,513000,long,80178,1.241,1.244,180.76
2021-07-01,2021-08-02,518860,long,27735,3.667,3.652,-476.92
2021-07-01,2021-08-02,159905,long,38878,2.616,2.262,-13819.71
2021-07-01,2021-08-02,512200,long,47192,2.1551,1.9094,-11652.62
2021-07-01,2021-08-02,518800,long,28480,3.571,3.659,2444.47
2021-07-01,2021-08-02,518880,long,28173,3.61,3.685,2051.32
2021-07-01,2021-08-02,518660,long,27826,3.655,3.763,2943.28
2021-07-01,2021-08-02,518890,long,27607,3.684,3.752,1815.69
2021-07-01,2021-08-02,512400,long,89924,1.131,1.457,29245.41
2021-07-01,2021-08-02,512070,long,131708,0.7722,0.6864,-11358.18
2021-07-01,2021-09-01,159928,long,80462,1.264,1.002,-21135.74
2021-08-02,2021-09-01,513360,long,172281,0.532,0.505,-4705.18
2021-08-02,2021-09-01,512690,long,83397,1.099,1.108,695.36
2021-08-02,2021-09-01,513060,long,90746,1.01,0.917,-8491.84
2021-08-02,2021-09-01,513050,long,57644,1.59,1.531,-3454.97
2021-08-02,2021-09-01,513180,long,107575,0.852,0.833,-2098.3
2021-08-02,2021-09-01,513010,long,108338,0.846,0.827,-2112.8
2021-08-02,2021-09-01,513130,long,108852,0.842,0.828,-1578.46
2021-08-02,2021-09-01,513330,long,131876,0.695,0.679,-2164.38
2021-08-02,2021-09-01,159822,long,105835,0.866,0.852,-1536.24
2021-09-01,2021-10-08,512170,long,139208,0.698,0.774,10518.33
2021-09-01,2021-10-08,512010,long,149718,0.649,0.687,5629.28
2021-09-01,2021-10-08,512480,long,75032,1.295,1.269,-2008.55
2021-09-01,2021-10-08,510660,long,31063,3.128,3.37,7456.69
2021-09-01,2021-10-08,159837,long,113912,0.853,0.885,3585.79
2021-09-01,2021-10-08,515960,long,82275,1.181,1.227,3725.21
2021-09-01,2021-10-08,159782,long,113646,0.855,0.867,1305.04
2021-09-01,2021-10-08,515910,long,128528,0.756,0.815,7522.58
2021-09-01,2021-10-08,512290,long,55715,1.744,1.73,-838.08
2021-09-01,2021-10-08,588000,long,65125,1.492,1.432,-3964.63
2021-10-08,2021-11-01,512400,long,71399,1.407,1.376,-2272.98
2021-10-08,2021-11-01,516150,long,69763,1.44,1.431,-687.95
2021-10-08,2021-11-01,512660,long,80367,1.25,1.311,4840.64
2021-10-08,2021-11-01,515790,long,58645,1.713,1.87,9144.23
2021-10-08,2021-11-01,512710,long,112622,0.892,0.925,3655.14
2021-10-08,2021-11-01,516110,long,84562,1.188,1.336,12451.15
