date,value,dr,cmax,dd
2021-01-04,1017090.63,,1017090.63,0.0
2021-02-01,1012788.29,-0.004230045851469466,1017090.63,-0.4230045851469466
2021-03-01,1012156.34,-0.0006239704844929195,1017090.63,-0.48513769122030537
2021-04-01,971069.65,-0.04059322495574147,1017090.63,-4.524766883360232
2021-05-06,991491.53,0.0210302937590523,1017090.63,-2.516894684203308
2021-06-01,1012257.71,0.020944384668621252,1017090.63,-0.4751710277775434
2021-07-01,1002667.52,-0.009474059723387995,1017090.63,-1.4180752014203435
2021-08-02,994733.78,-0.007912632893503857,1017090.63,-2.198117782286513
2021-09-01,1005247.53,0.010569410842768301,1017090.63,-1.1644095079314631
2021-10-08,1026005.4,0.020649511071168636,1026005.4,0.0
2021-11-01,1014692.49,-0.011026170037701566,1026005.4,-1.1026170037701566
2021-12-01,1010207.2,-0.0044203441379565556,1026005.4,-1.5397774709567824
2022-01-04,1036520.09,0.026047022828584065,1036520.09,0.0
2022-02-07,1024264.74,-0.011823552788060243,1036520.09,-1.1823552788060243
2022-03-01,1019038.81,-0.005102128186117105,1036520.09,-1.686535569223735
2022-04-01,1016864.71,-0.002133481059470199,1036520.09,-1.8962854834776999
2022-05-05,1000064.13,-0.01652194223556047,1036520.09,-3.5171493878136006
2022-06-01,991837.3,-0.008226302447223999,1036520.09,-4.310846497919774
2022-07-01,981651.76,-0.010269365751822468,1036520.09,-5.293513413714923
2022-08-01,982851.6,0.001222266437947317,1036520.09,-5.1777568537045955
2022-09-01,984623.31,0.001802622084554839,1036520.09,-5.006828184102052
2022-10-10,966091.46,-0.018821258659821982,1036520.09,-6.7947192417659785
2022-11-01,956181.39,-0.010257900426942967,1036520.09,-7.750809731049202
2022-12-01,991486.74,0.03692327665988149,1036520.09,-4.344667357098686
2023-01-03,978475.61,-0.013122848218827365,1036520.09,-5.59993776869293
2023-02-01,1001626.66,0.02366032404221108,1036520.09,-3.366401706695321
2023-03-01,1010481.11,0.008840070211389994,1036520.09,-2.5121539130032677
2023-04-03,1014307.52,0.003786720961067802,1036520.09,-2.142994642776286
2023-05-04,1045907.68,0.03115441754784598,1045907.68,0.0
2023-06-01,1027115.45,-0.017967388861701572,1045907.68,-1.7967388861701572
2023-07-03,1037561.13,0.010169918094407038,1045907.68,-0.7980197640388376
2023-08-01,1050492.53,0.012463265658380962,1050492.53,0.0
2023-09-01,1029108.22,-0.020356460792729347,1050492.53,-2.0356460792729347
2023-10-09,1018543.3,-0.010266092326033482,1050492.53,-3.041357181283333
2023-11-01,1013185.91,-0.005259854932038732,1050492.53,-3.551345576917142
2023-12-01,1030291.85,0.016883318087200783,1050492.53,-1.9229722652097325
2024-01-02,1005364.24,-0.024194707548157335,1050492.53,-4.295917268445503
2024-02-01,1001682.99,-0.0036616082545366524,1050492.53,-4.646348127768219
2024-03-01,1038249.07,0.03650464305079182,1050492.53,-1.1654971025829242
2024-04-01,1046806.34,0.008242020385339721,1050492.53,-0.3509011149274932
2024-05-06,1041897.8,-0.004689062162156921,1050492.53,-0.8181619340025148
2024-06-03,1051855.36,0.00955713698598859,1051855.36,0.0
2024-07-01,1056063.2,0.0040003979254332744,1056063.2,0.0
2024-08-01,1058365.98,0.0021805323772290386,1058365.98,0.0
2024-09-02,1051189.07,-0.006781123104504849,1058365.98,-0.6781123104504849
2024-10-08,1108494.51,0.054514874284223636,1108494.51,0.0
2024-11-01,1131047.14,0.020345278931512167,1131047.14,0.0
2024-12-02,1141716.53,0.00943319656862407,1141716.53,0.0
2025-01-02,1157661.5,0.013965787111797301,1157661.5,0.0
2025-02-05,1181016.79,0.020174541521852385,1181016.79,0.0
2025-03-03,1163848.43,-0.01453693135048495,1181016.79,-1.453693135048495
2025-04-01,1164078.07,0.00019731091616459473,1181016.79,-1.434248872956323
2025-05-06,1180731.93,0.014306480320516624,1181016.79,-0.024119894180341106
2025-06-03,1188097.8,0.006238393163467748,1188097.8,0.0
2025-07-01,1193313.21,0.004389714382098786,1193313.21,0.0
2025-08-01,1194703.27,0.0011648743920300575,1194703.27,0.0
2025-09-01,1222006.0,0.022853147459787282,1222006.0,0.0
2025-10-09,1248372.11,0.021576088824441175,1248372.11,0.0
2025-11-03,1220399.95,-0.022406908786195334,1248372.11,-2.2406908786195334
2025-12-01,1191228.05,-0.02390355719041115,1248372.11,-4.577486115097528
2026-01-05,1250902.18,0.05009463133444503,1250902.18,0.0
2026-02-02,1288354.06,0.02993989506037953,1288354.06,0.0
2026-03-02,1404946.49,0.09049719608909368,1404946.49,0.0
2026-04-01,1322801.19,-0.0584686324957473,1404946.49,-5.84686324957473
2026-05-06,1381131.36,0.04409594611870604,1404946.49,-1.6950916045208153
2026-06-01,1359447.27,-0.015700237231598413,1404946.49,-3.238501987360387
2026-07-01,1287189.54,-0.05315228592867749,1404946.49,-8.381596796615366
2026-07-13,1209303.36,-0.06050871109471567,1404946.49,-13.925308287008132
