entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,512950,long,84505,1.183,1.178,-482.38
2021-01-04,2021-02-01,512390,long,68519,1.459,1.471,762.0
2021-01-04,2021-02-01,159949,long,80232,1.246,1.33,6677.48
2021-01-04,2021-03-01,159928,long,74940,1.334,1.336,89.85
2021-01-04,2021-03-01,159901,long,25874,3.8636,3.9272,1585.11
2021-02-01,2021-03-01,159985,long,24106,1.273,1.26,-331.7
2021-02-01,2021-03-01,512010,long,38059,0.8063,0.7966,-387.47
2021-01-04,2021-04-01,512400,long,96776,1.033,1.013,-1994.92
2021-01-04,2021-04-01,513050,long,48201,2.074,2.062,-638.22
2021-03-01,2021-04-01,512950,long,40327,1.183,1.159,-996.18
2021-03-01,2021-04-01,159905,long,16507,2.89,2.72,-2833.97
2021-01-04,2021-05-06,512910,long,66293,1.508,1.483,-1716.81
2021-02-01,2021-05-06,513660,long,22802,1.3458,1.3618,346.31
2021-04-01,2021-05-06,512800,long,90730,0.6339,0.6188,-1404.12
2021-04-01,2021-05-06,513600,long,21341,2.695,2.675,-461.2
2021-05-06,2021-06-01,513000,long,45369,1.295,1.241,-2484.44
2021-05-06,2021-06-01,510500,long,8153,7.206,7.473,2140.95
2021-05-06,2021-06-01,512010,long,71459,0.8222,0.8595,2629.37
2021-01-04,2021-07-01,512690,long,71224,1.4036,1.427,1606.16
2021-03-01,2021-07-01,512770,long,21714,2.197,2.428,4985.81
2021-05-06,2021-07-01,159949,long,44342,1.325,1.54,9495.42
2021-06-01,2021-07-01,512040,long,62833,0.8452,0.8328,-810.76
2021-06-01,2021-07-01,515210,long,34284,1.549,1.565,516.52
2021-06-01,2021-08-02,512170,long,59138,0.898,0.813,-5057.09
2021-07-01,2021-08-02,510660,long,18041,3.881,3.485,-7184.1
2021-07-01,2021-08-02,159901,long,16953,4.13,3.83,-5126.38
2021-03-01,2021-09-01,159980,long,36251,1.316,1.422,3812.83
2021-07-01,2021-09-01,515220,long,86505,0.8094,1.1272,27441.03
2021-08-02,2021-09-01,512480,long,34393,1.529,1.295,-8077.1
2021-04-01,2021-10-08,159981,long,52285,1.1,1.85,39167.48
2021-07-01,2021-10-08,512100,long,25760,2.718,2.885,4258.62
2021-08-02,2021-10-08,515210,long,29845,1.762,1.913,4473.69
2021-01-04,2021-11-01,510170,long,165349,0.6046,0.8558,41463.23
2021-04-01,2021-11-01,515080,long,43836,1.312,1.409,4216.31
2021-07-01,2021-12-01,515450,long,57866,1.21,1.145,-3802.17
2021-08-02,2021-12-01,512890,long,75621,0.6954,0.749,4020.52
2021-09-01,2021-12-01,510130,long,9057,6.2,6.021,-1654.41
2021-11-01,2021-12-01,159981,long,40893,1.56,1.397,-6701.84
2021-09-01,2022-01-04,512580,long,30975,1.813,1.829,461.76
2021-10-08,2022-01-04,510160,long,82051,0.757,0.759,126.79
2021-12-01,2022-01-04,512100,long,23870,3.12,3.114,-187.86
2021-12-01,2022-01-04,513080,long,61046,1.22,1.307,5264.72
2021-12-01,2022-02-07,512260,long,47167,1.579,1.533,-2213.72
2022-01-04,2022-02-07,513300,long,54035,1.332,1.175,-8524.13
2021-12-01,2022-03-01,513100,long,71771,1.0377,0.914,-8920.1
2022-01-04,2022-03-01,512950,long,52651,1.367,1.283,-4464.54
2022-01-04,2022-04-01,515900,long,53314,1.35,1.187,-8730.76
2022-02-07,2022-05-05,515450,long,46181,1.229,1.199,-1419.07
2022-02-07,2022-05-05,515080,long,40167,1.413,1.4,-556.07
2021-10-08,2022-06-01,512040,long,69199,0.8976,0.8771,-1455.42
2022-05-05,2022-06-01,513100,long,64611,0.915,0.87,-2942.09
2021-11-01,2022-07-01,513500,long,45071,1.4154,1.196,-9923.89
