entry_date,exit_date,symbol,side,size,entry_price,exit_price,pnl
2021-01-04,2021-02-01,159902,long,10662,4.688,4.921,2453.51
2021-01-04,2021-02-01,512950,long,42252,1.183,1.178,-241.19
2021-01-04,2021-02-01,510300,long,10437,4.789,4.929,1430.75
2021-01-04,2021-03-01,159941,long,77018,0.649,0.646,-260.98
2021-01-04,2021-03-01,512070,long,56156,0.8901,0.8431,-2668.53
2021-02-01,2021-03-01,510050,long,2223,3.455,3.525,150.96
2021-01-04,2021-04-01,512480,long,46342,1.0786,0.896,-8489.5
2021-01-04,2021-04-01,512290,long,26033,1.92,1.828,-2424.31
2021-03-01,2021-04-01,512950,long,9951,1.183,1.159,-245.82
2021-01-04,2021-05-06,512390,long,34259,1.459,1.485,860.48
2021-02-01,2021-05-06,510660,long,2289,3.355,3.395,86.92
2021-04-01,2021-05-06,159905,long,5527,2.72,2.763,228.57
2021-04-01,2021-05-06,510050,long,4575,3.286,3.21,-356.62
2021-01-04,2021-06-01,510500,long,7077,7.063,7.473,2870.71
2021-01-04,2021-06-01,512100,long,20050,2.493,2.595,2014.5
2021-01-04,2021-06-01,512910,long,33146,1.508,1.534,831.55
2021-01-04,2021-06-01,159928,long,37470,1.334,1.3667,1194.91
2021-03-01,2021-06-01,510300,long,2372,4.962,4.914,-120.88
2021-05-06,2021-06-01,515030,long,10518,1.636,1.879,2544.78
2021-01-04,2021-07-01,513050,long,24100,2.074,1.922,-3692.09
2021-01-04,2021-07-01,159915,long,17452,2.864,3.381,8989.99
2021-05-06,2021-07-01,513000,long,13287,1.295,1.244,-687.76
2021-06-01,2021-07-01,512580,long,18812,1.365,1.532,3125.25
2021-03-01,2021-08-02,512770,long,5358,2.197,2.364,887.45
2021-05-06,2021-08-02,159996,long,12058,1.427,1.265,-1963.13
2021-06-01,2021-08-02,159980,long,18594,1.381,1.415,616.6
2021-07-01,2021-08-02,512100,long,9383,2.718,2.8,753.87
2021-01-04,2021-09-01,512400,long,48388,1.033,1.676,31074.16
2021-01-04,2021-09-01,159949,long,40116,1.246,1.412,6627.27
2021-07-01,2021-09-01,510300,long,5254,4.854,4.461,-2079.5
2021-08-02,2021-09-01,159928,long,23947,1.02,1.002,-445.57
2021-01-04,2021-10-08,159901,long,12937,3.8636,3.82,-593.87
2021-02-01,2021-10-08,512010,long,9525,0.8063,0.687,-1140.6
2021-07-01,2021-10-08,510660,long,6571,3.881,3.37,-3372.07
2021-07-01,2021-11-01,515030,long,11996,2.126,2.64,6148.79
2021-09-01,2021-11-01,512660,long,20671,1.393,1.311,-1711.79
2021-04-01,2021-12-01,515700,long,8049,1.868,3.425,12519.51
2021-06-01,2021-12-01,512170,long,28595,0.898,0.711,-5361.07
2021-09-01,2021-12-01,512190,long,16006,1.799,1.796,-65.28
2021-09-01,2021-12-01,510130,long,4644,6.2,6.021,-848.3
2021-11-01,2021-12-01,512040,long,30103,0.8582,0.8881,884.31
2021-01-04,2022-01-04,512710,long,52782,0.947,1.026,4138.54
2021-06-01,2022-01-04,515080,long,17820,1.441,1.453,198.37
2021-08-02,2022-01-04,515450,long,21616,1.13,1.241,2384.0
2021-10-08,2022-01-04,510160,long,35586,0.757,0.759,54.99
2021-12-01,2022-01-04,512870,long,15552,1.917,1.907,-173.36
2021-01-04,2022-02-07,512690,long,35612,1.4036,0.851,-19703.28
2021-08-02,2022-02-07,512480,long,15975,1.529,1.128,-6418.71
2021-10-08,2022-02-07,513080,long,20786,1.296,1.27,-556.44
2022-01-04,2022-02-07,512170,long,45436,0.672,0.565,-4878.51
2021-01-04,2022-03-01,510170,long,82674,0.6046,0.8944,23921.75
2021-12-01,2022-03-01,512390,long,20309,1.468,1.281,-3814.53
2022-01-04,2022-03-01,515580,long,31348,0.974,0.879,-2995.49
2021-06-01,2022-04-01,515210,long,16577,1.549,1.515,-578.86
2021-09-01,2022-04-01,512100,long,9598,3.0,2.586,-3989.66
2022-02-07,2022-04-01,512950,long,22369,1.248,1.183,-1470.3
2022-03-01,2022-04-01,515150,long,21369,1.278,1.201,-1661.31
2022-03-01,2022-04-01,513080,long,23202,1.177,1.19,285.15
2021-08-02,2022-05-05,512580,long,14284,1.71,1.32,-5583.74
2022-01-04,2022-05-05,515900,long,22617,1.35,1.155,-4427.31
2022-02-07,2022-05-05,515450,long,22715,1.229,1.199,-698.0
2022-04-01,2022-05-05,512330,long,33906,0.916,0.767,-5069.11
2022-04-01,2022-05-05,510500,long,4402,7.055,6.324,-3235.53
2022-04-01,2022-06-01,518860,long,8013,3.876,3.9,173.62
2022-05-05,2022-06-01,515790,long,24702,1.198,1.402,5019.94
2022-05-05,2022-06-01,159915,long,13451,2.2,2.333,1770.69
2022-05-05,2022-06-01,515580,long,41505,0.713,0.751,1558.96
2022-05-05,2022-06-01,518890,long,7405,3.996,3.921,-572.96
2021-06-01,2022-07-01,159981,long,20792,1.235,1.605,7675.33
2022-02-07,2022-07-01,515080,long,19757,1.413,1.437,457.28
2022-04-01,2022-07-01,510170,long,35471,0.8756,0.9053,1034.54
2022-05-05,2022-07-01,518660,long,7467,3.963,3.846,-891.13
2022-01-04,2022-08-01,513100,long,28933,1.0553,0.888,-4857.36
2022-01-04,2022-08-01,513300,long,22922,1.332,1.098,-5380.46
2022-02-07,2022-08-01,159941,long,38881,0.718,0.671,-1843.61
2022-07-01,2022-08-01,513800,long,29349,0.977,1.046,2007.27
2022-06-01,2022-09-01,515900,long,25327,1.187,1.176,-296.55
2022-06-01,2022-09-01,515590,long,21520,1.397,1.438,864.02
2022-07-01,2022-09-01,515790,long,16916,1.695,1.605,-1539.19
2022-07-01,2022-09-01,516160,long,6734,4.2576,3.8013,-3089.0
2022-08-01,2022-09-01,515030,long,12710,2.228,2.021,-2647.17
2021-05-06,2022-10-10,515220,long,23479,0.7329,1.3114,13568.2
2022-04-01,2022-10-10,159985,long,20063,1.548,1.776,4554.36
2022-09-01,2022-10-10,159941,long,45834,0.646,0.605,-1896.4
2022-09-01,2022-10-10,513300,long,27854,1.063,1.012,-1437.89
2022-06-01,2022-11-01,512750,long,28496,1.055,0.926,-3692.92
2022-06-01,2022-11-01,516150,long,25263,1.19,1.116,-1886.94
2022-06-01,2022-11-01,512200,long,14902,2.0174,1.6798,-5047.44
2022-07-01,2022-11-01,516110,long,23736,1.208,0.934,-6518.92
2021-12-01,2022-12-01,159980,long,20719,1.439,1.545,2177.67
2022-02-07,2022-12-01,512040,long,30344,0.92,0.8921,-863.09
2022-08-01,2022-12-01,516520,long,26367,1.074,0.89,-4867.06
2022-08-01,2022-12-01,159865,long,32625,0.868,0.8,-2234.83
2022-11-01,2022-12-01,512710,long,33505,0.828,0.768,-2026.34
2022-08-01,2023-01-03,512100,long,10286,2.753,2.427,-3369.22
2022-09-01,2023-01-03,513100,long,34469,0.859,0.797,-2154.2
2022-10-10,2023-01-03,159918,long,17237,1.643,1.811,2877.96
2022-11-01,2023-01-03,159941,long,43212,0.642,0.599,-1874.2
2022-11-01,2023-01-03,513300,long,26296,1.055,1.005,-1331.05
2022-12-01,2023-01-03,159852,long,34830,0.83,0.813,-609.28
2021-10-08,2023-02-01,512890,long,32948,0.8176,0.845,886.34
2021-12-01,2023-02-01,513500,long,21140,1.4103,1.287,-2623.67
2021-12-01,2023-02-01,511380,long,2570,11.6,11.387,-565.13
2023-01-03,2023-02-01,510810,long,38126,0.784,0.81,973.04
2023-01-03,2023-02-01,515150,long,26856,1.113,1.209,2559.47
2022-10-10,2023-03-01,159766,long,29226,0.969,1.115,4248.72
2022-11-01,2023-03-01,510130,long,5540,5.007,5.43,2326.07
2022-12-01,2023-03-01,560500,long,30591,0.945,0.954,257.89
2022-12-01,2023-03-01,518880,long,7328,3.945,4.029,598.02
2023-01-03,2023-03-01,513600,long,14173,2.109,2.12,137.92
2023-02-01,2023-03-01,513690,long,36425,0.777,0.762,-563.19
2021-11-01,2023-04-03,515100,long,18666,1.384,1.664,5209.41
2023-01-03,2023-04-03,510170,long,36857,0.811,0.86,1787.52
