entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2019-04-01,2020-01-02,512070,91857,0.7536,0.7958,3833.67
2019-12-02,2020-01-02,159949,124757,0.6,0.666,8186.58
2019-12-02,2020-01-02,512100,43596,1.717,1.894,7669.26
2019-12-02,2020-01-02,512200,33153,2.2578,2.5332,9082.69
2020-01-02,2020-02-03,159941,171016,0.495,0.483,-2102.37
2020-01-02,2020-02-03,512390,76817,1.102,1.071,-2431.4
2019-08-01,2020-03-02,510300,17227,3.326,3.457,2221.68
2020-01-02,2020-03-02,510050,30582,2.768,2.526,-7449.41
2020-02-03,2020-03-02,512070,98592,0.6823,0.7317,4828.62
2019-05-06,2020-04-01,159905,38416,1.791,1.754,-1462.25
2020-03-02,2020-04-01,512010,149514,0.4996,0.5098,1479.77
2019-10-08,2020-05-06,159901,28999,2.2868,2.5806,8477.56
2019-10-08,2020-05-06,159939,129121,0.5136,0.6019,11358.17
2019-11-01,2020-05-06,159915,37461,1.609,1.98,13857.7
2020-03-02,2020-05-06,159902,20953,3.565,3.44,-2663.16
2020-04-01,2020-05-06,512100,36002,1.851,1.938,3091.25
2020-05-06,2020-06-01,512390,81729,1.103,1.086,-1443.06
2020-05-06,2020-06-01,513050,61158,1.474,1.585,6732.41
2019-04-01,2020-07-01,159928,103908,0.6662,0.9493,29366.0
2020-01-02,2020-08-03,513100,135272,0.6258,0.7702,19476.62
2020-04-01,2020-08-03,159941,151111,0.441,0.592,22770.93
2020-05-06,2020-08-03,518880,24052,3.748,4.212,11102.69
2020-05-06,2020-08-03,518800,24298,3.71,4.18,11362.55
2020-08-03,2020-09-01,513050,48169,1.958,2.09,6299.81
2020-06-01,2020-10-09,159939,105456,0.6034,0.703,10462.09
2020-09-01,2020-10-09,159902,14788,4.507,4.33,-2656.68
2020-10-09,2020-12-01,513100,80518,0.9165,0.8486,-5509.81
2020-03-02,2021-01-04,510660,36905,2.024,3.246,45039.56
2020-05-06,2021-01-04,512010,166293,0.5421,0.7799,39478.52
2020-08-03,2021-01-04,512290,39216,2.405,1.92,-19070.64
2020-07-01,2021-02-01,510500,9473,6.414,7.022,5721.4
2020-08-03,2021-02-01,512480,77137,1.2227,1.0475,-13566.94
2020-10-09,2021-02-01,513050,35857,2.058,2.336,9920.98
2021-01-04,2021-02-01,510170,151731,0.6046,0.6177,1932.04
2021-01-04,2021-03-01,512400,88806,1.033,1.146,9977.03
