entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-05-04,510660,161894,1.235,1.73,79993.53
2015-02-02,2015-06-01,159928,672293,0.2974,0.4413,96593.98
2015-06-01,2015-07-01,510660,52278,1.991,1.806,-9730.98
2015-07-01,2015-08-03,159928,249612,0.4092,0.3579,-12862.54
2015-02-02,2016-02-01,513100,751936,0.2659,0.2876,16192.15
2015-08-03,2016-03-01,513660,101178,0.9841,0.8126,-17406.56
2015-02-02,2016-09-01,518800,78685,2.541,2.805,20646.64
2015-05-04,2016-10-10,513030,55648,1.006,0.912,-5262.93
2015-02-02,2016-12-01,513500,354755,0.5636,0.8467,100281.05
2016-02-01,2016-12-01,159941,534265,0.23,0.286,29836.14
2016-03-01,2016-12-01,513100,401183,0.286,0.3486,25037.68
2016-12-01,2017-02-03,513030,234242,0.912,1.017,24459.85
2016-09-01,2017-04-05,512010,403763,0.3366,0.3721,14247.74
2017-02-03,2017-04-05,518800,49819,2.671,2.776,5149.59
2016-12-01,2017-05-02,159928,561738,0.3803,0.4163,20088.32
2017-04-05,2017-06-01,512070,289927,0.5661,0.5918,7350.41
2016-10-10,2017-07-03,510230,108854,1.092,1.2148,13291.94
2016-12-01,2017-09-01,510660,137559,1.553,1.684,17886.65
2017-09-01,2017-10-09,513600,67220,2.436,2.445,506.55
2017-04-05,2017-11-01,510810,165953,0.989,1.066,12676.07
2017-06-01,2018-01-02,513660,130424,1.1537,1.4045,32610.24
2017-11-01,2018-01-02,513600,66310,2.51,2.602,5998.83
2018-01-02,2018-03-01,159941,576987,0.354,0.355,454.26
2017-07-03,2018-08-01,510160,247568,0.593,0.544,-12215.28
2018-03-01,2018-10-08,510810,171197,0.955,0.819,-23373.9
2018-10-08,2018-11-01,159941,364532,0.423,0.393,-11025.2
2018-11-01,2019-02-01,513660,128774,1.1803,1.2555,9589.7
2017-10-09,2019-05-06,513500,206542,0.7933,0.9336,28870.84
2019-05-06,2019-06-03,513660,122181,1.3232,1.251,-8915.82
2019-06-03,2019-07-01,513500,178945,0.8935,0.9611,11997.12
2019-02-01,2019-08-01,510900,129991,1.184,1.193,1077.22
2017-05-02,2019-09-02,518800,51900,2.798,3.479,35246.17
2018-08-01,2019-10-08,518880,59024,2.672,3.402,42979.97
2019-07-01,2019-12-02,513660,121626,1.3343,1.2766,-7113.09
2019-09-02,2019-12-02,510900,141175,1.167,1.183,2159.27
2019-08-01,2020-01-02,513500,164730,0.9763,1.0739,15976.33
2019-12-02,2020-01-02,510160,366546,0.551,0.591,14536.26
2019-12-02,2020-01-02,512800,366946,0.5504,0.5745,8719.57
2019-10-08,2020-03-02,512890,314098,0.5474,0.5522,1404.06
2018-01-02,2020-04-01,513030,177457,1.151,0.809,-60794.64
2020-01-02,2020-04-01,513520,217604,1.112,0.895,-47351.09
2020-01-02,2020-04-01,513000,217604,1.112,0.9,-46263.39
2020-01-02,2020-05-06,513800,219380,1.103,0.956,-32384.37
2020-04-01,2020-05-06,515300,226669,0.935,0.949,3045.25
2020-05-06,2020-06-01,512390,153845,1.103,1.086,-2716.4
2020-03-02,2020-07-01,513660,103920,1.265,1.2299,-3725.37
2020-05-06,2020-08-03,512800,337626,0.5026,0.5257,7695.01
2020-06-01,2020-08-03,515300,145386,0.93,1.042,16197.22
2020-04-01,2020-09-01,518800,60796,3.486,4.102,37311.94
2020-04-01,2020-09-01,518880,60466,3.505,4.149,38801.26
2020-08-03,2020-09-01,159980,167211,1.033,1.086,8755.89
2020-08-03,2020-09-01,513660,139017,1.2425,1.259,2189.46
2020-09-01,2020-10-09,512750,255729,1.075,1.066,-2465.82
2020-09-01,2020-11-02,515450,255729,1.075,1.05,-6556.25
2020-09-01,2020-11-02,515300,252673,1.088,1.053,-9005.85
2020-07-01,2020-12-01,159985,134386,0.995,1.17,23430.27
2020-10-09,2021-01-04,159980,103469,1.058,1.159,10381.55
2020-12-01,2021-02-01,513520,118374,1.251,1.26,976.19
2021-01-04,2021-02-01,513600,56322,2.529,2.65,6727.45
2020-09-01,2021-03-01,159981,310631,0.885,1.097,65669.07
2020-11-02,2021-03-01,513000,178211,1.091,1.319,40503.26
2021-03-01,2021-04-01,515100,176817,1.24,1.31,12241.92
2021-03-01,2021-05-06,518660,59987,3.655,3.692,2087.3
2021-04-01,2021-06-01,518880,50268,3.538,3.839,15019.42
