entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-03-02,510230,90152,1.1089,1.1726,5680.98
2015-02-02,2015-03-02,518800,39342,2.541,2.465,-3049.08
2015-02-02,2015-03-02,510900,89258,1.12,1.163,3776.96
2015-03-02,2015-04-01,513100,107897,0.2839,0.279,-546.92
2015-03-02,2015-04-01,513500,51517,0.5946,0.5824,-646.7
2015-03-02,2015-05-04,513030,30120,1.017,1.006,-349.6
2015-04-01,2015-06-01,510230,21647,1.268,1.3416,1576.27
2015-02-02,2015-07-01,159902,35703,2.8,4.238,51265.53
2015-02-02,2015-07-01,510170,223097,0.4481,0.6092,35870.16
2015-04-01,2015-07-01,510900,21959,1.25,1.235,-345.76
2015-05-04,2015-07-01,513660,22851,1.0935,1.0744,-451.32
2015-06-01,2015-07-01,159939,18892,1.344,0.7762,-10738.89
2015-02-02,2015-08-03,510160,204856,0.488,0.572,17142.76
2015-02-02,2015-08-03,159905,97058,1.03,1.155,12068.63
2015-02-02,2015-09-01,159901,53164,1.8804,1.8676,-740.28
2015-02-02,2015-11-02,159928,336146,0.2974,0.3423,15028.45
2015-07-01,2015-11-02,513600,27747,2.097,1.86,-6608.98
2015-08-03,2015-11-02,513660,52848,0.9841,0.9184,-3502.28
2015-08-03,2015-11-02,510900,48155,1.08,1.03,-2438.23
2015-02-02,2015-12-01,510660,80947,1.235,1.525,23407.61
2015-07-01,2015-12-01,518800,25189,2.31,2.174,-3459.59
2015-07-01,2016-01-04,513500,100253,0.5804,0.6272,4655.52
2015-07-01,2016-01-04,513030,60110,0.968,0.913,-3339.97
2015-11-02,2016-01-04,159941,294903,0.247,0.253,1725.18
2015-09-01,2016-02-01,510230,53260,0.9675,0.9542,-739.06
2015-11-02,2016-02-01,159939,121301,0.6005,0.5048,-11648.73
2015-11-02,2016-02-01,159902,20233,3.6,2.934,-13514.84
2015-11-02,2016-02-01,159901,36043,2.0209,1.7775,-8813.94
2015-12-01,2016-02-01,512070,102015,0.603,0.483,-12275.04
2015-12-01,2016-02-01,159905,58252,1.056,1.005,-3006.87
2016-01-04,2016-02-01,510660,40257,1.7,1.279,-16984.17
2016-01-04,2016-03-01,512010,201583,0.3395,0.2735,-13341.55
2016-02-01,2016-04-01,513500,147670,0.5916,0.618,3844.9
2016-02-01,2016-04-01,513030,104125,0.839,0.867,2862.21
2016-02-01,2016-04-01,159941,379832,0.23,0.238,2985.33
2016-03-01,2016-04-01,510170,84381,0.3759,0.3817,470.23
2015-07-01,2016-05-03,513100,206702,0.2815,0.2942,2589.42
2016-04-01,2016-05-03,159939,106376,0.5541,0.5385,-1694.33
2016-02-01,2016-06-01,518800,37286,2.343,2.555,7849.84
2016-02-01,2016-06-01,510900,102657,0.851,0.9,4976.27
2016-04-01,2016-06-01,159902,18419,3.2,3.162,-735.08
2016-04-01,2016-07-01,510230,56779,1.0381,1.0337,-285.12
2016-05-03,2016-07-01,513030,52120,0.905,0.86,-2373.0
2016-06-01,2016-07-01,513100,202108,0.3083,0.302,-1310.28
2016-06-01,2016-07-01,159941,261806,0.238,0.245,1794.71
2016-04-01,2016-08-01,512070,107384,0.5489,0.5425,-722.42
2016-06-01,2016-08-01,159939,113663,0.5482,0.5614,1462.52
2016-07-01,2016-08-01,518800,23605,2.816,2.859,974.83
2016-07-01,2016-08-01,159902,20216,3.288,3.228,-1252.48
2016-01-04,2016-09-01,159928,185166,0.3696,0.3724,477.25
2016-08-01,2016-09-01,510160,139042,0.47,0.479,1211.79
2016-09-01,2016-10-10,513030,56973,0.926,0.912,-829.04
2016-02-01,2016-11-01,513660,103791,0.8417,1.0368,20191.13
2016-02-01,2016-11-01,513600,51723,1.689,2.046,18407.16
2016-07-01,2016-11-01,512010,217658,0.3054,0.3385,7162.43
2016-10-10,2016-11-01,159901,23724,1.9979,2.0209,517.05
2016-08-01,2016-12-01,510660,43364,1.507,1.553,1954.94
2016-11-01,2016-12-01,510170,185402,0.4107,0.4353,4513.83
2016-05-03,2017-01-03,513500,74966,0.6292,0.7293,7473.54
2016-09-01,2017-01-03,159905,44074,1.197,1.175,-1000.99
2016-11-01,2017-01-03,512070,131125,0.5807,0.5702,-1422.09
2016-12-01,2017-01-03,159901,28486,2.1232,1.9318,-5486.87
2016-12-01,2017-01-03,510230,52244,1.1577,1.0986,-3122.98
2017-01-03,2017-02-03,510170,183768,0.423,0.4309,1404.69
2017-01-03,2017-03-01,513030,79078,0.983,0.999,1218.23
2017-01-03,2017-03-01,512010,227559,0.3416,0.345,726.83
2017-02-03,2017-03-01,510230,41086,1.1386,1.1386,-28.07
2016-07-01,2017-04-05,510900,71322,0.932,1.137,14576.74
2016-08-01,2017-04-05,159941,252316,0.259,0.323,16104.17
2016-11-01,2017-04-05,510160,153827,0.495,0.565,10718.97
2017-03-01,2017-04-05,518800,22651,2.76,2.776,324.8
2017-03-01,2017-05-02,159905,50055,1.249,1.252,112.61
2017-04-05,2017-05-02,513500,93741,0.7999,0.7913,-850.92
2017-04-05,2017-05-02,159901,36529,2.0527,2.0287,-921.42
2016-11-01,2017-06-01,159928,205463,0.3706,0.4214,10388.7
2017-03-01,2017-06-01,510660,40076,1.56,1.637,3047.42
2017-05-02,2017-06-01,159941,193195,0.342,0.329,-2550.43
2017-05-02,2017-06-01,518800,23614,2.798,2.77,-700.64
2016-08-01,2017-07-03,513100,191923,0.3405,0.3933,10091.28
2017-01-03,2017-07-03,513660,77409,1.0042,1.1512,11329.07
2017-01-03,2017-07-03,513600,38406,2.024,2.296,10396.66
2017-04-05,2017-07-03,513030,71141,1.054,1.103,3439.87
2017-06-01,2017-07-03,510900,64652,1.15,1.129,-1401.89
