entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2017-05-02,2017-10-09,159901,28225,2.0287,2.3509,9057.01
2017-09-01,2017-10-09,159949,93444,0.747,0.76,1172.53
2017-01-03,2017-11-01,510230,45159,1.0986,1.3392,10832.23
2016-12-01,2017-12-01,510160,80165,0.558,0.625,5342.6
2017-12-01,2018-01-02,512070,84117,0.7279,0.6992,-2450.17
2017-08-01,2018-02-01,510660,36983,1.64,1.88,8836.87
2017-10-09,2018-03-01,159905,52307,1.541,1.728,9730.11
2017-10-09,2018-04-02,510810,79336,1.016,0.931,-6789.9
2017-11-01,2018-05-02,510900,49934,1.251,1.253,62.36
2018-02-01,2018-05-02,159901,24386,2.5356,2.2403,-7236.13
2017-09-01,2018-06-01,159928,146399,0.4768,0.6285,22160.18
2018-03-01,2018-06-01,159949,96688,0.669,0.633,-3518.53
2018-05-02,2018-07-02,159939,133820,0.5287,0.4584,-9447.17
2017-10-09,2018-08-01,513600,32967,2.445,2.62,5719.13
2018-06-01,2018-08-01,510900,57761,1.245,1.194,-2988.07
2018-05-02,2018-09-03,510660,35199,2.01,1.794,-7643.15
2017-01-03,2018-12-03,512010,145235,0.3416,0.4107,10002.96
2018-12-03,2019-01-02,510900,53304,1.202,1.096,-5686.97
2017-06-01,2019-02-01,513660,51919,1.1537,1.2555,5247.83
2018-01-02,2019-02-01,510230,45507,1.3401,1.0805,-11846.66
2018-09-03,2019-02-01,512800,137551,0.4694,0.4875,2450.19
2019-01-02,2019-02-01,513050,60135,1.056,1.182,7536.64
2018-08-01,2019-03-01,159941,179801,0.405,0.385,-3638.63
2019-02-01,2019-03-01,518880,29019,2.839,2.827,-397.55
2015-02-02,2019-04-01,518800,39342,2.541,2.766,8789.31
2018-06-01,2019-04-01,513030,67651,1.063,0.982,-5521.23
2019-02-01,2019-04-01,510500,22357,3.685,4.984,28983.6
2019-04-01,2019-05-06,512400,115029,0.698,0.62,-9017.74
2018-08-01,2019-06-03,159901,35248,2.0659,2.0924,890.1
2019-02-01,2019-07-01,512100,60801,1.355,1.717,21953.93
2019-03-01,2019-07-01,159902,22312,2.893,2.86,-774.8
2019-06-03,2019-07-01,510160,121222,0.531,0.56,3475.76
2019-02-01,2019-08-01,510810,104286,0.79,0.965,18195.14
