entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-04-01,510900,89258,1.12,1.25,11540.08
2015-02-02,2015-05-04,510160,204856,0.488,0.773,58306.46
2015-02-02,2015-08-03,159928,336146,0.2974,0.3579,20270.75
2015-02-02,2015-08-03,510660,80947,1.235,1.578,27696.51
2015-02-02,2015-08-03,159902,35703,2.8,3.755,34026.16
2015-02-02,2015-08-03,159901,53164,1.8804,2.2182,17893.43
2015-05-04,2015-11-02,510170,41949,0.6165,0.4246,-8063.12
2015-02-02,2016-01-04,159905,97058,1.03,1.235,19830.94
2016-01-04,2016-02-01,510160,99693,0.533,0.419,-11393.47
2015-08-03,2016-03-01,510230,66181,1.1068,0.9285,-11840.48
2015-08-03,2016-08-01,510900,67823,1.08,0.967,-7705.65
2015-08-03,2016-09-01,513600,37144,1.972,2.038,2406.82
2015-08-03,2016-10-10,513660,74432,0.9841,1.097,8356.9
2015-02-02,2016-12-01,518800,39342,2.541,2.64,3833.71
2015-02-02,2017-01-03,513500,177377,0.5636,0.7293,29322.57
2016-02-01,2017-01-03,159941,226075,0.23,0.306,17145.35
2016-12-01,2017-01-03,159905,49195,1.288,1.175,-5595.39
2017-01-03,2017-02-03,159902,26506,3.118,3.051,-1824.96
2017-01-03,2017-02-03,159939,155878,0.5302,0.5199,-1654.65
2015-02-02,2017-03-01,513100,375968,0.2659,0.3806,43050.61
2017-02-03,2017-03-01,513600,34757,2.13,2.178,1623.42
2017-03-01,2017-04-05,159901,40579,1.9984,2.0527,2154.12
2016-03-01,2017-05-02,512010,193560,0.2735,0.3664,17944.57
2015-04-01,2017-06-01,513030,10932,1.02,1.115,1031.54
2017-03-01,2017-06-01,159902,25493,3.181,3.082,-2571.71
2017-06-01,2017-07-03,513100,182074,0.4105,0.3933,-3175.58
2017-02-03,2017-08-01,512070,128934,0.5742,0.653,10112.53
2015-11-02,2017-09-01,159928,133596,0.3423,0.4768,17935.83
2017-08-01,2017-09-01,159939,133962,0.5126,0.5438,4137.16
2016-08-01,2017-10-09,510230,51515,1.0521,1.3242,13980.51
2017-07-03,2017-11-01,510900,59300,1.129,1.251,7192.26
2016-10-10,2017-12-01,510660,38578,1.526,1.82,11303.21
2017-11-01,2017-12-01,512010,156786,0.4329,0.412,-3316.57
2017-12-01,2018-02-01,510900,59694,1.249,1.41,9563.12
2017-09-01,2018-04-02,159941,233588,0.323,0.342,4391.57
2017-09-01,2018-04-02,513100,186616,0.4043,0.4279,4357.55
2018-02-01,2018-05-02,510660,36201,1.88,2.01,4663.88
2018-05-02,2018-08-01,159941,201300,0.343,0.405,12435.43
2018-04-02,2018-09-03,510230,60605,1.2741,1.167,-6535.18
2016-09-01,2018-10-08,510160,117630,0.479,0.534,6433.9
2018-04-02,2018-10-08,512800,154558,0.4996,0.487,-1993.18
2018-10-08,2018-12-03,513100,148147,0.5204,0.4997,-3111.98
2018-09-03,2019-01-02,159941,162422,0.433,0.355,-12707.31
2017-06-01,2019-02-01,513600,32299,2.314,2.521,6639.04
2017-04-05,2019-03-01,510810,74014,0.989,0.888,-7517.09
2017-05-02,2019-06-03,513660,65231,1.1186,1.251,8590.21
2019-01-02,2019-06-03,510160,141227,0.481,0.531,7018.47
2019-02-01,2019-07-01,512390,79810,0.868,1.042,13841.21
2019-06-03,2019-07-01,513050,69601,1.116,1.226,7607.21
2018-12-03,2019-08-01,512800,142865,0.4835,0.5454,8799.25
2019-03-01,2019-10-08,513600,26805,2.571,2.525,-1274.01
2019-06-03,2019-10-08,159941,196644,0.395,0.436,8013.38
2017-01-03,2019-12-02,518800,31520,2.622,3.241,19455.44
2018-08-01,2019-12-02,518880,26305,2.672,3.271,15709.8
2019-07-01,2019-12-02,513660,53370,1.3343,1.2766,-3121.25
2019-12-02,2020-01-02,510160,162678,0.551,0.591,6451.39
2019-12-02,2020-01-02,510170,232037,0.3863,0.4365,11590.98
2019-12-02,2020-01-02,512950,94155,0.952,1.004,4840.81
2019-12-02,2020-01-02,512260,79747,1.124,1.195,5606.56
2018-10-08,2020-02-03,510900,66233,1.164,1.16,-311.11
2019-06-03,2020-02-03,513100,156192,0.4973,0.6451,23031.65
2019-10-08,2020-02-03,512800,150475,0.5318,0.5031,-4365.35
2019-08-01,2020-03-02,512890,128124,0.561,0.5522,-1170.28
2019-10-08,2020-03-02,512390,75778,1.056,1.069,936.81
2020-02-03,2020-03-02,512750,94296,0.955,0.983,2585.46
2020-02-03,2020-03-02,512910,87685,1.027,1.049,1874.46
2020-02-03,2020-03-02,510810,112285,0.802,0.842,4436.02
2017-10-09,2020-04-01,513500,84680,0.7933,0.8843,7663.26
2017-12-01,2020-04-01,513030,63998,1.165,0.809,-22821.19
2020-01-02,2020-04-01,513520,83169,1.112,0.895,-18097.75
2020-01-02,2020-04-01,513000,83169,1.112,0.9,-17682.03
2020-03-02,2020-05-06,513600,41775,2.54,2.385,-6536.85
2020-03-02,2020-06-01,510900,89619,1.184,1.145,-3557.76
2020-05-06,2020-06-01,512390,52889,1.103,1.086,-933.85
2020-01-02,2020-07-01,513800,83847,1.103,1.043,-5084.8
2020-04-01,2020-08-03,512800,165571,0.487,0.5257,6357.3
2020-04-01,2020-08-03,512890,153762,0.5244,0.6407,17828.78
2020-06-01,2020-08-03,512910,66375,1.032,1.271,15817.77
2020-06-01,2020-08-03,512260,57417,1.193,1.432,13677.45
2020-03-02,2020-09-01,513660,83880,1.265,1.259,-566.79
2020-08-03,2020-09-01,513800,89340,1.034,1.05,1373.58
2020-08-03,2020-09-01,513600,37491,2.464,2.48,544.25
2020-04-01,2020-11-02,512750,86516,0.932,1.073,12146.72
2020-09-01,2020-11-02,512890,127733,0.6627,0.6363,-3421.93
2020-09-01,2020-11-02,515080,67556,1.253,1.246,-523.54
2020-03-02,2020-12-01,518880,29898,3.549,3.64,2656.24
2020-04-01,2020-12-01,515300,86238,0.935,1.125,16331.92
2020-03-02,2021-01-04,518800,30161,3.518,3.852,10007.09
2020-07-01,2021-01-04,159985,63858,0.995,1.273,17709.08
2020-11-02,2021-02-01,513520,77828,1.093,1.26,12942.34
2020-12-01,2021-02-01,513600,32306,2.48,2.65,5442.3
2020-12-01,2021-02-01,513660,63260,1.2665,1.3458,4966.94
2021-01-04,2021-02-01,513080,73536,1.14,1.087,-3946.54
2021-01-04,2021-02-01,513800,71957,1.165,1.143,-1632.88
2020-08-03,2021-03-01,159980,89427,1.033,1.316,25244.82
