entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2023-09-01,2024-03-01,159617,86034,1.06,1.07,805.36
2024-03-01,2024-04-01,159980,61843,1.545,1.6,3343.02
2024-01-02,2024-05-06,512890,90685,0.913,1.042,11645.18
2024-04-01,2024-05-06,510880,28119,3.07,3.148,2140.83
2023-11-01,2024-06-03,513800,67826,1.204,1.401,13308.72
2024-05-06,2024-06-03,513030,71099,1.35,1.401,3567.37
2024-05-06,2024-06-03,513080,59213,1.621,1.66,2251.02
2024-06-03,2024-07-01,515300,72695,1.459,1.383,-5586.8
2024-03-01,2024-08-01,159687,82582,1.157,1.265,8858.85
2023-12-01,2024-09-02,513500,53650,1.535,1.99,24354.02
2024-06-03,2024-09-02,159980,58793,1.804,1.638,-9820.35
2024-07-01,2024-10-08,512890,79671,1.058,1.222,13011.55
2024-09-02,2024-10-08,512750,80367,1.219,1.53,24927.86
2024-09-02,2024-10-08,515300,72946,1.343,1.611,19484.88
2024-08-01,2024-12-02,512800,134869,0.6399,0.7008,8159.28
2024-10-08,2024-12-02,159980,59331,1.89,1.649,-14361.76
2024-10-08,2025-01-02,513030,80040,1.401,1.436,2733.28
2024-12-02,2025-01-02,513100,63454,1.54,1.625,5333.34
2024-12-02,2025-02-05,513390,57280,1.706,1.837,7442.8
2025-01-02,2025-03-03,512750,70449,1.419,1.376,-3088.38
2025-02-05,2025-03-03,513730,68866,1.314,1.19,-8591.12
2024-06-03,2025-04-01,513650,77136,1.375,1.459,6413.84
2024-10-08,2025-04-01,513500,59457,1.886,1.917,1775.33
2025-03-03,2025-04-01,513850,72232,1.375,1.263,-8147.15
2025-03-03,2025-04-01,513870,68924,1.441,1.325,-8052.38
2025-04-01,2025-05-06,159850,137216,0.877,0.839,-5284.85
2025-04-01,2025-06-03,510900,107637,1.118,1.084,-3730.76
2025-04-01,2025-06-03,513600,44719,2.691,2.667,-1145.14
2025-05-06,2025-07-01,513530,57256,1.462,1.622,9107.99
2025-06-03,2025-07-01,513690,101247,0.977,1.018,4090.53
2025-06-03,2025-08-01,512750,69611,1.421,1.523,7038.84
2025-07-01,2025-08-01,510230,72003,1.371,1.399,1956.25
2025-07-01,2025-09-01,510900,87826,1.124,1.177,4594.15
2025-01-02,2025-10-09,512800,133808,0.7471,0.776,3805.91
2025-08-01,2025-10-09,513690,93205,1.069,1.064,-525.67
2025-08-01,2025-10-09,513600,34837,2.86,3.109,8612.03
2025-09-01,2025-10-09,513530,53691,1.677,1.632,-2469.39
2022-04-01,2025-11-03,518880,25720,3.85,8.743,125750.79
2022-04-01,2025-11-03,518800,26024,3.805,8.643,125806.93
2022-05-05,2025-11-03,518890,25104,3.996,8.786,120151.9
2022-05-05,2025-11-03,518660,25313,3.963,8.757,121253.93
2023-06-01,2025-11-03,518860,22774,4.358,8.777,100548.57
2025-04-01,2025-11-03,513660,83737,1.4371,1.6222,15422.87
2025-10-09,2025-11-03,512770,56710,2.132,2.038,-5401.68
2025-10-09,2025-11-03,563010,67545,1.79,1.753,-2570.96
2025-11-03,2025-12-01,512910,171878,1.272,1.25,-3911.36
2025-11-03,2025-12-01,510130,30432,7.184,6.98,-6337.44
2025-11-03,2025-12-01,560500,182495,1.198,1.145,-9800.51
2025-11-03,2025-12-01,515800,175043,1.249,1.209,-7130.8
2025-11-03,2025-12-01,159758,202622,1.079,1.016,-12892.53
2025-11-03,2025-12-01,510300,47230,4.629,4.523,-5136.05
2025-10-09,2026-01-05,159678,85688,1.411,1.416,355.77
2025-11-03,2026-01-05,159610,196256,1.114,1.112,-523.57
2025-12-01,2026-01-05,159639,170554,0.999,1.049,8422.91
2025-11-03,2026-02-02,159677,159234,1.373,1.524,23905.94
2026-01-05,2026-02-02,513690,111395,1.077,1.138,6721.07
2026-01-05,2026-02-02,513660,75237,1.5946,1.6553,4493.53
2026-01-05,2026-02-02,513600,40408,2.969,3.054,3361.67
2025-12-01,2026-03-02,518660,18611,9.155,11.33,40364.55
2025-12-01,2026-03-02,518880,18629,9.146,11.368,41278.99
2025-12-01,2026-03-02,518890,18588,9.166,11.336,40221.63
2025-12-01,2026-03-02,518800,18845,9.041,11.185,40289.33
2025-12-01,2026-03-02,518860,18564,9.178,11.33,39835.51
2026-02-02,2026-03-02,159602,141714,1.028,1.001,-3912.54
2026-03-02,2026-04-01,159677,130251,1.589,1.449,-18353.85
2026-03-02,2026-04-01,159610,164523,1.258,1.151,-17722.86
2026-03-02,2026-04-01,159338,164785,1.256,1.188,-11326.2
2026-03-02,2026-04-01,510500,23838,8.682,7.815,-20785.52
2026-03-02,2026-04-01,515800,158355,1.307,1.235,-11522.32
2026-02-02,2026-05-06,159678,93207,1.563,1.632,6341.94
2026-02-02,2026-05-06,560500,109866,1.326,1.33,351.92
2026-02-02,2026-05-06,512910,110617,1.317,1.373,6105.28
2026-04-01,2026-06-01,516570,164335,1.085,0.98,-17356.98
2026-04-01,2026-06-01,515150,108063,1.65,1.614,-3996.08
2026-04-01,2026-06-01,562060,272220,0.655,0.627,-7726.86
2026-05-06,2026-06-01,562850,97270,1.379,1.396,1572.61
2026-05-06,2026-06-01,512390,107309,1.25,1.264,1421.39
2026-06-01,2026-07-01,159678,107186,1.601,1.74,14791.42
2025-10-09,2026-07-14,512190,46627,2.593,2.847,11767.16
2026-03-02,2026-07-14,517330,199971,1.035,0.962,-14717.69
2026-04-01,2026-07-14,512040,146151,1.22,1.141,-11649.45
2026-04-01,2026-07-14,513690,154912,1.151,1.067,-13115.69
2026-05-06,2026-07-14,159677,86484,1.551,1.558,524.72
2026-06-01,2026-07-14,159602,152268,1.127,1.122,-864.08
2026-06-01,2026-07-14,159902,34198,5.018,4.905,-3966.18
2026-06-01,2026-07-14,560050,150268,1.142,1.14,-403.41
2026-06-01,2026-07-14,159338,132004,1.3,1.3,-102.96
2026-07-01,2026-07-14,511380,7475,13.972,13.711,-2013.05
2026-07-01,2026-07-14,512390,81278,1.285,1.231,-4450.36
2026-07-01,2026-07-14,510300,20851,5.009,4.837,-3647.96
2026-07-01,2026-07-14,512950,65687,1.59,1.541,-3280.36
2026-07-01,2026-07-14,560500,72079,1.449,1.344,-7628.69
