entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2019-09-02,2019-10-08,512800,366381,0.5167,0.5318,5417.11
2019-09-02,2019-10-08,510230,160717,1.1779,1.1906,1926.91
2019-09-02,2019-10-08,512750,189878,0.997,1.006,1594.8
2019-09-02,2019-11-01,510810,205324,0.922,0.908,-2987.26
2019-10-08,2019-11-01,518800,58207,3.373,3.363,-699.69
2019-10-08,2019-11-01,518880,57711,3.402,3.396,-463.96
2019-10-08,2019-11-01,159928,263394,0.7454,0.7788,8676.92
2019-10-08,2019-12-02,512400,304394,0.645,0.625,-6203.85
2019-11-01,2019-12-02,512710,390341,0.5017,0.4936,-3278.31
2019-11-01,2019-12-02,515880,573118,0.3417,0.3424,283.56
2019-11-01,2019-12-02,512480,317038,0.6177,0.6387,6538.3
2019-11-01,2019-12-02,512950,204633,0.957,0.952,-1140.36
2019-12-02,2020-01-02,510230,205508,1.1403,1.2349,19294.62
2019-12-02,2020-01-02,512290,205743,1.139,1.195,11377.55
2019-12-02,2020-01-02,159928,313962,0.7464,0.7773,9557.91
2019-12-02,2020-01-02,513600,91361,2.565,2.707,12828.77
2019-12-02,2020-01-02,512070,322828,0.7259,0.7958,22418.3
2020-01-02,2020-02-03,159941,503903,0.495,0.483,-6194.68
2020-01-02,2020-02-03,513000,224309,1.112,1.02,-20779.9
2020-01-02,2020-02-03,513030,223906,1.114,1.073,-9327.05
2020-01-02,2020-02-03,513520,224309,1.112,1.063,-11137.5
2020-01-02,2020-02-03,513500,232267,1.0739,1.0444,-6999.48
2020-02-03,2020-03-02,512800,474155,0.5031,0.5147,5355.42
2020-02-03,2020-03-02,159985,262717,0.908,0.945,9574.48
2020-02-03,2020-03-02,512200,113974,2.093,2.2659,19557.06
2020-02-03,2020-03-02,510900,205644,1.16,1.184,4790.85
2020-02-03,2020-04-01,510810,297441,0.802,0.786,-4900.76
2020-03-02,2020-04-01,513800,201717,0.985,0.921,-13025.23
2020-03-02,2020-04-01,512690,354110,0.5611,0.5585,-1039.62
2020-03-02,2020-04-01,159980,215500,0.922,0.83,-19939.27
2020-03-02,2020-04-01,159981,217624,0.913,0.792,-26443.82
2020-04-01,2020-05-06,515050,675550,0.3454,0.386,27279.1
2020-04-01,2020-05-06,513030,288424,0.809,0.88,20331.96
2020-04-01,2020-05-06,512480,291232,0.8012,0.9253,35991.05
2020-04-01,2020-05-06,159995,260709,0.895,1.032,35566.42
2020-04-01,2020-05-06,515070,228089,1.023,1.114,20609.87
2020-05-06,2020-06-01,159985,274744,0.951,0.97,5061.8
2020-05-06,2020-06-01,515220,580756,0.4499,0.4563,3558.95
2020-05-06,2020-06-01,510160,489293,0.534,0.524,-5048.23
2020-05-06,2020-06-01,515450,275034,0.95,0.927,-6480.65
2020-05-06,2020-07-01,515150,289029,0.904,0.899,-1601.48
2020-06-01,2020-07-01,515900,245228,0.85,0.859,2081.32
2020-06-01,2020-07-01,513600,89116,2.339,2.434,8338.41
2020-06-01,2020-07-01,513660,177596,1.1737,1.2299,9852.83
2020-06-01,2020-07-01,511380,21433,9.725,9.729,-39.36
2020-07-01,2020-08-03,513500,255040,1.0368,1.0886,13048.45
2020-07-01,2020-08-03,512800,530869,0.4981,0.5257,14488.93
2020-07-01,2020-08-03,513100,355029,0.7448,0.7702,8856.38
2020-07-01,2020-08-03,515450,283415,0.933,1.02,24491.05
2020-07-01,2020-09-01,513520,246896,1.071,1.091,4777.78
2020-08-03,2020-09-01,513600,90793,2.464,2.48,1318.02
2020-08-03,2020-09-01,513660,180051,1.2425,1.259,2835.72
2020-08-03,2020-09-01,510900,191372,1.169,1.161,-1664.75
2020-08-03,2020-09-01,513800,216358,1.034,1.05,3326.46
2020-09-01,2020-10-09,512290,128916,2.162,2.031,-17050.16
2020-09-01,2020-10-09,159995,225499,1.236,1.164,-16398.29
2020-09-01,2020-10-09,512480,252301,1.1047,1.026,-20017.36
2020-09-01,2020-10-09,159949,259513,1.074,1.057,-4577.63
2020-09-01,2020-10-09,515050,617588,0.4513,0.4277,-14737.93
2020-10-09,2020-11-02,512400,337807,0.782,0.786,1192.32
2020-10-09,2020-11-02,159928,233816,1.1298,1.1512,4843.66
2020-10-09,2020-11-02,515070,214246,1.233,1.226,-1657.77
2020-10-09,2020-11-02,515980,461989,0.5718,0.5698,-1082.2
2020-10-09,2020-12-01,515880,673720,0.3921,0.3808,-7769.25
2020-11-02,2020-12-01,512200,89914,2.3577,2.4927,12007.55
2020-11-02,2020-12-01,513100,255104,0.831,0.8486,4361.29
2020-11-02,2020-12-01,513030,215877,0.982,1.094,24043.78
2020-11-02,2020-12-01,512330,197018,1.076,1.087,2039.35
2020-12-01,2021-01-04,512170,419381,0.648,0.7462,41007.8
2020-12-01,2021-01-04,512290,148583,1.829,1.92,13353.94
2020-12-01,2021-01-04,515960,220762,1.231,1.38,32720.62
2020-12-01,2021-01-04,512010,403024,0.6743,0.7799,42383.51
2020-12-01,2021-01-04,518890,73349,3.705,3.942,17215.44
2021-01-04,2021-02-01,512980,347274,0.867,0.877,3291.05
2021-01-04,2021-02-01,515880,839851,0.3585,0.3417,-14285.92
2021-01-04,2021-02-01,512890,462854,0.6505,0.6295,-9897.67
2021-01-04,2021-02-01,512330,289506,1.04,0.993,-13783.35
2021-01-04,2021-03-01,512200,131004,2.2983,2.328,3709.0
2021-02-01,2021-03-01,510880,93762,2.495,2.638,13263.58
2021-02-01,2021-03-01,515220,387439,0.6038,0.6361,12370.16
2021-02-01,2021-03-01,159804,221320,1.057,1.051,-1467.88
2021-02-01,2021-03-01,513030,211898,1.104,1.129,5155.5
2021-03-01,2021-04-01,515030,195170,1.541,1.465,-15008.92
2021-03-01,2021-04-01,515700,151362,1.987,1.868,-18187.13
2021-03-01,2021-04-01,513090,244518,1.23,1.264,8130.66
2021-03-01,2021-04-01,512660,258161,1.165,1.045,-31150.48
2021-03-01,2021-05-06,159995,242546,1.24,1.219,-5272.39
2021-04-01,2021-05-06,512480,255989,0.896,0.998,25965.43
2021-04-01,2021-05-06,515050,663292,0.3458,0.3579,7885.81
2021-04-01,2021-05-06,512710,307461,0.746,0.72,-8129.21
2021-04-01,2021-05-06,513050,111234,2.062,2.004,-6587.26
2021-05-06,2021-06-01,515880,930265,0.3142,0.3317,16099.38
2021-05-06,2021-06-01,512660,294646,0.992,1.138,42830.04
2021-05-06,2021-06-01,515300,261205,1.119,1.151,8180.68
2021-05-06,2021-06-01,512750,261673,1.117,1.144,6887.68
2021-05-06,2021-06-01,510230,260739,1.121,1.188,17288.9
2021-06-01,2021-07-01,513330,375049,0.828,0.833,1688.36
2021-06-01,2021-07-01,513050,156839,1.98,1.922,-9280.26
2021-06-01,2021-07-01,159985,243944,1.273,1.3,6398.19
2021-06-01,2021-07-01,159865,359839,0.863,0.84,-8460.14
2021-06-01,2021-07-01,513300,281287,1.104,1.19,23997.1
2021-07-01,2021-08-02,518860,85467,3.667,3.652,-1469.66
2021-07-01,2021-08-02,159905,119804,2.616,2.262,-42585.94
2021-07-01,2021-08-02,512200,145426,2.1551,1.9094,-35908.49
2021-07-01,2021-08-02,518800,87765,3.571,3.659,7532.96
2021-07-01,2021-09-01,159928,247950,1.264,1.002,-65131.46
2021-08-02,2021-09-01,513360,444070,0.532,0.505,-12128.04
2021-08-02,2021-09-01,512690,214964,1.099,1.108,1792.35
2021-08-02,2021-09-01,513060,233906,1.01,0.917,-21888.48
2021-08-02,2021-09-01,513050,148582,1.59,1.531,-8905.46
2021-09-01,2021-10-08,512170,397824,0.698,0.774,30058.94
2021-09-01,2021-10-08,512010,427860,0.649,0.687,16087.19
2021-09-01,2021-10-08,512480,214425,1.295,1.269,-5739.99
2021-09-01,2021-10-08,510660,88772,3.128,3.37,21309.77
2021-09-01,2021-10-08,159837,325535,0.853,0.885,10247.39
2021-10-08,2021-11-01,512400,207583,1.407,1.376,-6608.38
2021-10-08,2021-11-01,516650,233096,1.253,1.235,-4369.71
2021-10-08,2021-11-01,516150,202826,1.44,1.431,-2000.13
2021-10-08,2021-11-01,512660,233655,1.25,1.311,14073.44
2021-10-08,2021-11-01,515790,170501,1.713,1.87,26585.39
2021-11-01,2021-12-01,515210,177992,1.672,1.687,2490.52
2021-11-01,2021-12-01,510170,347749,0.8558,0.8664,3506.47
2021-11-01,2021-12-01,159745,337037,0.883,0.886,832.25
2021-11-01,2021-12-01,510880,104864,2.838,2.793,-4896.03
2021-11-01,2022-01-04,515220,310392,0.9588,0.9668,2303.83
2021-12-01,2022-01-04,159981,170701,1.397,1.443,7706.81
2021-12-01,2022-01-04,159792,264672,0.901,0.857,-11785.16
2021-12-01,2022-01-04,159850,332130,0.718,0.707,-3795.42
2021-12-01,2022-01-04,515450,208270,1.145,1.241,19844.84
2022-01-04,2022-02-07,159755,233213,1.29,1.166,-29090.24
2022-01-04,2022-02-07,515700,96796,3.108,2.792,-30758.86
2022-01-04,2022-02-07,515030,124831,2.41,2.16,-31378.89
2022-01-04,2022-02-07,561910,298161,1.009,0.907,-30583.8
2022-01-04,2022-03-01,512690,311756,0.965,0.858,-33528.39
2022-02-07,2022-03-01,513360,570767,0.379,0.385,3293.78
2022-02-07,2022-03-01,512170,382868,0.565,0.579,5228.75
2022-02-07,2022-03-01,515120,275919,0.784,0.797,3456.08
2022-02-07,2022-03-01,516150,168212,1.286,1.452,27785.02
2022-03-01,2022-04-01,159792,378387,0.734,0.638,-36480.9
2022-03-01,2022-04-01,516010,316689,0.877,0.873,-1433.02
2022-03-01,2022-04-01,159869,314181,0.884,0.874,-3307.51
2022-03-01,2022-04-01,516620,276629,1.004,0.96,-12334.67
2022-03-01,2022-04-01,159605,339531,0.818,0.719,-33770.13
2022-04-01,2022-05-05,516520,284455,0.915,0.804,-31721.2
2022-04-01,2022-05-05,159732,343372,0.758,0.67,-30363.84
2022-04-01,2022-05-05,515050,830227,0.3135,0.2885,-20905.61
2022-04-01,2022-05-05,512690,356543,0.73,0.78,17665.64
2022-04-01,2022-05-05,159786,329463,0.79,0.69,-33092.58
2022-05-05,2022-06-01,561910,377114,0.638,0.725,32654.72
2022-05-05,2022-06-01,159804,247021,0.974,1.07,23562.54
2022-05-05,2022-06-01,159851,579756,0.415,0.4296,8317.54
2022-05-05,2022-06-01,512330,313688,0.767,0.84,22748.0
2022-05-05,2022-06-01,510770,356971,0.674,0.755,28761.62
2022-06-01,2022-07-01,512800,481476,0.5479,0.573,11923.14
2022-06-01,2022-07-01,513100,303219,0.87,0.801,-21074.11
2022-06-01,2022-07-01,513300,246082,1.072,0.987,-21068.97
2022-06-01,2022-08-01,159980,162739,1.621,1.391,-37577.02
2022-06-01,2022-08-01,159941,403982,0.653,0.671,7111.21
2022-07-01,2022-08-01,513030,167663,0.908,0.933,4098.97
2022-07-01,2022-08-01,513080,140571,1.083,1.15,9324.09
2022-07-01,2022-08-01,513500,127289,1.196,1.309,14288.0
2022-08-01,2022-09-01,513690,359731,0.715,0.723,2722.66
2022-08-01,2022-09-01,159766,263532,0.976,0.979,636.03
2022-08-01,2022-09-01,513380,500209,0.5142,0.5221,3796.14
2022-08-01,2022-09-01,512690,312145,0.824,0.838,4214.39
2022-08-01,2022-09-01,159605,342943,0.75,0.81,20416.08
2022-09-01,2022-10-10,516110,240916,1.094,0.98,-27614.32
2022-09-01,2022-10-10,510500,42855,6.15,5.721,-18537.41
2022-09-01,2022-10-10,159755,245631,1.073,0.936,-33799.49
2022-09-01,2022-10-10,562500,345883,0.762,0.684,-27128.92
2022-09-01,2022-10-10,515030,130412,2.021,1.778,-31838.75
2022-10-10,2022-11-01,159792,437453,0.539,0.494,-19820.95
2022-10-10,2022-11-01,513120,317772,0.742,0.787,14153.98
2022-10-10,2022-11-01,513010,501675,0.47,0.409,-30734.47
2022-10-10,2022-12-01,513380,561666,0.4198,0.4852,36580.46
2022-10-10,2022-12-01,513130,509260,0.463,0.531,34477.82
2022-11-01,2022-12-01,159607,235842,0.569,0.788,51553.39
2022-11-01,2022-12-01,159605,235842,0.569,0.78,49667.22
2022-11-01,2022-12-01,513070,174052,0.771,1.02,43245.43
2022-12-01,2023-01-03,512710,353647,0.768,0.733,-12536.89
2022-12-01,2023-01-03,515790,185140,1.467,1.375,-17190.73
2022-12-01,2023-01-03,159638,296832,0.915,0.869,-13813.14
2022-12-01,2023-01-03,512660,238246,1.14,1.075,-15644.3
2022-12-01,2023-01-03,159852,327230,0.83,0.813,-5724.2
2023-01-03,2023-02-01,515220,245676,1.0527,1.1143,14973.93
2023-01-03,2023-02-01,562800,384284,0.673,0.772,37877.53
2023-01-03,2023-02-01,512200,133932,1.931,2.0066,9967.05
2023-01-03,2023-02-01,588010,282648,0.915,1.0,23862.7
2023-01-03,2023-02-01,159941,431758,0.599,0.632,14088.57
2023-02-01,2023-03-01,159766,257882,1.081,1.115,8598.1
2023-02-01,2023-03-01,513290,261757,1.065,1.036,-7755.94
2023-02-01,2023-03-01,510880,99242,2.809,2.899,8761.84
2023-02-01,2023-03-01,513360,479812,0.581,0.563,-8801.29
2023-02-01,2023-03-01,513500,216605,1.287,1.293,1131.98
2023-03-01,2023-04-03,513330,646199,0.432,0.461,18566.65
2023-03-01,2023-04-03,159792,425545,0.656,0.682,10893.36
2023-03-01,2023-04-03,159607,357436,0.781,0.824,15197.64
