entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-04-01,159928,672293,0.2974,0.3484,34156.69
2015-02-02,2015-05-04,510660,161894,1.235,1.73,79993.53
2015-05-04,2015-06-01,159928,231679,0.4033,0.4413,8745.1
2015-06-01,2015-07-01,159901,33782,2.8176,2.5713,-8375.12
2015-07-01,2015-12-01,513660,87034,1.0744,0.927,-12881.07
2015-02-02,2016-07-01,518800,78685,2.541,2.816,21511.92
2015-04-01,2016-07-01,513030,45899,1.02,0.86,-7369.73
2015-02-02,2016-10-10,513500,354755,0.5636,0.7364,61163.31
2015-02-02,2016-10-10,513100,751936,0.2659,0.3351,51898.4
2016-10-10,2016-11-01,518800,65584,2.707,2.773,4220.72
2016-10-10,2016-11-01,513030,194668,0.912,0.922,1839.57
2015-12-01,2016-12-01,159941,363738,0.25,0.286,13036.08
2016-07-01,2017-01-03,512010,409058,0.3054,0.3416,14728.5
2016-12-01,2017-02-03,513030,140398,0.912,1.017,14660.54
2016-07-01,2017-03-01,510230,120853,1.0337,1.1386,12598.72
2016-11-01,2017-03-01,159928,482324,0.3706,0.3977,12959.81
2017-03-01,2017-04-05,513660,158408,1.0865,1.1035,2588.86
2017-03-01,2017-06-01,512070,297769,0.578,0.5918,4004.71
2017-04-05,2017-06-01,510230,123630,1.1179,1.1734,6776.48
2017-01-03,2017-07-03,510810,132215,0.986,1.022,4680.09
2016-11-01,2017-08-01,510660,115770,1.544,1.64,11003.34
2017-06-01,2017-10-09,510160,312114,0.56,0.611,15808.17
2017-06-01,2017-10-09,513660,151498,1.1537,1.2319,11738.72
2017-07-03,2017-10-09,513600,57438,2.296,2.445,8476.57
2017-10-09,2017-11-01,159941,665409,0.328,0.341,8516.77
2017-10-09,2017-11-01,513100,530645,0.4113,0.4258,7561.09
2017-10-09,2017-12-01,510810,214817,1.016,0.989,-5929.27
2017-11-01,2017-12-01,513030,152502,1.166,1.165,-259.15
2017-12-01,2018-01-02,513100,423259,0.4363,0.4338,-1168.63
2017-11-01,2018-02-01,510160,285881,0.622,0.656,9610.35
2017-08-01,2018-03-01,513500,183891,0.7801,0.8198,7212.21
2017-12-01,2018-03-01,159941,533722,0.346,0.355,4691.26
2018-02-01,2018-04-02,513660,112965,1.3764,1.2575,-13520.8
2018-04-02,2018-05-02,513500,183878,0.7822,0.7928,1862.22
2018-03-01,2018-06-01,510160,317480,0.606,0.562,-14080.36
2018-03-01,2018-10-08,510810,201458,0.955,0.819,-27505.5
2018-10-08,2018-11-01,159941,363591,0.423,0.393,-10996.74
2018-06-01,2019-01-02,513500,184109,0.8203,0.8096,-2059.99
2018-11-01,2019-01-02,513660,128442,1.1803,1.1848,486.86
2019-01-02,2019-02-01,510900,165593,1.096,1.184,14458.92
2019-01-02,2019-03-01,512800,403941,0.4493,0.5242,30137.21
2019-02-01,2019-03-01,510160,299764,0.494,0.559,19389.96
2019-03-01,2019-05-06,510900,158729,1.224,1.211,-2179.43
2019-03-01,2019-06-03,513660,150421,1.2916,1.251,-6221.83
2019-06-03,2019-07-01,510900,141140,1.145,1.22,10485.36
2017-02-03,2019-09-02,518800,49730,2.671,3.479,40090.09
2018-05-02,2019-09-02,518880,53786,2.681,3.502,44058.54
2019-07-01,2019-09-02,513660,122688,1.3343,1.2535,-10008.44
2019-05-06,2019-10-08,513500,166015,0.9336,0.9982,10628.36
2019-09-02,2019-10-08,512390,222792,1.05,1.056,1195.99
2019-09-02,2019-10-08,510900,200455,1.167,1.183,3065.96
2018-01-02,2019-11-01,513030,128150,1.151,1.1,-6622.19
2019-09-02,2019-12-02,512890,429706,0.5444,0.5606,6818.79
2019-11-01,2020-01-02,512390,108893,1.071,1.102,3304.7
2019-12-02,2020-01-02,513030,127892,1.106,1.114,937.96
2019-12-02,2020-03-02,513500,133556,1.0591,1.0317,-3743.21
2020-01-02,2020-03-02,515300,131042,1.048,0.975,-9645.6
2019-10-08,2020-04-01,513520,209395,1.056,0.895,-33835.15
2019-10-08,2020-04-01,513800,209197,1.057,0.921,-28574.93
2019-10-08,2020-04-01,513000,209395,1.056,0.9,-32788.49
2020-03-02,2020-04-01,513030,156980,1.038,0.809,-36035.4
2020-03-02,2020-06-01,513660,128810,1.265,1.1737,-11854.59
2020-04-01,2020-06-01,159985,231693,1.022,0.97,-12186.5
2020-04-01,2020-06-01,518800,67926,3.486,3.85,24575.57
2020-04-01,2020-06-01,518880,67557,3.505,3.881,25251.74
2020-04-01,2020-06-01,512800,486222,0.487,0.4986,5496.41
2020-06-01,2020-07-01,515080,278418,0.99,1.035,12359.67
2020-06-01,2020-08-03,515450,297339,0.927,1.02,27478.85
2020-06-01,2020-08-03,515300,296380,0.93,1.042,33019.22
2020-06-01,2020-08-03,512750,292916,0.941,1.054,32924.2
2020-06-01,2020-08-03,512890,507613,0.543,0.6407,49413.53
2020-07-01,2020-08-03,512800,115636,0.4981,0.5257,3156.04
2020-08-03,2020-09-01,518880,72957,4.212,4.149,-4779.29
2020-08-03,2020-09-01,518800,73515,4.18,4.102,-5916.83
2020-08-03,2020-10-09,159985,298925,1.028,1.136,32089.84
2020-09-01,2020-10-09,159980,111215,1.086,1.058,-3185.55
2020-09-01,2020-10-09,513800,115028,1.05,1.096,5217.23
2020-10-09,2020-11-02,513080,189629,0.997,0.935,-11866.91
2020-10-09,2020-12-01,513000,168804,1.12,1.255,22668.27
2020-10-09,2020-12-01,513520,168955,1.119,1.251,22181.93
2020-08-03,2021-01-04,159981,360674,0.852,0.993,50655.4
2020-12-01,2021-01-04,510880,59215,2.929,2.739,-11351.54
2021-01-04,2021-02-01,513600,82274,2.529,2.65,9827.32
2021-01-04,2021-02-01,513660,160598,1.2956,1.3458,7934.76
2021-02-01,2021-03-01,512040,283297,0.747,0.7944,13297.28
2021-02-01,2021-03-01,512260,160077,1.322,1.361,6114.16
2020-11-02,2021-04-01,515450,105775,1.05,1.212,17063.77
2020-12-01,2021-04-01,515300,154171,1.125,1.165,6060.92
2021-03-01,2021-04-01,513080,188542,1.143,1.2,10614.37
2021-03-01,2021-04-01,513500,179526,1.2004,1.2502,8808.41
2021-04-01,2021-07-01,518890,78401,3.583,3.684,7747.58
2021-04-01,2021-07-01,518880,79398,3.538,3.61,5546.39
2021-04-01,2021-07-01,518800,80237,3.501,3.571,5446.36
2021-04-01,2021-07-01,518660,78642,3.572,3.655,6356.78
2021-07-01,2021-09-01,515300,253035,1.13,1.11,-5230.74
2021-07-01,2021-09-01,515450,236306,1.21,1.204,-1588.97
2020-08-03,2021-10-08,511380,29556,10.397,11.174,22773.75
2021-07-01,2021-10-08,512260,192675,1.484,1.664,34499.54
2021-07-01,2021-10-08,515100,210088,1.361,1.46,20620.91
2021-10-08,2021-11-01,518660,81195,3.615,3.644,2177.84
2021-10-08,2021-11-01,518890,80372,3.652,3.665,868.41
2021-11-01,2021-12-01,513080,182501,1.29,1.22,-12912.49
2021-09-01,2022-01-04,513500,120679,1.4103,1.4708,7196.77
2021-09-01,2022-01-04,513030,135721,1.254,1.178,-10413.82
2021-12-01,2022-04-01,518800,52504,3.538,3.805,13902.91
2022-04-01,2022-05-05,510130,31157,5.442,5.078,-11439.48
2022-01-04,2022-08-01,518890,58437,3.697,3.806,6238.1
2021-11-01,2022-11-01,511380,21230,11.089,11.078,-374.71
2022-08-01,2023-01-03,518860,47539,3.75,4.016,12534.62
2021-10-08,2023-04-03,518880,81989,3.58,4.27,56379.33
2022-01-04,2023-04-03,518660,58643,3.684,4.271,34283.49
2022-05-05,2023-05-04,518800,42978,3.892,4.36,20007.31
2022-11-01,2023-05-04,518890,49062,3.865,4.424,27303.66
2023-04-03,2023-05-04,159610,325665,0.835,0.833,-814.29
2023-04-03,2023-05-04,512260,171564,1.585,1.568,-3078.87
2023-05-04,2023-06-01,510880,115331,3.052,2.99,-7359.57
2023-05-04,2023-06-01,159625,328962,1.07,1.113,13929.93
2023-05-04,2023-06-01,510810,420538,0.837,0.807,-12823.55
2023-06-01,2023-07-03,159678,294476,0.952,0.963,3070.06
