date,value,dr,cmax,dd
2015-02-02,993269.98,,993269.98,0.0
2015-03-02,1054561.04,0.061706344935543056,1054561.04,0.0
2015-04-01,1130997.1,0.07248139946455834,1130997.1,0.0
2015-05-04,1191331.51,0.053346211055713466,1191331.51,0.0
2015-06-01,1225061.57,0.02831290846995227,1225061.57,0.0
2015-07-01,1140530.02,-0.06900187881985398,1225061.57,-6.9001878819853975
2015-08-03,1090590.18,-0.04378651953413737,1225061.57,-10.976704623915357
2015-09-01,1024888.18,-0.06024444489313108,1225061.57,-16.339863636404818
2015-10-08,1023413.41,-0.0014389569796775525,1225061.57,-16.46024697354599
2015-11-02,1053733.01,0.02962595536050272,1225061.57,-13.98530197955683
2015-12-01,1067194.2,0.012774763504846298,1225061.57,-12.886484554404898
2016-01-04,1073585.65,0.005989022429094826,1225061.57,-12.364759756523924
2016-02-01,999198.37,-0.06928863104681016,1225061.57,-18.43688558445271
2016-03-01,1007831.93,0.008640486473171505,1225061.57,-17.732140597635425
2016-04-01,1046763.5,0.03862903013997587,1225061.57,-14.554212977230208
2016-05-03,1059843.51,0.012495668792425363,1225061.57,-13.486510722885548
2016-06-01,1049966.7,-0.009319121084206183,1225061.57,-14.292740404876147
2016-07-01,1081526.12,0.03005754372972036,1225061.57,-11.716590701641216
2016-08-01,1107470.71,0.023988870467594348,1225061.57,-9.598771431545284
2016-09-01,1120195.21,0.011489694386590088,1225061.57,-8.560088943121457
2016-10-10,1117603.43,-0.002313686022635264,1225061.57,-8.771652187244772
2016-11-01,1127796.43,0.009120408658731538,1225061.57,-7.939612373931548
2016-12-01,1130888.3,0.002741514264236633,1225061.57,-7.687227508083538
2017-01-03,1111473.44,-0.01716779632435861,1225061.57,-9.272034384361605
2017-02-03,1122557.23,0.009972159118800006,1225061.57,-8.367280674717437
2017-03-01,1144438.72,0.01949253847841681,1225061.57,-6.581126367387402
2017-04-05,1157764.54,0.011643978630852425,1225061.57,-5.493358999090958
2017-05-02,1163427.9,0.0048916336649935666,1225061.57,-5.031067132405442
2017-06-01,1173803.14,0.008917819488427181,1225061.57,-4.184151332083674
2017-07-03,1185422.27,0.009898704138753711,1225061.57,-3.235698594316372
2017-08-01,1217486.95,0.027049162827015083,1225061.57,-0.6183052497516606
2017-09-01,1222677.18,0.004263068281758597,1225061.57,-0.19463429907446983
2017-10-09,1239051.32,0.013392038608261325,1239051.32,0.0
2017-11-01,1250878.51,0.00954535926728206,1250878.51,0.0
2017-12-01,1234132.35,-0.013387519144445026,1250878.51,-1.3387519144445026
2018-01-02,1266422.64,0.026164365596607064,1266422.64,0.0
2018-02-01,1300159.21,0.026639266335289236,1300159.21,0.0
2018-03-01,1259639.01,-0.031165567792270532,1300159.21,-3.116556779227053
2018-04-02,1228788.14,-0.024491834370864773,1300159.21,-5.489410023869312
2018-05-02,1222173.72,-0.0053828807299523,1300159.21,-5.9981492574282536
2018-06-01,1242371.76,0.016526324915577595,1300159.21,-4.444644129390884
2018-07-02,1199443.45,-0.0345535139980967,1300159.21,-7.7464174560590955
2018-08-01,1196059.12,-0.0028215836269728234,1300159.21,-8.00671865409467
2018-09-03,1173824.53,-0.018589875390106148,1300159.21,-9.716862291042027
2018-10-08,1151422.67,-0.01908450490466418,1300159.21,-11.439871275457103
2018-11-01,1110606.12,-0.03544879831139669,1300159.21,-14.579221417044753
2018-12-03,1125388.01,0.013309750174976376,1300159.21,-13.442292194353644
2019-01-02,1029480.77,-0.08522148729841184,1300159.21,-20.81886879069218
2019-02-01,1101289.78,0.06975264822090854,1300159.21,-15.295775199715733
2019-03-01,1194840.1,0.08494614378424536,1300159.21,-8.100477940697726
2019-04-01,1259041.8,0.05373246177459223,1300159.21,-3.162490384542971
2019-05-06,1164301.48,-0.07524795443646115,1300159.21,-10.449314895827255
2019-06-03,1177134.58,0.011022145226509572,1300159.21,-9.462274239475633
2019-07-01,1240089.26,0.05348129353229947,1300159.21,-4.620199552330206
2019-08-01,1215356.42,-0.019944403034342972,1300159.21,-6.522492733793738
2019-09-02,1253147.76,0.031094861867764,1300159.21,-3.6158225576081504
2019-10-08,1237450.87,-0.012525969004644644,1300159.21,-4.823127776789726
2019-11-01,1256104.21,0.015074004513811357,1300159.21,-3.388431175286599
2019-12-02,1233806.93,-0.01775113865751632,1300159.21,-5.1033965294142725
2020-01-02,1308658.07,0.0606668176195122,1308658.07,0.0
2020-02-03,1239027.16,-0.05320787117447734,1308658.07,-5.320787117447734
2020-03-02,1284358.88,0.03658654262268146,1308658.07,-1.8568020598383028
2020-04-01,1191950.58,-0.07194897114737886,1308658.07,-8.918104176746489
2020-05-06,1244980.71,0.04449020864606634,1308658.07,-4.865851627690654
2020-06-01,1262451.09,0.014032651156498765,1308658.07,-3.530867310511443
2020-07-01,1295494.37,0.02617390904229011,1308658.07,-1.0058930061081495
2020-08-03,1350091.9,0.042144166168780695,1350091.9,0.0
2020-09-01,1353099.18,0.0022274631823211433,1353099.18,0.0
2020-10-09,1308309.01,-0.03310191201209656,1353099.18,-3.3101912012096557
2020-11-02,1298742.15,-0.00731238562669545,1353099.18,-4.0172243693178515
2020-12-01,1374658.44,0.05845370460949462,1374658.44,0.0
