entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2017-08-01,2017-09-01,513100,347877,0.4051,0.4043,-362.77
2017-08-01,2017-10-09,159941,434953,0.324,0.328,1654.74
2017-09-01,2017-11-01,510170,285547,0.5214,0.4961,-7311.5
2017-07-03,2017-12-01,510160,297696,0.593,0.625,9417.49
2017-11-01,2017-12-01,512010,283188,0.4329,0.412,-5990.41
2017-10-09,2018-01-02,513030,103012,1.144,1.151,650.16
2017-12-01,2018-01-02,513100,363475,0.4363,0.4338,-1003.57
2018-01-02,2018-02-01,510660,79558,1.89,1.88,-885.56
2017-12-01,2018-03-01,513660,122971,1.2896,1.2991,1072.72
2018-01-02,2018-03-01,513600,57788,2.602,2.581,-1303.4
2018-02-01,2018-04-02,159901,47371,2.5356,2.3676,-8028.01
2017-07-03,2018-07-02,159905,120748,1.462,1.516,6412.52
2018-03-01,2018-08-01,513050,103567,1.524,1.488,-3822.0
2018-04-02,2018-09-03,510660,57271,2.045,1.794,-14440.98
2017-09-01,2018-11-01,159928,312257,0.4768,0.4383,-12107.62
2018-03-01,2018-11-01,512010,374287,0.4217,0.3891,-12292.8
2018-11-01,2018-12-03,512800,322173,0.4945,0.4835,-3638.43
2018-12-03,2019-02-01,513600,50307,2.519,2.521,24.55
2018-11-01,2019-04-01,518800,59158,2.693,2.766,4221.65
2019-02-01,2019-04-01,518880,44638,2.839,2.789,-2307.27
2018-07-02,2019-06-03,159941,330672,0.394,0.395,252.4
2018-08-01,2019-07-01,513100,265339,0.5089,0.5382,7691.08
2018-09-03,2019-07-01,513500,136956,0.9387,0.9611,2989.76
2019-06-03,2019-08-01,518880,41807,2.906,3.125,9080.09
2019-07-01,2019-08-01,518800,50263,3.025,3.108,4079.35
2019-07-01,2019-09-02,510050,57376,2.65,2.564,-5024.08
2019-08-01,2019-09-02,512800,272402,0.5454,0.5167,-7904.73
2019-09-02,2019-11-01,518880,41884,3.502,3.396,-4526.38
2019-09-02,2019-11-01,518800,42161,3.479,3.363,-4977.22
2019-04-01,2019-12-02,512070,210954,0.7536,0.7259,-5937.06
2019-12-02,2020-01-02,159941,240235,0.489,0.495,1370.49
2019-08-01,2020-02-03,159905,79490,1.869,1.836,-2711.52
2019-11-01,2020-04-01,159939,281890,0.5136,0.5541,11326.25
2019-11-01,2020-04-01,159901,61163,2.3671,2.3896,1288.89
2020-01-02,2020-04-01,159949,176800,0.666,0.694,4878.27
2020-02-03,2020-04-01,159915,73874,1.67,1.798,9379.01
2019-04-01,2020-05-06,159928,238629,0.6662,0.8329,39672.14
2020-04-01,2020-05-06,512010,412328,0.5098,0.5421,13188.08
2020-04-01,2020-06-01,518800,60299,3.486,3.85,21816.13
2020-05-06,2020-06-01,159941,235908,0.536,0.529,-1726.73
2020-04-01,2020-07-01,518880,59972,3.505,3.93,25354.33
2020-04-01,2020-07-01,513100,350458,0.5998,0.7448,50675.04
2020-06-01,2020-08-03,159915,72734,2.024,2.734,51537.32
2020-06-01,2020-09-01,510660,62912,2.34,3.178,52616.11
2020-08-03,2020-09-01,512010,193341,0.7878,0.7573,-5986.52
2020-09-01,2020-10-09,513100,193244,0.9888,0.9165,-14082.0
2020-10-09,2020-11-02,510660,50538,2.969,3.005,1728.79
2020-07-01,2020-12-01,512290,97157,1.931,1.829,-10019.61
2020-07-01,2021-01-04,512480,177814,1.0551,1.0786,4064.81
2020-11-02,2021-01-04,513050,69691,2.158,2.074,-5942.52
2020-12-01,2021-01-04,510500,22367,6.967,7.063,2053.09
2021-01-04,2021-02-01,512710,235977,0.947,0.8739,-17378.83
2021-01-04,2021-03-01,510660,68844,3.246,3.228,-1372.9
2020-05-06,2021-04-01,159949,163157,0.775,1.168,64025.6
2021-02-01,2021-04-01,512770,56835,2.298,1.994,-17351.02
2021-01-04,2021-05-06,159928,167519,1.334,1.3113,-3935.62
2021-04-01,2021-07-01,510170,288157,0.6242,0.6855,17550.8
2020-09-01,2021-08-02,512690,184726,1.0344,1.099,11815.07
2021-05-06,2021-08-02,159949,114587,1.325,1.53,23392.19
2021-07-01,2021-09-01,512580,105055,1.532,1.813,29415.03
2021-08-02,2021-09-01,510170,262729,0.7779,0.988,55060.18
2021-08-02,2021-10-08,512400,140272,1.457,1.407,-7134.12
2021-09-01,2021-10-08,515210,96146,2.211,1.913,-28770.46
2021-09-01,2021-11-01,515220,188591,1.1272,0.9588,-31876.74
2021-10-08,2021-12-01,159981,110141,1.85,1.397,-50001.16
2021-11-01,2022-01-04,512400,115116,1.376,1.356,-2396.67
2021-03-01,2022-02-07,515700,74940,1.987,2.792,60219.26
2021-04-01,2022-02-07,515030,122776,1.465,2.16,85195.8
2022-01-04,2022-02-07,515790,91384,1.72,1.479,-22111.25
2021-10-08,2022-03-01,512580,111956,1.82,1.708,-12657.57
2022-02-07,2022-03-01,159980,158914,1.558,1.589,4776.3
2022-02-07,2022-04-01,510170,314757,0.7866,0.8756,27856.42
2022-03-01,2022-04-01,512400,131187,1.431,1.238,-25424.13
2022-03-01,2022-04-01,515210,112682,1.666,1.515,-17122.51
2022-04-01,2022-05-05,515790,168811,1.388,1.198,-32205.05
2022-04-01,2022-06-01,159980,137023,1.71,1.621,-12331.97
2022-05-05,2022-06-01,510170,167914,0.7989,0.8541,9185.58
2022-02-07,2022-07-01,159981,143946,1.72,1.605,-16697.38
2022-04-01,2022-07-01,159985,151363,1.548,1.549,10.73
2022-06-01,2022-08-01,516150,151579,1.19,1.4,31713.81
2022-07-01,2022-08-01,516160,47273,4.2576,4.1483,-5286.15
2022-06-01,2022-09-01,515790,128659,1.402,1.605,26001.71
2022-07-01,2022-09-01,510170,222325,0.9053,0.904,-409.7
2022-08-01,2022-09-01,159981,132619,1.526,1.484,-5689.75
2021-12-01,2022-10-10,515220,171522,0.9181,1.3114,67344.88
2022-09-01,2022-10-10,512890,285626,0.848,0.835,-3857.35
2022-09-01,2022-10-10,515100,159349,1.52,1.456,-10340.6
2022-09-01,2022-11-01,159865,276812,0.875,0.754,-33629.53
2022-10-10,2022-11-01,159766,243436,0.969,0.91,-14499.95
2022-10-10,2022-12-01,518860,61945,3.808,3.992,11252.93
2022-10-10,2022-12-01,518800,62322,3.785,3.901,7085.65
2022-11-01,2022-12-01,518880,47361,3.808,3.945,6378.3
2022-11-01,2022-12-01,518890,46663,3.865,4.001,6236.05
2022-12-01,2023-01-03,515220,231363,1.2141,1.0527,-37499.32
2022-12-01,2023-01-03,512890,325867,0.862,0.819,-14176.62
2022-12-01,2023-01-03,515100,180062,1.56,1.523,-6828.83
2022-12-01,2023-01-03,510880,92461,3.038,2.864,-16251.93
2023-01-03,2023-02-01,159766,235772,1.128,1.081,-11237.53
2023-01-03,2023-03-01,518880,66771,3.983,4.029,2910.98
2022-08-01,2023-04-03,159985,128086,1.58,1.839,33042.9
2023-01-03,2023-04-03,518860,66222,4.016,4.254,15596.54
2023-02-01,2023-04-03,515220,93453,1.1143,1.1014,-1267.66
2023-03-01,2023-04-03,513080,98335,1.394,1.416,2080.47
2023-04-03,2023-05-04,159852,228747,1.143,1.006,-31485.81
2023-01-03,2023-07-03,513360,512429,0.519,0.536,8549.11
2023-05-04,2023-07-03,512980,100808,0.975,0.895,-8121.19
2023-07-03,2023-08-01,515880,336212,0.4508,0.4014,-16694.83
2023-07-03,2023-08-01,159941,180433,0.84,0.869,5140.05
2023-04-03,2023-09-01,516510,218063,1.199,1.025,-38088.45
2023-08-01,2023-09-01,513080,96293,1.55,1.523,-2688.68
2023-09-01,2023-10-09,159985,69444,2.355,2.228,-8914.87
2023-10-09,2023-11-01,516510,132360,0.975,0.879,-12780.18
2023-04-03,2023-12-01,516010,219897,1.189,1.034,-34230.68
2023-09-01,2023-12-01,512980,196564,0.832,0.751,-16015.03
2023-11-01,2023-12-01,159985,56070,2.256,2.218,-2205.92
2023-08-01,2024-01-02,513360,246294,0.606,0.602,-1074.43
2023-04-03,2024-02-01,159869,216798,1.206,0.837,-80131.34
2024-01-02,2024-02-01,516010,107671,1.022,0.833,-20409.74
2024-02-01,2024-03-01,513500,85939,1.655,1.782,10825.64
2024-03-01,2024-04-01,513000,78184,1.483,1.533,3838.46
2024-02-01,2024-05-06,513520,99114,1.435,1.439,311.0
2024-05-06,2024-06-03,513650,91570,1.331,1.375,3954.74
2024-06-03,2024-08-01,513390,81239,1.51,1.599,7154.5
2023-12-01,2024-09-02,159941,232111,0.866,1.074,48144.0
2023-12-01,2024-10-08,513100,175094,1.148,1.39,42239.43
2023-12-01,2024-10-08,513300,140860,1.427,1.728,42265.54
2024-04-01,2024-10-08,513500,62649,1.863,1.886,1370.47
2024-08-01,2024-10-08,513650,83909,1.479,1.427,-4436.42
2024-10-08,2024-11-01,159605,238175,1.109,0.952,-37540.74
2024-10-08,2024-11-01,159607,240561,1.098,0.942,-37674.74
2024-10-08,2024-11-01,510230,180667,1.462,1.263,-36100.43
2024-10-08,2024-11-01,513530,170081,1.553,1.415,-23622.62
2024-11-01,2024-12-02,518800,39831,5.954,5.791,-6632.8
2024-11-01,2024-12-02,518880,39414,6.017,5.85,-6722.46
2024-11-01,2024-12-02,518860,39121,6.062,5.899,-6517.1
2024-11-01,2024-12-02,518890,38935,6.091,5.883,-8238.34
2024-12-02,2025-01-02,513500,105291,2.199,2.163,-3928.26
2024-12-02,2025-01-02,159851,304132,0.7613,0.6902,-21756.22
2024-12-02,2025-01-02,513650,144169,1.606,1.594,-1868.43
2024-12-02,2025-01-02,513300,117590,1.969,2.084,13379.87
2025-01-02,2025-02-05,513850,158271,1.445,1.436,-1561.23
2024-09-02,2025-03-03,159509,95338,1.564,1.496,-6570.5
2025-01-02,2025-03-03,513090,154008,1.485,1.57,12949.53
2025-01-02,2025-03-03,512800,306120,0.7471,0.7491,474.83
2025-01-02,2025-03-03,563010,176468,1.296,1.319,3920.32
2025-02-05,2025-03-03,159687,58032,1.571,1.365,-12005.71
2025-03-03,2025-04-01,159851,347756,0.7418,0.7033,-13539.37
2025-03-03,2025-04-01,159539,204572,1.261,1.201,-12425.42
2025-03-03,2025-05-06,513040,181155,1.424,1.378,-8485.41
2025-04-01,2025-05-06,513050,67166,1.459,1.382,-5229.03
2025-04-01,2025-05-06,513380,144749,0.677,0.647,-4399.96
2025-03-03,2025-06-03,159792,292147,0.883,0.833,-14757.75
2025-05-06,2025-06-03,512480,137186,1.064,0.992,-9962.01
2025-06-03,2025-07-01,159529,85442,1.571,1.572,4.88
2025-03-03,2025-08-01,588200,158455,1.628,1.615,-2214.08
2025-06-03,2025-09-01,513120,131341,1.022,1.482,60318.2
2025-07-01,2025-09-01,513060,190400,0.564,0.709,27535.29
2025-08-01,2025-09-01,517380,171109,0.801,0.828,4536.32
2025-05-06,2025-10-09,513090,99364,1.469,2.302,82657.8
2025-05-06,2025-10-09,159851,217018,0.6726,0.927,55105.24
2025-09-01,2025-11-03,588200,91578,2.226,2.338,10131.35
2025-10-09,2025-11-03,588100,77247,2.168,1.944,-17398.62
2025-10-09,2025-11-03,588020,86060,1.946,1.896,-4402.19
2025-09-01,2025-12-01,515980,236024,0.8637,0.832,-7602.03
2025-11-03,2025-12-01,516150,111544,1.846,1.724,-13727.83
2025-11-03,2025-12-01,562800,236407,0.871,0.866,-1305.23
2025-12-01,2026-01-05,513120,148539,1.353,1.201,-22691.74
2025-12-01,2026-01-05,517520,102380,1.963,2.078,11649.58
2025-12-01,2026-01-05,159562,93869,2.141,2.262,11234.16
2025-11-03,2026-02-02,515050,282844,0.728,0.8262,27643.4
2026-01-05,2026-02-02,512400,102766,1.956,2.105,15186.93
2026-01-05,2026-03-02,159363,201819,0.996,1.115,23888.65
2026-02-02,2026-03-02,159562,61677,2.762,3.048,17532.12
2026-02-02,2026-03-02,517520,67147,2.537,2.78,16209.61
2026-01-05,2026-04-01,560860,124852,1.61,1.652,5121.6
2026-03-02,2026-04-01,562800,182030,1.22,1.012,-37984.13
2026-03-02,2026-04-01,512400,89475,2.482,2.032,-40384.92
2026-03-02,2026-04-01,516650,91202,2.435,1.98,-41617.71
2026-04-01,2026-05-06,159320,118355,2.022,2.115,10860.12
2026-04-01,2026-05-06,561380,119239,2.007,2.105,11538.33
2026-05-06,2026-06-01,562800,126229,1.173,1.049,-15736.54
2026-05-06,2026-07-01,159667,72122,2.053,0.915,-82139.05
2025-09-01,2026-07-14,515880,229876,0.8868,0.807,-18460.91
2026-04-01,2026-07-14,515050,290253,0.8245,1.282,132607.32
2026-04-01,2026-07-14,159363,224286,1.067,1.392,72727.49
2026-06-01,2026-07-14,588170,47726,2.416,1.215,-57370.91
2026-07-01,2026-07-14,588020,29344,3.593,0.966,-77126.82
2026-07-01,2026-07-14,159995,31093,3.391,1.481,-59433.08
2026-07-01,2026-07-14,563210,38201,2.76,2.361,-15300.89
