entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2023-12-01,2024-01-02,513360,334388,0.645,0.602,-14503.78
2023-12-01,2024-01-02,515220,184043,1.1719,1.147,-4710.7
2023-12-01,2024-01-02,562860,247623,0.871,0.84,-7803.42
2023-12-01,2024-01-02,159837,380388,0.567,0.536,-11917.9
2024-01-02,2024-02-01,513290,224413,1.131,1.145,2988.55
2024-01-02,2024-02-01,513100,209761,1.21,1.251,8445.33
2024-01-02,2024-02-01,159941,278607,0.911,0.941,8203.42
2024-01-02,2024-03-01,513390,188847,1.344,1.46,21747.39
2024-02-01,2024-03-01,513300,100008,1.562,1.647,8404.4
2024-03-01,2024-04-01,515220,116230,1.295,1.23,-7642.99
2024-01-02,2024-05-06,513520,194045,1.308,1.439,25259.98
2024-02-01,2024-05-06,159509,134782,1.159,1.321,21734.41
2024-02-01,2024-05-06,513000,114441,1.365,1.4,3910.51
2024-03-01,2024-05-06,513500,84466,1.782,1.758,-2116.89
2024-04-01,2024-05-06,513390,76701,1.55,1.452,-7585.77
2024-05-06,2024-06-03,159996,218831,1.236,1.208,-6287.71
2024-05-06,2024-06-03,516650,260323,1.039,1.033,-1723.75
2024-05-06,2024-06-03,515880,651121,0.4154,0.3815,-22228.67
2024-05-06,2024-07-01,517520,222430,1.216,1.183,-7500.27
2024-05-06,2024-07-01,159980,155178,1.743,1.739,-782.81
2024-06-03,2024-07-01,513690,183164,0.853,0.837,-3023.49
2024-06-03,2024-08-01,513530,113794,1.373,1.279,-10787.17
2024-06-03,2024-08-01,159509,106140,1.472,1.589,12320.91
2024-07-01,2024-08-01,513390,121382,1.645,1.599,-5701.7
2024-07-01,2024-08-01,515050,567254,0.352,0.3468,-3068.64
2024-07-01,2024-09-02,513300,105703,1.889,1.82,-7411.12
2024-08-01,2024-09-02,588200,218601,1.01,0.92,-19800.66
2024-08-01,2024-09-02,159995,243694,0.906,0.82,-21083.87
2024-08-01,2024-10-08,513290,171153,1.29,1.19,-17242.64
2024-08-01,2024-10-08,513730,189843,1.163,1.211,8977.26
2024-09-02,2024-10-08,513500,81784,1.99,1.886,-8600.63
2024-09-02,2024-10-08,513650,109596,1.485,1.427,-6452.31
2024-09-02,2024-10-08,513850,124713,1.305,1.241,-8076.89
2024-10-08,2024-11-01,512070,271987,0.9,0.817,-22715.02
2024-10-08,2024-11-01,512200,131961,1.855,1.655,-26531.15
2024-10-08,2024-11-01,159842,204331,1.198,1.092,-21799.46
2024-10-08,2024-11-01,159949,202137,1.211,0.957,-51474.27
2024-11-01,2024-12-02,159572,143978,1.19,1.207,2344.09
2024-11-01,2025-01-02,159852,223382,0.767,0.767,-102.8
2024-12-02,2025-01-02,562570,53698,1.285,1.186,-5355.91
2024-10-08,2025-02-05,159851,415388,0.5893,0.6775,36479.36
2024-11-01,2025-02-05,513090,116158,1.475,1.496,2335.79
2024-11-01,2025-02-05,588200,125519,1.365,1.47,13072.74
2025-01-02,2025-02-05,588100,78841,1.296,1.303,490.41
2025-01-02,2025-03-03,159529,65123,1.569,1.643,4756.35
2025-02-05,2025-03-03,159561,138419,1.515,1.215,-41639.07
2025-02-05,2025-03-03,159687,133485,1.571,1.365,-27615.48
