entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-03-02,510230,180304,1.1089,1.1726,11361.96
2015-02-02,2015-03-02,159905,194116,1.03,1.093,12105.68
2015-03-02,2015-04-01,513030,83253,1.017,1.02,198.88
2015-02-02,2015-05-04,159902,71407,2.8,4.085,91610.5
2015-04-01,2015-05-04,159905,54656,1.24,1.394,8373.83
2015-02-02,2015-06-01,510160,409713,0.488,0.749,106783.05
2015-05-04,2015-06-01,510170,207223,0.6165,0.6394,4667.33
2015-02-02,2015-07-01,159901,106328,1.8804,2.5713,73320.01
2015-06-01,2015-07-01,159939,122376,1.344,0.7762,-69562.93
2015-06-01,2015-07-01,159902,32061,5.13,4.238,-28688.52
2015-03-02,2015-08-03,510660,66406,1.275,1.578,20064.18
2015-05-04,2015-08-03,159928,316770,0.4033,0.3579,-14453.7
2015-07-01,2015-08-03,159905,143715,1.388,1.155,-33595.24
2015-08-03,2015-09-01,513660,159105,0.9841,0.8703,-18194.66
2015-09-01,2015-10-08,513030,103208,0.875,0.848,-2839.96
2015-07-01,2015-11-02,513500,343689,0.5804,0.616,12111.97
2015-08-03,2015-11-02,513600,79399,1.972,1.86,-8983.97
2015-08-03,2015-11-02,518800,72287,2.166,2.31,10312.26
2015-10-08,2015-11-02,513660,97819,0.9174,0.9184,43.95
2015-11-02,2015-12-01,159941,789315,0.247,0.25,2250.26
2015-11-02,2015-12-01,510660,125781,1.55,1.525,-3260.56
2015-07-01,2016-01-04,513100,708622,0.2815,0.3161,24391.28
2015-11-02,2016-01-04,159902,54155,3.6,3.92,17207.43
2015-12-01,2016-01-04,512070,193657,0.603,0.6364,6396.14
2015-11-02,2016-02-01,159939,324664,0.6005,0.5048,-31178.0
2015-12-01,2016-02-01,159901,55876,2.0899,1.7775,-17520.49
2016-01-04,2016-02-01,159905,147290,1.235,1.005,-33975.68
2016-01-04,2016-02-01,510660,107001,1.7,1.279,-45143.05
2016-01-04,2016-02-01,512010,535797,0.3395,0.3025,-19927.68
2016-02-01,2016-04-01,518800,91639,2.343,2.543,18193.48
2016-02-01,2016-04-01,513500,362931,0.5916,0.618,9449.68
2016-02-01,2016-04-01,513030,255912,0.839,0.867,7034.56
2016-02-01,2016-04-01,159941,933523,0.23,0.238,7337.12
2016-02-01,2016-04-01,513100,746559,0.2876,0.3001,9200.36
