entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2022-11-01,2023-05-04,518890,20423,3.865,4.424,11365.67
2023-03-01,2023-05-04,510500,13912,6.37,6.26,-1583.03
2023-04-03,2023-05-04,518860,24986,4.254,4.413,3907.81
2023-04-03,2023-05-04,517330,137506,0.773,0.767,-888.56
2021-08-02,2023-06-01,518800,32171,3.659,4.315,21027.22
2023-01-03,2023-06-01,515080,62010,1.387,1.482,5837.58
2023-04-03,2023-06-01,515100,63877,1.664,1.733,4342.42
2023-05-04,2023-06-01,510880,37253,3.052,2.99,-2377.21
2023-05-04,2023-06-01,159625,106260,1.07,1.113,4499.59
2023-05-04,2023-06-01,510810,135840,0.837,0.807,-4142.2
2023-01-03,2023-07-03,512260,60655,1.418,1.563,8740.73
2023-06-01,2023-07-03,517330,184868,0.737,0.751,2505.63
2023-06-01,2023-07-03,510500,22357,6.094,6.104,141.76
2023-06-01,2023-07-03,159677,132023,1.032,1.05,2293.95
2023-06-01,2023-07-03,560500,159915,0.852,0.87,2795.86
2023-06-01,2023-07-03,159602,182393,0.747,0.763,2835.66
2023-02-01,2023-08-01,159610,93193,0.84,0.838,-233.3
2023-05-04,2023-08-01,159687,114385,0.994,1.111,13310.81
2023-06-01,2023-08-01,159678,143117,0.952,0.96,1062.84
2023-08-01,2023-09-01,560500,101037,0.866,0.832,-3486.73
2023-08-01,2023-09-01,517330,114228,0.766,0.72,-5305.41
2023-07-03,2023-10-09,513500,87544,1.521,1.472,-4368.26
2023-07-03,2023-10-09,518860,30561,4.357,4.38,622.8
2023-08-01,2023-10-09,513650,74151,1.18,1.109,-5315.64
2023-09-01,2023-10-09,512260,50663,1.537,1.535,-148.02
2023-10-09,2023-11-01,159625,101301,1.032,1.028,-467.81
2023-10-09,2023-11-01,512040,110744,0.944,0.913,-3494.76
2023-10-09,2023-11-01,512890,110277,0.948,0.922,-2929.07
2023-11-01,2023-12-01,518860,20238,4.615,4.611,-136.97
2023-11-01,2023-12-01,515080,64458,1.449,1.418,-2053.64
2023-07-03,2024-01-02,518800,30923,4.306,4.586,8575.95
2023-07-03,2024-01-02,518880,30512,4.364,4.643,8430.4
2023-12-01,2024-01-02,515300,62289,1.346,1.268,-4907.39
2023-10-09,2024-02-01,510880,33975,3.077,2.923,-5293.3
2023-11-01,2024-02-01,512390,80865,1.155,1.069,-7008.34
2023-12-01,2024-02-01,562850,89765,0.934,0.959,2193.15
2024-01-02,2024-02-01,515080,74208,1.392,1.419,1941.04
2024-01-02,2024-02-01,562330,112158,0.921,0.887,-3874.21
2024-01-02,2024-02-01,512750,95645,1.08,1.132,4910.07
2024-02-01,2024-03-01,512800,233546,0.5599,0.5836,5454.92
2024-03-01,2024-04-01,159687,56981,1.157,1.213,3150.42
2023-07-03,2024-05-06,518660,30498,4.366,5.199,25317.32
2024-02-01,2024-05-06,518860,27762,4.71,5.288,15963.17
2024-02-01,2024-05-06,513500,79010,1.655,1.758,8057.13
2023-07-03,2024-06-03,518890,30105,4.423,5.35,27819.07
2023-09-01,2024-06-03,159980,49409,1.576,1.804,11215.15
2024-02-01,2024-06-03,518800,28457,4.595,5.269,19095.81
2024-02-01,2024-06-03,518880,28108,4.652,5.319,18663.96
2024-02-01,2024-06-03,513650,105283,1.242,1.375,13919.98
2024-04-01,2024-07-01,515300,47725,1.388,1.383,-278.3
2024-05-06,2024-07-01,512390,85191,1.221,1.01,-18032.32
2024-06-03,2024-07-01,515100,102310,1.39,1.327,-6528.92
2024-06-03,2024-07-01,513400,141786,1.003,1.028,3458.26
2024-05-06,2024-08-01,159981,64169,1.621,1.587,-2243.5
2024-05-06,2024-08-01,515450,76993,1.351,1.3,-3987.88
2024-07-01,2024-08-01,510130,22333,5.124,5.205,1739.77
2024-07-01,2024-08-01,513650,78813,1.452,1.479,2058.65
2024-07-01,2024-08-01,159529,104796,1.092,1.118,2655.22
2024-08-01,2024-09-02,510160,159561,0.776,0.734,-6773.84
2024-06-03,2024-10-08,510050,60233,2.361,3.065,42305.98
2024-06-03,2024-10-08,512750,114318,1.244,1.53,32599.81
2024-06-03,2024-10-08,510180,42149,3.374,4.235,36194.08
2024-07-01,2024-10-08,159592,117733,0.972,1.318,40654.74
2024-08-01,2024-10-08,510300,37623,3.291,4.445,43329.63
2024-08-01,2024-10-08,515080,84633,1.463,1.78,26746.32
2024-08-01,2024-10-08,515100,93097,1.33,1.596,24682.08
2024-08-01,2024-10-08,560050,168232,0.736,0.961,37766.55
2024-09-02,2024-10-08,512910,85400,0.862,1.178,26934.14
2024-10-08,2024-11-01,159985,106742,1.952,1.905,-5140.39
2020-08-03,2024-12-02,511380,13982,10.397,11.417,14170.14
2024-10-08,2024-12-02,159980,110244,1.89,1.649,-26685.85
2024-11-01,2024-12-02,159529,36105,1.14,1.488,12536.07
2024-10-08,2025-01-02,513030,148723,1.401,1.436,5078.73
2024-12-02,2025-01-02,513080,52171,1.467,1.48,632.1
2024-10-08,2025-02-05,159561,203081,1.026,1.515,99151.8
2024-12-02,2025-02-05,159329,76535,1.0,1.209,15945.1
2024-12-02,2025-02-05,159687,60406,1.267,1.571,18311.99
2024-10-08,2025-03-03,518890,36293,5.741,6.479,26651.18
2024-10-08,2025-03-03,518660,36593,5.694,6.435,26982.26
2024-10-08,2025-03-03,518800,36851,5.654,6.368,26178.71
2024-10-08,2025-03-03,518860,35315,5.9,6.476,20210.32
2024-10-08,2025-03-03,518880,36670,5.682,6.445,27845.8
2025-01-02,2025-03-03,513800,60538,1.365,1.394,1705.49
2025-02-05,2025-04-01,159981,80381,1.438,1.383,-4488.98
2025-03-03,2025-04-01,515080,138369,1.491,1.504,1674.47
2025-03-03,2025-04-01,516570,281457,0.733,0.734,157.59
2025-01-02,2025-05-06,159980,50634,1.632,1.664,1570.22
2025-03-03,2025-05-06,515100,144070,1.432,1.441,1172.46
2025-03-03,2025-05-06,562850,197424,1.045,1.038,-1505.34
2025-03-03,2025-05-06,515150,167322,1.233,1.223,-1796.5
2025-03-03,2025-05-06,512040,219477,0.94,0.921,-4292.6
2025-05-06,2025-06-03,510230,143522,1.288,1.345,8067.39
2025-05-06,2025-07-01,562060,347540,0.5319,0.5735,14342.41
2025-05-06,2025-07-01,512800,241421,0.7657,0.8598,22599.99
2025-04-01,2025-08-01,515450,95529,1.414,1.43,1446.96
