entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-03-02,518800,39342,2.541,2.465,-3049.08
2015-03-02,2015-04-01,513100,34141,0.2839,0.279,-173.06
2015-04-01,2015-05-04,513030,9485,1.02,1.006,-138.55
2015-02-02,2015-08-03,510230,90152,1.1089,1.1068,-249.24
2015-02-02,2015-08-03,510160,204856,0.488,0.572,17142.76
2015-02-02,2015-08-03,159905,97058,1.03,1.155,12068.63
2015-02-02,2015-08-03,510170,223097,0.4481,0.4982,11113.82
2015-02-02,2015-08-03,510900,89258,1.12,1.08,-3629.23
2015-02-02,2015-09-01,159901,53164,1.8804,1.8676,-740.28
2015-02-02,2015-09-01,159902,35703,2.8,3.171,13181.86
2015-09-01,2015-10-08,159905,52139,1.005,0.97,-1855.76
2015-10-08,2015-11-02,510230,46541,1.0093,1.0523,1972.48
2015-02-02,2015-12-01,159928,336146,0.2974,0.3449,15902.16
2015-09-01,2015-12-01,510900,53306,0.983,1.0,874.49
2015-08-03,2016-01-04,513600,31604,1.972,1.867,-3354.82
2015-08-03,2016-01-04,513660,63330,0.9841,0.929,-3525.83
2015-08-03,2016-01-04,518800,28773,2.166,2.21,1228.24
2015-02-02,2016-02-01,510660,80947,1.235,1.279,3500.62
2015-11-02,2016-02-01,159902,13103,3.6,2.934,-8752.28
2015-12-01,2016-02-01,159939,88123,0.6737,0.5048,-14915.13
2015-12-01,2016-02-01,510230,53844,1.1026,0.9542,-8023.67
2016-01-04,2016-02-01,159901,28821,2.277,1.7775,-14431.15
2016-02-01,2016-03-01,512010,247366,0.3025,0.2735,-7216.36
2016-03-01,2016-04-01,510170,117520,0.3759,0.3817,654.91
2016-01-04,2016-05-03,159905,53138,1.235,1.048,-9973.2
2015-05-04,2016-07-01,513100,33852,0.2854,0.302,555.98
2015-08-03,2016-07-01,513030,68487,0.91,0.86,-3460.72
2016-02-01,2016-07-01,159941,325340,0.23,0.245,4833.74
2016-04-01,2016-07-01,510230,42617,1.0381,1.0337,-214.0
2016-07-01,2016-08-01,159939,103141,0.5829,0.5614,-2252.94
2016-07-01,2016-08-01,159902,18285,3.288,3.228,-1132.84
2016-07-01,2016-08-01,512070,110273,0.5452,0.5425,-333.72
2016-02-01,2016-09-01,518800,31936,2.343,2.805,14705.11
2016-01-04,2016-10-10,159928,177561,0.3696,0.3663,-625.15
2016-08-01,2016-11-01,510660,35658,1.507,1.544,1286.71
2016-10-10,2016-11-01,159901,24231,1.9979,2.0209,528.1
2016-02-01,2016-12-01,513660,88901,0.8417,1.0383,17427.8
2016-02-01,2016-12-01,513600,44303,1.689,2.098,18069.59
2016-11-01,2016-12-01,510170,131403,0.4107,0.4353,3199.16
2016-09-01,2017-01-03,159905,38904,1.197,1.175,-883.57
2016-12-01,2017-01-03,512070,108980,0.6185,0.5702,-5302.6
2016-12-01,2017-01-03,510230,58222,1.1577,1.0986,-3480.33
2016-12-01,2017-01-03,159901,31746,2.1232,1.9318,-6114.8
2015-08-03,2017-02-03,513500,104185,0.5982,0.7354,14252.5
2016-07-01,2017-02-03,512010,196861,0.3054,0.3437,7501.44
2017-02-03,2017-03-01,510230,49806,1.1386,1.1386,-34.03
2016-05-03,2017-04-05,510900,50146,0.905,1.137,11603.15
2017-01-03,2017-04-05,510170,166628,0.423,0.4227,-92.26
2016-11-01,2017-05-02,510160,109025,0.495,0.56,7052.12
2017-04-05,2017-06-01,510660,36350,1.614,1.637,800.6
2017-05-02,2017-06-01,518800,18955,2.798,2.77,-562.4
2016-08-01,2017-07-03,513100,157819,0.3405,0.3933,8298.1
2016-08-01,2017-07-03,159941,207480,0.259,0.315,11583.15
2017-01-03,2017-07-03,513030,71702,0.983,1.103,8559.37
