entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2020-07-01,2020-08-03,513500,70990,1.0368,1.0886,3632.02
2019-11-01,2020-09-01,513600,27435,2.635,2.48,-4294.52
2020-08-03,2020-09-01,512800,159169,0.5257,0.5428,2670.77
2020-09-01,2020-10-09,512010,97725,0.7573,0.7085,-4811.95
2020-09-01,2020-11-02,510660,23287,3.178,3.005,-4071.85
2020-10-09,2020-12-01,159949,62559,1.057,1.079,1336.21
2020-11-02,2020-12-01,512010,91443,0.7273,0.6743,-4884.93
2019-05-06,2021-01-04,159928,87625,0.6884,1.334,56517.54
2019-12-02,2021-01-04,513660,61449,1.2766,1.2956,1120.11
2020-04-01,2021-01-04,518880,22511,3.505,3.897,8774.32
2020-08-03,2021-01-04,512290,34792,2.405,1.92,-16919.26
2020-07-01,2021-02-01,510500,11475,6.414,7.022,6930.55
2020-12-01,2021-02-01,512100,29471,2.469,2.365,-3107.72
2021-01-04,2021-02-01,512390,63943,1.459,1.471,711.11
2021-01-04,2021-02-01,512400,90313,1.033,1.066,2923.46
2020-05-06,2021-03-01,518800,19318,3.71,3.542,-3287.45
2021-02-01,2021-03-01,518880,23826,3.778,3.572,-4960.69
2021-02-01,2021-03-01,159985,70712,1.273,1.26,-972.99
2021-01-04,2021-04-01,512950,78861,1.183,1.159,-1948.07
2021-02-01,2021-04-01,512010,111642,0.8063,0.7531,-5991.58
2021-03-01,2021-04-01,510660,24243,3.228,3.103,-3076.42
2020-02-03,2021-05-06,513050,57800,1.382,2.004,35892.89
2020-08-03,2021-05-06,512690,92102,0.9085,1.3797,43335.24
2021-04-01,2021-05-06,510300,17217,4.637,4.69,864.33
2020-12-01,2021-06-01,512910,51098,1.424,1.534,5575.44
2021-02-01,2021-06-01,513660,66887,1.3458,1.3593,848.69
2021-05-06,2021-06-01,510500,12244,7.206,7.473,3215.23
2021-05-06,2021-06-01,513520,68985,1.279,1.232,-3294.26
2021-03-01,2021-07-01,512770,35620,2.197,2.428,8178.8
2021-06-01,2021-07-01,512040,113962,0.8452,0.8328,-1470.5
2021-05-06,2021-08-02,513000,68132,1.295,1.202,-6387.31
2021-07-01,2021-08-02,159996,53166,1.428,1.265,-8709.01
2021-01-04,2021-09-01,510170,154306,0.6046,0.988,59087.2
2021-04-01,2021-09-01,159980,63513,1.257,1.422,10428.6
2021-06-01,2021-09-01,159901,23521,4.095,3.725,-8757.95
2021-07-01,2021-09-01,512170,80596,0.942,0.698,-19705.08
2021-08-02,2021-09-01,515800,59514,1.271,1.295,1382.52
2021-04-01,2021-10-08,159981,72579,1.1,1.85,54370.02
2021-06-01,2021-10-08,510880,34217,2.815,3.117,10272.64
2021-09-01,2021-10-08,512100,35619,3.0,2.885,-4159.07
2021-09-01,2021-12-01,510130,17235,6.2,6.021,-3148.25
2021-03-01,2022-01-04,515080,61331,1.276,1.453,10805.38
2021-09-01,2022-01-04,510160,142477,0.75,0.759,1217.79
2021-10-08,2022-01-04,512040,97792,0.8976,0.9454,4620.39
2021-06-01,2022-02-07,515450,80536,1.196,1.229,2599.1
2021-09-01,2022-02-07,513080,82135,1.301,1.27,-2609.54
2021-12-01,2022-02-07,512260,45481,1.579,1.533,-2134.59
2022-01-04,2022-03-01,513300,70261,1.332,1.128,-14385.1
2022-02-07,2022-03-01,159941,129242,0.718,0.69,-3673.37
2022-01-04,2022-04-01,513100,88683,1.0553,0.967,-7884.51
