entry_date,exit_date,symbol,size,entry_price,exit_price,pnl
2015-02-02,2015-07-01,510170,446195,0.4481,0.6092,71740.49
2015-07-01,2015-08-03,159902,12820,4.238,3.755,-6222.8
2015-08-03,2015-09-01,510170,106559,0.4982,0.4203,-8330.31
2015-02-02,2015-10-08,159901,106328,1.8804,1.8118,-7411.88
2015-09-01,2015-11-02,159902,16216,3.171,3.6,6923.72
2015-10-08,2015-12-01,510660,53813,1.48,1.525,2373.07
2015-02-02,2016-02-01,510230,180304,1.1089,0.9542,-28004.62
2015-02-02,2016-02-01,510160,409713,0.488,0.419,-28381.68
2015-02-02,2016-03-01,159905,194116,1.03,1.002,-5553.58
2015-11-02,2016-03-01,159901,37302,2.0209,1.6899,-12388.49
2015-12-01,2016-04-01,159902,20224,3.793,3.2,-12035.26
2016-02-01,2016-06-01,510660,101697,1.279,1.36,8156.94
2016-02-01,2016-06-01,159928,424650,0.3063,0.3354,12275.57
2016-06-01,2016-09-01,513600,71106,1.809,2.038,16201.21
2016-06-01,2016-10-10,513030,143562,0.896,0.912,2219.12
2016-09-01,2016-11-01,159941,402063,0.264,0.273,3553.79
2016-10-10,2016-11-01,513660,101263,1.097,1.0368,-6160.86
2016-11-01,2016-12-01,159939,229966,0.5731,0.58,1507.21
2016-12-01,2017-01-03,159941,369707,0.286,0.306,7328.48
2016-11-01,2017-02-03,159905,110379,1.194,1.193,-189.42
2017-01-03,2017-02-03,513660,106753,1.0042,1.0428,4055.11
2016-04-01,2017-03-01,518800,35645,2.543,2.76,7678.26
2017-02-03,2017-03-01,513030,132087,1.017,0.999,-2457.45
2017-03-01,2017-04-05,513600,58144,2.178,2.213,1958.45
2016-03-01,2017-05-02,513500,215974,0.5997,0.7913,41290.49
2017-04-05,2017-05-02,513660,92164,1.1035,1.1186,1330.24
2017-03-01,2017-06-01,510900,111773,1.133,1.15,1823.59
2017-05-02,2017-07-03,159928,326996,0.4163,0.4587,13778.79
2017-05-02,2017-07-03,512010,371530,0.3664,0.3984,11803.72
2017-06-01,2017-07-03,513500,138078,0.7776,0.772,-837.43
2016-03-01,2017-08-01,513100,452865,0.286,0.4051,53842.33
2017-02-03,2017-08-01,159941,425104,0.316,0.324,3319.21
2017-07-03,2017-08-01,510900,147713,1.129,1.192,9203.07
2017-07-03,2017-09-01,513600,72634,2.296,2.436,10065.65
2017-08-01,2017-09-01,512010,424919,0.3909,0.3815,-4092.7
2017-07-03,2017-10-09,513660,144864,1.1512,1.2319,11586.96
2017-09-01,2017-10-09,513100,331952,0.4043,0.4113,2242.44
2017-09-01,2017-11-01,159941,415506,0.323,0.341,7396.34
2017-08-01,2017-12-01,510160,270964,0.613,0.625,3150.93
2017-10-09,2017-12-01,510170,272941,0.5257,0.4869,-10673.02
2017-12-01,2018-01-02,512010,368793,0.412,0.4399,10195.07
2017-11-01,2018-02-01,513100,268698,0.4258,0.4518,6915.41
2017-12-01,2018-02-01,513030,130422,1.165,1.176,1343.05
2018-01-02,2018-03-01,513660,87997,1.4045,1.2991,-9346.26
2018-02-01,2018-04-02,513600,55824,2.755,2.522,-13095.37
2018-02-01,2018-04-02,159901,60654,2.5356,2.3676,-10279.09
2018-03-01,2018-04-02,510230,86718,1.3276,1.2741,-4707.1
2017-08-01,2018-08-01,159905,113147,1.468,1.48,1257.7
2018-04-02,2018-08-01,513050,117628,1.454,1.488,3895.53
2017-10-09,2018-10-08,159928,275827,0.5202,0.5463,7110.83
2018-04-02,2018-11-01,510660,83633,2.045,1.571,-39732.77
2018-04-02,2018-12-03,512010,354542,0.4824,0.4107,-25515.65
2018-11-01,2018-12-03,159928,264783,0.4383,0.4768,10121.45
2018-12-03,2019-01-02,512800,304410,0.4835,0.4493,-10496.01
2019-01-02,2019-03-01,513600,46370,2.494,2.571,3500.03
2018-12-03,2019-05-06,518800,54411,2.705,2.775,3719.32
2019-03-01,2019-05-06,518880,41155,2.827,2.798,-1262.94
2018-08-01,2019-08-01,159941,337949,0.405,0.435,10053.31
2018-08-01,2019-08-01,513100,268951,0.5089,0.5503,11049.11
2018-10-08,2019-09-02,513500,120094,0.9346,0.9885,6403.78
2019-08-01,2019-10-08,510050,56544,2.595,2.595,-88.04
2019-09-02,2019-10-08,512800,216310,0.5167,0.5318,3198.24
2019-10-08,2019-12-02,518880,41662,3.402,3.271,-5541.13
2019-10-08,2019-12-02,518800,42020,3.373,3.241,-5630.02
2019-05-06,2020-01-02,512070,191685,0.7631,0.7958,6178.45
2020-01-02,2020-02-03,159941,230690,0.495,0.483,-2835.96
2019-08-01,2020-03-02,159905,78508,1.869,1.917,3679.21
2019-05-06,2020-04-01,159928,212485,0.6884,0.7867,20793.24
2019-12-02,2020-05-06,159939,270353,0.516,0.6019,23132.65
2019-12-02,2020-05-06,159901,59350,2.3505,2.5806,13568.64
2020-02-03,2020-05-06,159949,177261,0.641,0.775,23677.67
2020-03-02,2020-05-06,159915,59714,2.026,1.98,-2818.61
2020-05-06,2020-06-01,159928,262203,0.8329,0.8679,9043.32
2020-05-06,2020-07-01,512010,402857,0.5421,0.66,47351.56
2020-04-01,2020-08-03,513100,217069,0.5998,0.7702,36899.34
2020-05-06,2020-08-03,518880,58268,3.748,4.212,26897.21
2020-05-06,2020-08-03,518800,58864,3.71,4.18,27526.75
2020-07-01,2020-08-03,159915,52677,2.363,2.734,19462.62
