date,value,dr,cmax,dd
2015-02-02,991564.56,,991564.56,0.0
2015-03-02,1077949.39,0.087119723197852,1077949.39,0.0
2015-04-01,1209604.45,0.12213473213246129,1209604.45,0.0
2015-05-04,1357237.38,0.12205058438731764,1357237.38,0.0
2015-06-01,1430036.7,0.053637868417682366,1430036.7,0.0
2015-07-01,1232789.28,-0.13793171881532829,1430036.7,-13.793171881532828
2015-08-03,1197723.2,-0.028444504319505515,1430036.7,-16.245282376319437
2015-09-01,1156489.19,-0.03442699448420139,1430036.7,-19.128705577975722
2015-10-08,1163534.03,0.006091574448698456,1430036.7,-18.63607206724135
2015-11-02,1187141.35,0.020289324928468133,1430036.7,-16.98525289595714
2015-12-01,1228596.61,0.03492023927900423,1430036.7,-14.086358063397942
2016-01-04,1213883.93,-0.011975191759645343,1430036.7,-15.115190400358259
2016-02-01,1080453.92,-0.1099199080755604,1430036.7,-24.445720868562326
2016-03-01,1094059.83,0.012592772119333073,1430036.7,-23.494283048819653
2016-04-01,1118497.01,0.02233623731528467,1430036.7,-21.785433199022098
2016-05-03,1099871.02,-0.01665269538807257,1430036.7,-23.087916554868837
2016-06-01,1096491.03,-0.0030730785142425443,1430036.7,-23.324273425989695
2016-07-01,1089832.37,-0.006072699016972272,1430036.7,-23.789902035381317
2016-08-01,1093423.09,0.003294745227653717,1430036.7,-23.53880917881337
2016-09-01,1104774.46,0.010381498345713336,1430036.7,-22.745027452791945
2016-10-10,1124064.52,0.017460631738354992,1430036.7,-21.396106827188422
2016-11-01,1129260.31,0.004622323636725101,1430036.7,-21.032774193837113
2016-12-01,1190065.02,0.05384472425139952,1430036.7,-16.780805695406276
2017-01-03,1149424.03,-0.03415022651451427,1430036.7,-19.62276003126353
2017-02-03,1159103.75,0.008421365612131915,1430036.7,-18.945873906592748
2017-03-01,1180465.4,0.018429454654080635,1430036.7,-17.45209056522815
2017-04-05,1197369.68,0.014320013106695173,1430036.7,-16.270003420191948
2017-05-02,1202615.33,0.004380977811297315,1430036.7,-15.90318416303581
2017-06-01,1228146.39,0.02122961462664863,1430036.7,-14.11784117148882
2017-07-03,1221603.81,-0.005327198820329393,1430036.7,-14.57535250668741
2017-08-01,1280002.66,0.047805065375491784,1430036.7,-10.491621648591254
